,2077_3
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,15
13,16
14,17
15,18
16,19
17,20
18,21
19,22
20,23
21,24
22,26
23,27
24,28
25,29
26,30
27,31
28,34
29,35
30,36
31,37
32,38
33,39
34,40
35,41
36,42
37,44
38,45
39,46
40,48
41,49
42,51
43,52
44,53
45,54
46,55
47,57
48,58
49,59
50,62
51,63
52,64
53,65
54,68
55,70
56,71
57,72
58,73
59,74
60,75
61,76
62,77
63,78
64,80
65,81
66,86
67,87
68,88
69,90
70,92
71,93
72,94
73,95
74,96
75,97
76,98
77,99
78,100
79,101
80,103
81,104
82,105
83,106
84,107
85,108
86,109
87,111
88,112
89,113
90,114
91,115
92,116
93,117
94,118
95,119
96,120
97,121
98,122
99,123
100,125
101,127
102,129
103,130
104,131
105,133
106,134
107,136
108,138
109,139
110,140
111,141
112,143
113,144
114,145
115,146
116,147
117,148
118,149
119,150
120,151
121,153
122,154
123,155
124,156
125,157
126,158
127,159
128,160
129,162
130,163
131,164
132,166
133,167
134,168
135,170
136,172
137,173
138,174
139,175
140,176
141,177
142,179
143,180
144,181
145,182
146,184
147,185
148,186
149,187
150,188
151,192
152,194
153,195
154,196
155,198
156,199
157,200
158,201
159,202
160,203
161,204
162,205
163,206
164,207
165,208
166,210
167,211
168,212
169,214
170,215
171,216
172,218
173,219
174,220
175,221
176,222
177,223
178,224
179,225
180,226
181,227
182,229
183,230
184,231
185,233
186,234
187,235
188,236
189,237
190,238
191,239
192,240
193,242
194,243
195,244
196,245
197,246
198,247
199,249
200,250
201,251
202,252
203,253
204,254
205,256
206,257
207,258
208,259
209,260
210,261
211,262
212,263
213,264
214,265
215,266
216,268
217,269
218,272
219,273
220,274
221,275
222,276
223,277
224,278
225,279
226,280
227,281
228,282
229,283
230,284
231,286
232,287
233,288
234,289
235,290
236,291
237,292
238,293
239,294
240,295
241,296
242,298
243,299
244,300
245,301
246,302
247,303
248,304
249,305
250,306
251,307
252,309
253,310
254,311
255,312
256,313
257,314
258,315
259,317
260,320
261,321
262,322
263,323
264,324
265,325
266,326
267,327
268,328
269,329
270,330
271,332
272,333
273,334
274,335
275,336
276,339
277,340
278,342
279,343
280,344
281,345
282,346
283,347
284,348
285,349
286,350
287,351
288,353
289,354
290,355
291,356
292,358
293,359
294,360
295,361
296,362
297,363
298,364
299,366
300,367
301,368
302,369
303,371
304,372
305,373
306,374
307,375
308,377
309,379
310,380
311,381
312,382
313,383
314,385
315,386
316,387
317,389
318,390
319,391
320,393
321,394
322,395
323,396
324,397
325,398
326,399
327,401
328,402
329,403
330,404
331,405
332,406
333,407
334,408
335,409
336,410
337,411
338,414
339,415
340,416
341,417
342,419
343,422
344,423
345,425
346,426
347,427
348,428
349,429
350,431
351,432
352,433
353,435
354,436
355,437
356,438
357,439
358,441
359,442
360,443
361,444
362,445
363,446
364,448
365,449
366,450
367,451
368,452
369,453
370,455
371,456
372,457
373,458
374,459
375,461
376,462
377,463
378,464
379,466
380,467
381,469
382,470
383,471
384,473
385,474
386,476
387,477
388,479
389,480
390,481
391,482
392,483
393,484
394,486
395,487
396,488
397,490
398,491
399,492
400,493
401,494
402,496
403,497
404,498
405,499
406,501
407,502
408,503
409,504
410,505
411,507
412,508
413,509
414,511
415,512
416,513
417,514
418,515
419,517
420,519
421,522
422,523
423,524
424,525
425,526
426,527
427,528
428,529
429,531
430,532
431,534
432,535
433,536
434,537
435,538
436,539
437,540
438,542
439,543
440,544
441,545
442,547
443,548
444,549
445,550
446,551
447,552
448,554
449,555
450,556
451,557
452,558
453,559
454,560
455,561
456,562
457,563
458,565
459,566
460,567
461,568
462,569
463,573
464,575
465,577
466,578
467,579
468,580
469,581
470,582
471,583
472,585
473,586
474,587
475,588
476,589
477,590
478,591
479,592
480,593
481,596
482,597
483,598
484,600
485,601
486,602
487,603
488,604
489,605
490,606
491,607
492,608
493,609
494,610
495,611
496,613
497,614
498,615
499,616
500,617
501,618
502,620
503,621
504,624
505,626
506,627
507,628
508,629
509,630
510,631
511,633
512,634
513,636
514,638
515,639
516,640
517,641
518,642
519,643
520,644
521,645
522,646
523,647
524,648
525,649
526,650
527,651
528,652
529,653
530,654
531,655
532,656
533,658
534,659
535,660
536,661
537,662
538,663
539,665
540,666
541,667
542,668
543,669
544,670
545,671
546,672
547,673
548,674
549,675
550,676
551,677
552,678
553,679
554,680
555,681
556,683
557,684
558,685
559,686
560,687
561,688
562,690
563,692
564,694
565,695
566,696
567,697
568,699
569,700
570,701
571,702
572,703
573,705
574,706
575,708
576,709
577,710
578,712
579,713
580,714
581,715
582,716
583,718
584,719
585,720
586,723
587,724
588,725
589,726
590,727
591,728
592,732
593,733
594,734
595,735
596,736
597,737
598,738
599,740
600,741
601,742
602,743
603,744
604,745
605,746
606,747
607,748
608,750
609,751
610,752
611,753
612,754
613,755
614,756
615,758
616,759
617,760
618,761
619,762
620,763
621,764
622,765
623,767
624,768
625,770
626,771
627,772
628,773
629,774
630,775
631,776
632,777
633,778
634,779
635,780
636,781
637,782
638,783
639,784
640,786
641,787
642,788
643,789
644,790
645,791
646,792
647,793
648,794
649,797
650,798
651,799
652,800
653,801
654,802
655,803
656,804
657,806
658,807
659,808
660,809
661,810
662,811
663,812
664,813
665,814
666,815
667,817
668,818
669,819
670,820
671,821
672,822
673,824
674,825
675,827
676,828
677,830
678,831
679,832
680,833
681,834
682,835
683,836
684,837
685,838
686,843
687,844
688,845
689,846
690,848
691,849
692,850
693,851
694,852
695,853
696,854
697,855
698,856
699,857
700,858
701,859
702,860
703,861
704,862
705,864
706,865
707,866
708,867
709,868
710,869
711,870
712,871
713,872
714,873
715,875
716,877
717,879
718,880
719,881
720,884
721,887
722,889
723,890
724,894
725,895
726,896
727,897
728,899
729,900
730,901
731,902
732,903
733,905
734,906
735,907
736,908
737,911
738,913
739,914
740,916
741,917
742,918
743,919
744,920
745,921
746,922
747,925
748,926
749,927
750,928
751,929
752,930
753,931
754,932
755,933
756,934
757,937
758,938
759,941
760,942
761,943
762,944
763,947
764,949
765,951
766,952
767,953
768,955
769,956
770,957
771,958
772,959
773,960
774,961
775,962
776,963
777,964
778,965
779,967
780,968
781,969
782,970
783,971
784,973
785,974
786,975
787,976
788,977
789,978
790,979
791,980
792,981
793,982
794,983
795,984
796,986
797,987
798,988
799,989
800,990
801,991
802,995
803,996
804,997
805,998
806,1000
807,1001
808,1002
809,1004
810,1005
811,1008
812,1009
813,1010
814,1012
815,1013
816,1014
817,1015
818,1016
819,1017
820,1019
821,1020
822,1021
823,1022
824,1024
825,1025
826,1026
827,1028
828,1029
829,1030
830,1031
831,1032
832,1033
833,1034
834,1036
835,1037
836,1038
837,1039
838,1041
839,1042
840,1044
841,1045
842,1047
843,1048
844,1049
845,1050
846,1051
847,1052
848,1053
849,1055
850,1057
851,1058
852,1059
853,1061
854,1063
855,1064
856,1065
857,1066
858,1068
859,1070
860,1071
861,1072
862,1074
863,1075
864,1076
865,1077
866,1078
867,1079
868,1080
869,1081
870,1082
871,1083
872,1084
873,1085
874,1086
875,1087
876,1088
877,1089
878,1090
879,1091
880,1092
881,1093
882,1094
883,1096
884,1097
885,1099
886,1100
887,1101
888,1103
889,1104
890,1105
891,1107
892,1109
893,1110
894,1111
895,1112
896,1113
897,1114
898,1115
899,1116
900,1117
901,1118
902,1119
903,1120
904,1121
905,1122
906,1124
907,1127
908,1128
909,1129
910,1130
911,1131
912,1132
913,1133
914,1135
915,1136
916,1137
917,1138
918,1139
919,1140
920,1141
921,1142
922,1143
923,1145
924,1147
925,1148
926,1149
927,1151
928,1152
929,1154
930,1156
931,1157
932,1158
933,1159
934,1160
935,1161
936,1163
937,1164
938,1166
939,1168
940,1170
941,1172
942,1174
943,1175
944,1176
945,1177
946,1178
947,1180
948,1182
949,1183
950,1184
951,1186
952,1188
953,1190
954,1193
955,1194
956,1195
957,1196
958,1197
959,1199
960,1200
961,1201
962,1202
963,1203
964,1204
965,1205
966,1206
967,1208
968,1209
969,1210
970,1211
971,1215
972,1216
973,1217
974,1218
975,1219
976,1220
977,1222
978,1223
979,1225
980,1226
981,1227
982,1228
983,1230
984,1231
985,1235
986,1236
987,1237
988,1238
989,1239
990,1240
991,1241
992,1242
993,1244
994,1245
995,1246
996,1247
997,1248
998,1250
999,1252
1000,1253
1001,1254
1002,1255
1003,1256
1004,1257
1005,1258
1006,1259
1007,1261
1008,1262
1009,1264
1010,1266
1011,1267
1012,1268
1013,1272
1014,1274
1015,1275
1016,1276
1017,1277
