,2077_5
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,33
33,34
34,35
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,48
47,49
48,51
49,52
50,53
51,55
52,56
53,57
54,58
55,59
56,60
57,61
58,62
59,63
60,64
61,65
62,66
63,67
64,68
65,69
66,70
67,71
68,72
69,73
70,75
71,76
72,77
73,78
74,79
75,80
76,81
77,82
78,83
79,84
80,85
81,86
82,87
83,88
84,89
85,90
86,91
87,92
88,93
89,95
90,96
91,97
92,98
93,99
94,101
95,102
96,103
97,104
98,105
99,106
100,107
101,108
102,109
103,110
104,111
105,112
106,113
107,114
108,115
109,116
110,117
111,118
112,119
113,120
114,121
115,123
116,124
117,125
118,126
119,127
120,128
121,129
122,131
123,132
124,133
125,134
126,135
127,137
128,138
129,140
130,141
131,142
132,143
133,144
134,145
135,146
136,147
137,149
138,150
139,151
140,152
141,153
142,154
143,155
144,156
145,157
146,158
147,159
148,160
149,161
150,163
151,165
152,166
153,167
154,168
155,169
156,170
157,171
158,172
159,173
160,174
161,175
162,176
163,177
164,178
165,179
166,180
167,181
168,182
169,184
170,185
171,186
172,187
173,188
174,189
175,190
176,191
177,192
178,193
179,194
180,195
181,197
182,198
183,199
184,200
185,201
186,202
187,203
188,204
189,205
190,206
191,207
192,208
193,209
194,210
195,211
196,212
197,213
198,214
199,215
200,216
201,217
202,218
203,219
204,221
205,222
206,224
207,225
208,226
209,228
210,229
211,230
212,231
213,232
214,233
215,234
216,235
217,236
218,237
219,238
220,239
221,240
222,242
223,243
224,244
225,245
226,246
227,247
228,248
229,250
230,251
231,252
232,253
233,254
234,255
235,256
236,257
237,258
238,259
239,261
240,262
241,263
242,266
243,267
244,268
245,269
246,270
247,271
248,272
249,274
250,275
251,276
252,277
253,278
254,279
255,280
256,281
257,282
258,283
259,284
260,286
261,287
262,288
263,289
264,291
265,292
266,293
267,294
268,295
269,296
270,297
271,298
272,299
273,300
274,301
275,302
276,304
277,305
278,306
279,307
280,308
281,309
282,310
283,311
284,312
285,313
286,314
287,315
288,316
289,317
290,318
291,319
292,320
293,321
294,322
295,323
296,324
297,325
298,327
299,328
300,329
301,330
302,331
303,332
304,335
305,336
306,337
307,338
308,339
309,340
310,341
311,342
312,343
313,345
314,347
315,348
316,349
317,350
318,351
319,352
320,353
321,354
322,355
323,356
324,357
325,358
326,359
327,360
328,361
329,362
330,363
331,364
332,365
333,366
334,367
335,369
336,370
337,371
338,372
339,373
340,374
341,375
342,376
343,378
344,379
345,380
346,381
347,383
348,384
349,385
350,386
351,387
352,388
353,389
354,390
355,391
356,392
357,393
358,394
359,395
360,396
361,398
362,399
363,400
364,401
365,402
366,403
367,404
368,405
369,406
370,407
371,408
372,409
373,410
374,411
375,412
376,413
377,414
378,415
379,416
380,417
381,418
382,419
383,420
384,421
385,422
386,423
387,424
388,426
389,427
390,428
391,429
392,431
393,432
394,433
395,434
396,435
397,436
398,437
399,439
400,440
401,441
402,442
403,443
404,444
405,445
406,446
407,447
408,449
409,451
410,452
411,453
412,455
413,456
414,457
415,458
416,459
417,460
418,461
419,462
420,463
421,465
422,467
423,468
424,469
425,470
426,471
427,472
428,473
429,475
430,476
431,478
432,479
433,480
434,481
435,482
436,483
437,484
438,485
439,486
440,487
441,488
442,489
443,490
444,491
445,492
446,493
447,494
448,495
449,496
450,497
451,498
452,499
453,500
454,501
455,502
456,504
457,505
458,506
459,507
460,509
461,510
462,511
463,512
464,513
465,514
466,515
467,516
468,517
469,518
470,519
471,520
472,521
473,522
474,523
475,524
476,525
477,526
478,527
479,529
480,531
481,532
482,533
483,534
484,535
485,536
486,537
487,538
488,539
489,540
490,541
491,542
492,545
493,546
494,547
495,548
496,550
497,551
498,553
499,554
500,555
501,557
502,558
503,559
504,560
505,561
506,562
507,563
508,564
509,565
510,566
511,567
512,568
513,569
514,570
515,571
516,573
517,574
518,575
519,576
520,577
521,578
522,579
523,580
524,581
525,582
526,584
527,585
528,586
529,587
530,588
531,589
532,590
533,591
534,592
535,593
536,595
537,596
538,598
539,599
540,600
541,601
542,602
543,603
544,604
545,605
546,606
547,607
548,608
549,609
550,610
551,611
552,612
553,613
554,614
555,615
556,616
557,617
558,618
559,620
560,621
561,622
562,623
563,624
564,625
565,626
566,627
567,628
568,629
569,630
570,631
571,632
572,633
573,634
574,635
575,636
576,637
577,638
578,639
579,640
580,641
581,642
582,643
583,644
584,646
585,647
586,648
587,649
588,651
589,652
590,653
591,654
592,655
593,656
594,657
595,658
596,659
597,660
598,661
599,662
600,663
601,664
602,665
603,666
604,667
605,668
606,669
607,670
608,671
609,672
610,673
611,674
612,676
613,677
614,678
615,679
616,680
617,681
618,682
619,683
620,684
621,685
622,686
623,687
624,688
625,689
626,690
627,691
628,692
629,693
630,694
631,695
632,696
633,697
634,698
635,699
636,701
637,702
638,703
639,704
640,705
641,706
642,707
643,708
644,710
645,711
646,712
647,713
648,714
649,715
650,716
651,717
652,718
653,719
654,720
655,721
656,722
657,723
658,724
659,726
660,727
661,728
662,729
663,730
664,731
665,732
666,733
667,734
668,735
669,737
670,738
671,739
672,740
673,741
674,742
675,743
676,745
677,746
678,747
679,748
680,749
681,750
682,751
683,752
684,753
685,754
686,755
687,756
688,757
689,758
690,760
691,761
692,762
693,764
694,765
695,766
696,767
697,768
698,770
699,771
700,772
701,773
702,774
703,775
704,776
705,778
706,779
707,780
708,781
709,782
710,783
711,784
712,785
713,788
714,789
715,790
716,791
717,792
718,793
719,797
720,798
721,799
722,800
723,801
724,802
725,803
726,804
727,805
728,806
729,807
730,808
731,809
732,811
733,812
734,813
735,814
736,815
737,816
738,817
739,818
740,819
741,820
742,821
743,822
744,823
745,824
746,825
747,826
748,827
749,828
750,829
751,830
752,831
753,832
754,833
755,834
756,835
757,836
758,837
759,839
760,841
761,842
762,844
763,846
764,847
765,848
766,849
767,850
768,851
769,852
770,853
771,854
772,855
773,856
774,857
775,858
776,859
777,860
778,861
779,862
780,863
781,864
782,865
783,866
784,868
785,869
786,870
787,871
788,872
789,873
790,874
791,875
792,876
793,877
794,878
795,879
796,880
797,881
798,883
799,884
800,885
801,886
802,887
803,888
804,890
805,891
806,892
807,893
808,894
809,895
810,896
811,897
812,898
813,899
814,900
815,901
816,902
817,903
818,904
819,905
820,906
821,907
822,908
823,909
824,910
825,911
826,912
827,913
828,914
829,915
830,916
831,917
832,918
833,919
834,920
835,921
836,922
837,923
838,924
839,925
840,926
841,927
842,928
843,929
844,930
845,931
846,932
847,933
848,934
849,935
850,936
851,937
852,938
853,941
854,943
855,944
856,945
857,946
858,947
859,948
860,949
861,950
862,951
863,952
864,953
865,955
866,956
867,957
868,958
869,959
870,960
871,963
872,964
873,965
874,966
875,967
876,968
877,969
878,970
879,971
880,972
881,973
882,975
883,977
884,978
885,979
886,980
887,981
888,982
889,983
890,984
891,985
892,986
893,987
894,988
895,989
896,990
897,991
898,992
899,993
900,994
901,995
902,996
903,997
904,998
905,999
906,1000
907,1001
908,1002
909,1003
910,1004
911,1005
912,1006
913,1007
914,1008
915,1009
916,1010
917,1011
918,1012
919,1013
920,1015
921,1016
922,1017
923,1018
924,1019
925,1020
926,1021
927,1022
928,1023
929,1024
930,1025
931,1026
932,1027
933,1028
934,1029
935,1030
936,1031
937,1033
938,1034
939,1035
940,1036
941,1037
942,1038
943,1039
944,1040
945,1041
946,1042
947,1043
948,1044
949,1046
950,1047
951,1048
952,1049
953,1050
954,1052
955,1053
956,1054
957,1055
958,1056
959,1057
960,1058
961,1059
962,1060
963,1061
964,1062
965,1063
966,1064
967,1065
968,1066
969,1068
970,1069
971,1070
972,1071
973,1072
974,1073
975,1074
976,1075
977,1076
978,1077
979,1078
980,1079
981,1080
982,1081
983,1082
984,1083
985,1084
986,1085
987,1086
988,1087
989,1088
990,1089
991,1090
992,1091
993,1092
994,1094
995,1097
996,1098
997,1099
998,1101
999,1102
1000,1103
1001,1104
1002,1105
1003,1106
1004,1108
1005,1109
1006,1110
1007,1111
1008,1112
1009,1114
1010,1115
1011,1116
1012,1119
1013,1120
1014,1121
1015,1122
1016,1123
1017,1124
1018,1125
1019,1126
1020,1128
1021,1129
1022,1130
1023,1131
1024,1132
1025,1133
1026,1134
1027,1135
1028,1136
1029,1137
1030,1138
1031,1139
1032,1141
1033,1142
1034,1143
