,42_9
0,0
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,10
9,11
10,12
11,13
12,14
13,15
14,16
15,17
16,18
17,19
18,20
19,21
20,22
21,23
22,24
23,25
24,26
25,27
26,28
27,29
28,31
29,33
30,34
31,35
32,36
33,37
34,38
35,39
36,40
37,41
38,42
39,43
40,44
41,45
42,46
43,47
44,48
45,49
46,50
47,51
48,52
49,53
50,54
51,56
52,57
53,58
54,60
55,61
56,62
57,63
58,64
59,65
60,66
61,67
62,68
63,69
64,70
65,71
66,72
67,73
68,74
69,75
70,76
71,77
72,78
73,79
74,80
75,81
76,82
77,83
78,84
79,85
80,86
81,87
82,88
83,90
84,91
85,93
86,94
87,95
88,96
89,97
90,99
91,100
92,101
93,102
94,103
95,104
96,105
97,106
98,108
99,109
100,110
101,111
102,112
103,113
104,114
105,116
106,117
107,118
108,119
109,120
110,122
111,123
112,125
113,126
114,127
115,128
116,129
117,130
118,132
119,133
120,134
121,135
122,136
123,137
124,138
125,139
126,140
127,141
128,142
129,143
130,144
131,145
132,146
133,148
134,149
135,150
136,151
137,152
138,153
139,154
140,155
141,156
142,157
143,158
144,159
145,160
146,161
147,162
148,164
149,165
150,166
151,167
152,168
153,170
154,171
155,173
156,174
157,175
158,176
159,177
160,178
161,179
162,180
163,181
164,182
165,183
166,184
167,186
168,187
169,188
170,189
171,190
172,191
173,192
174,193
175,194
176,195
177,196
178,197
179,198
180,199
181,200
182,201
183,202
184,204
185,205
186,206
187,207
188,208
189,209
190,211
191,212
192,213
193,214
194,215
195,216
196,217
197,218
198,219
199,220
200,221
201,223
202,224
203,225
204,227
205,229
206,230
207,231
208,232
209,233
210,234
211,235
212,236
213,237
214,238
215,239
216,240
217,241
218,242
219,243
220,244
221,245
222,246
223,247
224,248
225,249
226,250
227,251
228,252
229,253
230,254
231,255
232,256
233,257
234,258
235,260
236,261
237,262
238,263
239,264
240,265
241,267
242,268
243,269
244,270
245,271
246,272
247,274
248,275
249,276
250,277
251,279
252,280
253,281
254,282
255,283
256,284
257,285
258,286
259,287
260,288
261,289
262,290
263,291
264,292
265,293
266,294
267,295
268,296
269,297
270,298
271,299
272,300
273,301
274,302
275,303
276,304
277,305
278,309
279,310
280,311
281,312
282,314
283,315
284,316
285,317
286,318
287,319
288,320
289,321
290,322
291,323
292,324
293,325
294,326
295,327
296,328
297,329
298,330
299,332
300,333
301,335
302,336
303,337
304,338
305,339
306,340
307,341
308,342
309,343
310,344
311,345
312,346
313,347
314,349
315,350
316,351
317,352
318,353
319,354
320,355
321,356
322,357
323,358
324,360
325,361
326,362
327,364
328,365
329,366
330,367
331,368
332,369
333,370
334,371
335,372
336,373
337,374
338,375
339,376
340,377
341,378
342,379
343,381
344,382
345,383
346,384
347,385
348,386
349,387
350,388
351,389
352,390
353,391
354,393
355,394
356,395
357,396
358,397
359,399
360,400
361,401
362,402
363,403
364,404
365,405
366,406
367,407
368,408
369,409
370,410
371,411
372,414
373,415
374,416
375,417
376,418
377,419
378,420
379,422
380,423
381,424
382,425
383,426
384,427
385,428
386,429
387,431
388,432
389,433
390,434
391,435
392,436
393,437
394,438
395,439
396,440
397,441
398,442
399,443
400,445
401,446
402,447
403,448
404,449
405,450
406,451
407,452
408,453
409,454
410,455
411,456
412,457
413,459
414,460
415,461
416,463
417,464
418,465
419,466
420,467
421,468
422,469
423,470
424,471
425,472
426,473
427,474
428,475
429,477
430,478
431,479
432,480
433,481
434,482
435,483
436,484
437,485
438,486
439,487
440,488
441,489
442,490
443,491
444,492
445,493
446,494
447,495
448,497
449,498
450,499
451,501
452,502
453,503
454,504
455,505
456,506
457,507
458,508
459,509
460,510
461,512
462,513
463,514
464,515
465,516
466,517
467,518
468,519
469,520
470,521
471,522
472,523
473,524
474,525
475,526
476,527
477,530
478,531
479,532
480,533
481,534
482,535
483,536
484,537
485,538
486,539
487,540
488,542
489,543
490,544
491,545
492,546
493,547
494,548
495,549
496,550
497,551
498,553
499,554
500,555
501,556
502,557
503,559
504,560
505,561
506,562
507,563
508,564
509,565
510,566
511,567
512,568
513,569
514,570
515,571
516,573
517,574
518,575
519,576
520,577
521,579
522,580
523,581
524,582
525,583
526,584
527,585
528,586
529,587
530,588
531,589
532,590
533,591
534,592
535,593
536,594
537,595
538,596
539,597
540,598
541,599
542,602
543,603
544,604
545,605
546,606
547,607
548,608
549,609
550,611
551,612
552,613
553,614
554,615
555,616
556,617
557,618
558,619
559,620
560,621
561,622
562,623
563,624
564,627
565,628
566,629
567,630
568,631
569,632
570,633
571,634
572,635
573,636
574,637
575,638
576,640
577,641
578,642
579,643
580,644
581,645
582,646
583,647
584,648
585,649
586,651
587,652
588,653
589,654
590,655
591,656
592,657
593,658
594,659
595,660
596,664
597,665
598,666
599,667
600,668
601,669
602,670
603,671
604,672
605,673
606,674
607,675
608,676
609,677
610,678
611,679
612,680
613,681
614,682
615,683
616,684
617,685
618,686
619,687
620,689
621,690
622,691
623,692
624,693
625,695
626,696
627,697
628,698
629,699
630,700
631,701
632,702
633,704
634,705
635,706
636,707
637,708
638,709
639,710
640,711
641,712
642,713
643,715
644,716
645,718
646,719
647,720
648,721
649,722
650,723
651,724
652,725
653,726
654,727
655,728
656,729
657,730
658,731
659,732
660,733
661,734
662,735
663,736
664,737
665,738
666,739
667,740
668,741
669,742
670,743
671,744
672,745
673,746
674,747
675,748
676,750
677,751
678,752
679,754
680,756
681,757
682,758
683,759
684,760
685,761
686,762
687,763
688,764
689,765
690,766
691,767
692,768
693,769
694,770
695,771
696,772
697,774
698,775
699,776
700,777
701,778
702,779
703,780
704,781
705,782
706,784
707,785
708,787
709,788
710,789
711,790
712,791
713,793
714,794
715,795
716,796
717,798
718,799
719,800
720,801
721,802
722,803
723,804
724,805
725,806
726,807
727,808
728,809
729,810
730,811
731,812
732,813
733,814
734,815
735,816
736,817
737,818
738,819
739,820
740,821
741,823
742,824
743,825
744,826
745,827
746,828
747,829
748,830
749,831
750,832
751,835
752,836
753,837
754,838
755,839
756,840
757,841
758,842
759,843
760,844
761,846
762,847
763,848
764,849
765,850
766,851
767,852
768,853
769,854
770,855
771,857
772,858
773,859
774,860
775,861
776,862
777,863
778,864
779,865
780,866
781,867
782,868
783,869
784,871
785,872
786,873
787,874
788,876
789,877
790,878
791,879
792,880
793,881
794,882
795,883
796,884
797,885
798,887
799,888
800,889
801,890
802,891
803,894
804,895
805,896
806,897
807,898
808,899
809,900
810,901
811,902
812,903
813,904
814,905
815,906
816,907
817,908
818,909
819,910
820,911
821,912
822,913
823,914
824,915
825,916
826,917
827,918
828,919
829,920
830,921
831,922
832,923
833,924
834,925
835,926
836,927
837,928
838,930
839,931
840,933
841,934
842,935
843,936
844,937
845,939
846,940
847,941
848,942
849,943
850,944
851,945
852,946
853,948
854,949
855,951
856,952
857,953
858,954
859,955
860,956
861,957
862,958
863,959
864,960
865,961
866,962
867,963
868,964
869,965
870,966
871,968
872,969
873,970
874,972
875,973
876,974
877,975
878,976
879,977
880,978
881,979
882,980
883,981
884,982
885,983
886,984
887,985
888,986
889,987
890,988
891,989
892,990
893,991
894,993
895,995
896,996
897,997
898,998
899,999
900,1001
901,1002
902,1003
903,1004
904,1005
905,1006
906,1007
907,1008
908,1009
909,1010
910,1011
911,1012
912,1013
913,1014
914,1015
915,1017
916,1018
917,1019
918,1020
919,1021
920,1022
921,1023
922,1024
923,1025
924,1026
925,1028
926,1029
927,1030
928,1031
929,1032
930,1033
931,1034
932,1035
933,1036
934,1037
935,1038
936,1039
937,1040
938,1041
939,1042
940,1045
941,1046
942,1047
943,1048
944,1049
945,1050
946,1051
947,1052
948,1053
949,1054
950,1055
951,1056
952,1058
953,1059
954,1061
955,1063
956,1064
957,1065
958,1066
959,1067
960,1068
961,1069
962,1070
963,1071
964,1072
965,1073
966,1074
967,1075
968,1076
969,1077
970,1078
971,1079
972,1080
973,1081
974,1082
975,1083
976,1084
977,1085
978,1086
979,1087
980,1088
981,1089
982,1090
983,1091
984,1092
985,1093
986,1094
987,1095
988,1096
989,1097
990,1098
991,1099
992,1100
993,1101
994,1102
995,1103
996,1104
997,1105
998,1107
999,1108
1000,1109
1001,1110
1002,1111
1003,1112
1004,1113
1005,1114
1006,1115
1007,1116
1008,1117
1009,1119
1010,1120
1011,1121
1012,1122
1013,1123
1014,1125
1015,1126
1016,1127
1017,1128
1018,1129
1019,1130
1020,1131
1021,1132
1022,1133
1023,1134
1024,1135
1025,1136
1026,1137
1027,1138
1028,1139
1029,1140
1030,1141
1031,1142
1032,1143
1033,1144
1034,1145
1035,1146
1036,1147
1037,1148
1038,1150
1039,1151
1040,1152
1041,1153
1042,1154
1043,1155
1044,1157
1045,1158
1046,1159
1047,1160
1048,1161
1049,1162
1050,1164
1051,1165
1052,1166
1053,1167
1054,1168
1055,1169
1056,1170
1057,1171
1058,1173
1059,1174
1060,1175
1061,1176
1062,1177
1063,1178
1064,1179
1065,1181
1066,1182
1067,1183
1068,1184
1069,1185
1070,1186
1071,1187
1072,1188
1073,1189
1074,1190
1075,1191
1076,1192
1077,1193
1078,1194
1079,1195
1080,1196
1081,1197
1082,1199
1083,1200
1084,1201
1085,1202
1086,1203
1087,1204
1088,1205
1089,1206
1090,1207
1091,1208
1092,1209
1093,1210
1094,1211
1095,1214
1096,1215
1097,1216
1098,1217
1099,1220
1100,1221
1101,1222
1102,1223
1103,1224
1104,1225
1105,1226
1106,1227
1107,1228
1108,1229
1109,1230
1110,1231
1111,1232
1112,1233
1113,1234
1114,1235
1115,1236
1116,1237
1117,1238
1118,1239
1119,1240
1120,1243
1121,1244
1122,1245
1123,1246
1124,1247
1125,1248
1126,1249
1127,1250
1128,1251
1129,1252
1130,1253
1131,1254
1132,1255
1133,1256
1134,1257
1135,1260
1136,1261
1137,1262
1138,1263
1139,1264
1140,1265
1141,1267
1142,1268
1143,1269
1144,1270
1145,1271
1146,1273
1147,1275
1148,1276
1149,1278
1150,1279
1151,1280
1152,1281
1153,1282
1154,1283
1155,1284
1156,1286
1157,1287
1158,1289
1159,1290
1160,1291
1161,1292
1162,1293
1163,1294
1164,1295
1165,1296
1166,1297
1167,1298
1168,1299
1169,1300
1170,1301
1171,1302
1172,1304
1173,1305
1174,1306
1175,1307
1176,1309
1177,1310
1178,1311
