,2077_7
0,0
1,1
2,2
3,3
4,4
5,5
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,19
18,20
19,22
20,23
21,24
22,25
23,27
24,28
25,29
26,31
27,32
28,33
29,34
30,35
31,36
32,37
33,38
34,39
35,41
36,42
37,43
38,44
39,45
40,47
41,48
42,49
43,50
44,51
45,52
46,53
47,54
48,55
49,56
50,57
51,59
52,60
53,61
54,62
55,63
56,64
57,65
58,66
59,67
60,68
61,69
62,70
63,71
64,72
65,73
66,75
67,76
68,77
69,78
70,79
71,80
72,82
73,83
74,84
75,85
76,87
77,88
78,89
79,90
80,91
81,92
82,93
83,94
84,95
85,96
86,98
87,99
88,100
89,101
90,103
91,104
92,106
93,107
94,108
95,109
96,110
97,111
98,112
99,113
100,114
101,115
102,116
103,117
104,118
105,119
106,120
107,121
108,122
109,123
110,125
111,126
112,127
113,128
114,129
115,130
116,131
117,132
118,133
119,134
120,135
121,136
122,137
123,138
124,139
125,140
126,141
127,142
128,143
129,144
130,145
131,147
132,148
133,149
134,150
135,151
136,152
137,153
138,154
139,156
140,157
141,158
142,159
143,160
144,161
145,162
146,163
147,164
148,165
149,166
150,167
151,169
152,170
153,171
154,172
155,173
156,174
157,176
158,177
159,178
160,179
161,180
162,181
163,182
164,183
165,184
166,185
167,186
168,187
169,188
170,190
171,191
172,192
173,193
174,194
175,195
176,197
177,198
178,200
179,202
180,203
181,204
182,205
183,206
184,208
185,209
186,210
187,211
188,212
189,213
190,214
191,215
192,216
193,217
194,218
195,220
196,221
197,222
198,223
199,225
200,226
201,228
202,229
203,230
204,231
205,232
206,233
207,234
208,236
209,237
210,238
211,239
212,241
213,242
214,243
215,244
216,246
217,247
218,248
219,249
220,250
221,251
222,252
223,253
224,254
225,255
226,256
227,257
228,258
229,259
230,260
231,261
232,262
233,264
234,265
235,266
236,267
237,268
238,269
239,270
240,271
241,272
242,273
243,274
244,275
245,276
246,277
247,278
248,279
249,281
250,282
251,283
252,284
253,285
254,286
255,287
256,288
257,289
258,290
259,292
260,293
261,294
262,295
263,296
264,297
265,298
266,300
267,301
268,302
269,303
270,305
271,306
272,307
273,308
274,309
275,310
276,311
277,313
278,314
279,315
280,316
281,317
282,318
283,319
284,321
285,322
286,323
287,324
288,325
289,326
290,327
291,328
292,329
293,330
294,331
295,332
296,333
297,334
298,335
299,337
300,338
301,339
302,340
303,341
304,342
305,343
306,344
307,345
308,347
309,350
310,351
311,352
312,353
313,356
314,357
315,358
316,359
317,360
318,361
319,362
320,363
321,364
322,365
323,366
324,367
325,368
326,369
327,370
328,371
329,372
330,373
331,375
332,376
333,377
334,378
335,379
336,380
337,381
338,382
339,383
340,384
341,386
342,388
343,389
344,390
345,391
346,392
347,393
348,394
349,395
350,396
351,398
352,399
353,400
354,401
355,402
356,403
357,404
358,405
359,406
360,407
361,408
362,409
363,410
364,411
365,413
366,414
367,415
368,416
369,417
370,418
371,419
372,420
373,421
374,422
375,423
376,424
377,425
378,427
379,429
380,430
381,431
382,432
383,433
384,434
385,435
386,436
387,438
388,439
389,440
390,441
391,442
392,443
393,445
394,446
395,447
396,448
397,450
398,451
399,452
400,453
401,454
402,455
403,457
404,458
405,459
406,461
407,462
408,465
409,466
410,467
411,468
412,469
413,470
414,471
415,472
416,473
417,474
418,475
419,476
420,477
421,479
422,480
423,481
424,482
425,483
426,484
427,485
428,486
429,487
430,488
431,489
432,490
433,491
434,492
435,494
436,495
437,496
438,497
439,498
440,499
441,501
442,502
443,503
444,504
445,505
446,507
447,508
448,509
449,510
450,511
451,512
452,513
453,515
454,516
455,517
456,518
457,519
458,520
459,521
460,522
461,523
462,525
463,526
464,528
465,529
466,530
467,531
468,532
469,533
470,534
471,535
472,536
473,537
474,538
475,539
476,540
477,542
478,543
479,544
480,545
481,546
482,547
483,548
484,549
485,550
486,551
487,552
488,553
489,554
490,555
491,557
492,558
493,559
494,560
495,561
496,562
497,563
498,564
499,566
500,567
501,568
502,569
503,570
504,571
505,572
506,573
507,575
508,576
509,577
510,578
511,579
512,580
513,581
514,582
515,584
516,585
517,586
518,587
519,588
520,589
521,590
522,591
523,592
524,593
525,594
526,595
527,596
528,597
529,598
530,599
531,600
532,601
533,602
534,603
535,604
536,605
537,606
538,607
539,608
540,609
541,610
542,611
543,612
544,613
545,614
546,615
547,616
548,617
549,618
550,619
551,620
552,621
553,624
554,625
555,626
556,627
557,628
558,629
559,630
560,631
561,632
562,633
563,635
564,636
565,638
566,639
567,640
568,641
569,642
570,643
571,644
572,645
573,647
574,648
575,649
576,650
577,651
578,652
579,653
580,654
581,655
582,656
583,657
584,658
585,659
586,661
587,662
588,663
589,664
590,665
591,666
592,667
593,668
594,669
595,670
596,671
597,672
598,673
599,674
600,675
601,676
602,677
603,678
604,680
605,681
606,682
607,684
608,685
609,686
610,687
611,688
612,689
613,690
614,691
615,692
616,693
617,694
618,695
619,696
620,697
621,698
622,699
623,700
624,701
625,702
626,703
627,704
628,705
629,706
630,707
631,708
632,710
633,712
634,713
635,714
636,715
637,716
638,717
639,719
640,720
641,721
642,722
643,723
644,724
645,725
646,726
647,728
648,729
649,730
650,731
651,733
652,734
653,735
654,738
655,739
656,740
657,741
658,742
659,743
660,744
661,745
662,746
663,747
664,749
665,750
666,751
667,753
668,754
669,755
670,756
671,757
672,758
673,759
674,760
675,761
676,762
677,763
678,764
679,765
680,767
681,768
682,769
683,771
684,772
685,773
686,775
687,776
688,777
689,778
690,779
691,780
692,781
693,782
694,783
695,784
696,785
697,786
698,787
699,788
700,789
701,790
702,791
703,792
704,793
705,794
706,795
707,796
708,797
709,799
710,800
711,801
712,803
713,804
714,805
715,806
716,807
717,808
718,809
719,810
720,811
721,812
722,813
723,814
724,815
725,817
726,818
727,819
728,820
729,821
730,822
731,823
732,824
733,825
734,827
735,828
736,830
737,831
738,832
739,833
740,834
741,835
742,836
743,838
744,839
745,840
746,842
747,843
748,844
749,845
750,846
751,847
752,848
753,849
754,850
755,851
756,852
757,853
758,854
759,855
760,856
761,857
762,858
763,859
764,860
765,861
766,862
767,863
768,864
769,865
770,866
771,867
772,868
773,869
774,870
775,871
776,872
777,873
778,874
779,875
780,876
781,877
782,878
783,879
784,880
785,881
786,882
787,883
788,884
789,885
790,887
791,888
792,890
793,891
794,892
795,893
796,894
797,895
798,896
799,897
800,898
801,899
802,900
803,901
804,902
805,903
806,904
807,905
808,907
809,909
810,910
811,912
812,913
813,914
814,915
815,916
816,917
817,918
818,919
819,920
820,921
821,922
822,923
823,924
824,925
825,926
826,928
827,929
828,930
829,932
830,933
831,934
832,935
833,936
834,937
835,938
836,939
837,940
838,941
839,943
840,944
841,945
842,946
843,947
844,948
845,949
846,950
847,951
848,952
849,953
850,954
851,955
852,956
853,957
854,958
855,959
856,960
857,961
858,962
859,963
860,965
861,966
862,967
863,968
864,969
865,970
866,971
867,972
868,973
869,974
870,976
871,977
872,979
873,980
874,981
875,983
876,984
877,985
878,986
879,987
880,988
881,989
882,990
883,991
884,992
885,993
886,994
887,995
888,996
889,997
890,998
891,1000
892,1001
893,1002
894,1003
895,1004
896,1005
897,1006
898,1007
899,1008
900,1010
901,1011
902,1012
903,1013
904,1014
905,1015
906,1016
907,1017
908,1018
909,1019
910,1020
911,1021
912,1022
913,1023
914,1024
915,1025
916,1026
917,1028
918,1029
919,1030
920,1031
921,1032
922,1033
923,1034
924,1035
925,1038
926,1039
927,1040
928,1041
929,1042
930,1043
931,1044
932,1045
933,1046
934,1047
935,1048
936,1049
937,1050
938,1051
939,1052
940,1053
941,1054
942,1055
943,1056
944,1057
945,1058
946,1059
947,1060
948,1061
949,1062
950,1063
951,1064
952,1065
953,1066
954,1067
955,1068
956,1069
957,1070
958,1071
959,1072
960,1073
961,1074
962,1075
963,1076
964,1077
965,1078
966,1079
967,1080
968,1081
969,1082
970,1085
971,1087
972,1088
973,1089
974,1090
975,1091
976,1092
977,1094
978,1095
979,1096
980,1097
981,1098
982,1099
983,1101
984,1102
985,1103
986,1104
987,1105
988,1106
989,1107
990,1108
991,1109
992,1111
993,1112
994,1113
995,1114
996,1115
997,1116
998,1117
999,1118
1000,1119
1001,1120
1002,1121
1003,1123
1004,1124
1005,1125
1006,1126
1007,1127
1008,1128
1009,1129
1010,1130
1011,1131
1012,1132
1013,1133
1014,1134
1015,1135
1016,1136
1017,1137
1018,1138
1019,1139
1020,1140
1021,1142
1022,1143
1023,1144
1024,1145
1025,1146
1026,1147
1027,1148
1028,1149
1029,1150
1030,1151
1031,1152
