,42_3
0,0
1,1
2,2
3,6
4,9
5,10
6,11
7,12
8,13
9,14
10,15
11,16
12,17
13,18
14,19
15,20
16,21
17,22
18,23
19,24
20,25
21,26
22,27
23,28
24,29
25,30
26,31
27,33
28,34
29,36
30,37
31,38
32,39
33,40
34,41
35,42
36,43
37,44
38,45
39,46
40,47
41,48
42,49
43,50
44,52
45,53
46,54
47,55
48,57
49,59
50,60
51,61
52,62
53,63
54,64
55,65
56,66
57,67
58,69
59,70
60,71
61,73
62,74
63,75
64,76
65,77
66,78
67,79
68,80
69,81
70,82
71,83
72,84
73,85
74,86
75,87
76,88
77,89
78,90
79,91
80,92
81,93
82,94
83,95
84,96
85,98
86,100
87,101
88,102
89,103
90,104
91,105
92,106
93,107
94,108
95,109
96,110
97,111
98,113
99,114
100,115
101,116
102,117
103,120
104,121
105,122
106,123
107,124
108,125
109,126
110,127
111,128
112,129
113,130
114,131
115,132
116,133
117,134
118,136
119,137
120,138
121,139
122,140
123,141
124,142
125,143
126,145
127,146
128,147
129,148
130,149
131,151
132,152
133,153
134,154
135,155
136,156
137,157
138,158
139,159
140,161
141,162
142,163
143,164
144,165
145,166
146,167
147,168
148,169
149,171
150,174
151,176
152,178
153,179
154,180
155,181
156,182
157,183
158,184
159,185
160,186
161,187
162,188
163,189
164,190
165,191
166,192
167,193
168,195
169,196
170,197
171,198
172,200
173,202
174,203
175,204
176,205
177,206
178,207
179,208
180,209
181,211
182,212
183,213
184,214
185,215
186,216
187,217
188,219
189,220
190,221
191,222
192,223
193,224
194,225
195,226
196,227
197,230
198,231
199,232
200,233
201,234
202,235
203,236
204,237
205,238
206,239
207,240
208,241
209,242
210,243
211,244
212,245
213,246
214,247
215,248
216,249
217,250
218,251
219,252
220,253
221,254
222,256
223,257
224,258
225,260
226,261
227,262
228,263
229,264
230,265
231,266
232,267
233,270
234,271
235,272
236,273
237,274
238,275
239,276
240,277
241,278
242,280
243,281
244,282
245,283
246,285
247,287
248,288
249,289
250,290
251,291
252,292
253,293
254,294
255,295
256,297
257,298
258,299
259,300
260,301
261,302
262,303
263,304
264,305
265,306
266,307
267,308
268,309
269,310
270,311
271,312
272,313
273,314
274,315
275,317
276,318
277,319
278,321
279,322
280,323
281,324
282,326
283,327
284,328
285,329
286,330
287,331
288,332
289,333
290,334
291,336
292,337
293,338
294,339
295,340
296,341
297,342
298,343
299,344
300,345
301,346
302,347
303,348
304,350
305,351
306,352
307,353
308,355
309,356
310,357
311,358
312,359
313,360
314,361
315,362
316,363
317,364
318,365
319,366
320,367
321,368
322,369
323,370
324,371
325,372
326,373
327,374
328,375
329,376
330,377
331,378
332,379
333,380
334,382
335,383
336,384
337,385
338,386
339,388
340,389
341,390
342,391
343,392
344,395
345,396
346,397
347,398
348,399
349,400
350,401
351,402
352,404
353,405
354,406
355,407
356,408
357,409
358,410
359,411
360,412
361,413
362,414
363,416
364,417
365,418
366,419
367,420
368,421
369,422
370,423
371,425
372,426
373,427
374,428
375,429
376,431
377,432
378,433
379,434
380,435
381,436
382,437
383,438
384,441
385,442
386,443
387,444
388,445
389,446
390,447
391,448
392,449
393,451
394,452
395,453
396,455
397,457
398,458
399,459
400,460
401,461
402,462
403,463
404,464
405,465
406,466
407,467
408,468
409,469
410,470
411,471
412,472
413,473
414,474
415,475
416,476
417,477
418,478
419,479
420,482
421,483
422,484
423,485
424,486
425,487
426,488
427,489
428,490
429,491
430,493
431,494
432,496
433,497
434,498
435,499
436,500
437,501
438,502
439,503
440,504
441,505
442,506
443,507
444,508
445,509
446,510
447,511
448,512
449,513
450,514
451,515
452,517
453,518
454,519
455,520
456,521
457,522
458,523
459,524
460,525
461,526
462,527
463,528
464,529
465,532
466,533
467,535
468,536
469,538
470,539
471,540
472,541
473,542
474,543
475,545
476,546
477,547
478,548
479,549
480,550
481,551
482,552
483,553
484,554
485,555
486,556
487,557
488,558
489,559
490,560
491,561
492,562
493,563
494,564
495,565
496,566
497,567
498,568
499,569
500,570
501,571
502,572
503,573
504,574
505,575
506,577
507,578
508,579
509,580
510,581
511,582
512,583
513,584
514,585
515,586
516,587
517,589
518,590
519,591
520,592
521,593
522,594
523,595
524,596
525,597
526,598
527,599
528,600
529,601
530,602
531,603
532,604
533,605
534,607
535,608
536,609
537,610
538,611
539,613
540,614
541,615
542,616
543,617
544,618
545,619
546,620
547,622
548,623
549,624
550,625
551,626
552,627
553,629
554,630
555,631
556,632
557,633
558,634
559,635
560,636
561,637
562,639
563,640
564,641
565,642
566,643
567,644
568,645
569,647
570,648
571,649
572,650
573,651
574,652
575,653
576,654
577,655
578,656
579,657
580,658
581,659
582,660
583,662
584,663
585,664
586,665
587,666
588,667
589,668
590,669
591,670
592,671
593,672
594,673
595,674
596,676
597,677
598,678
599,679
600,680
601,681
602,682
603,683
604,684
605,685
606,686
607,687
608,688
609,689
610,690
611,691
612,692
613,694
614,695
615,696
616,697
617,698
618,699
619,700
620,702
621,703
622,704
623,705
624,707
625,708
626,709
627,710
628,712
629,714
630,715
631,716
632,717
633,718
634,719
635,720
636,721
637,722
638,723
639,724
640,725
641,726
642,727
643,728
644,729
645,730
646,731
647,733
648,734
649,735
650,736
651,737
652,738
653,739
654,740
655,741
656,742
657,743
658,744
659,745
660,748
661,749
662,751
663,753
664,754
665,755
666,756
667,757
668,758
669,760
670,761
671,762
672,763
673,764
674,765
675,766
676,768
677,769
678,770
679,771
680,772
681,773
682,774
683,775
684,776
685,778
686,779
687,780
688,781
689,782
690,784
691,785
692,786
693,787
694,788
695,789
696,790
697,791
698,793
699,794
700,796
701,797
702,798
703,799
704,800
705,801
706,802
707,803
708,804
709,805
710,806
711,807
712,808
713,809
714,810
715,811
716,812
717,813
718,815
719,816
720,817
721,818
722,819
723,820
724,821
725,822
726,823
727,824
728,825
729,826
730,827
731,828
732,829
733,831
734,832
735,833
736,834
737,835
738,836
739,837
740,838
741,839
742,840
743,841
744,842
745,843
746,844
747,846
748,847
749,848
750,849
751,850
752,851
753,852
754,853
755,854
756,855
757,856
758,857
759,858
760,859
761,860
762,861
763,863
764,864
765,865
766,867
767,868
768,869
769,871
770,872
771,873
772,874
773,875
774,876
775,877
776,878
777,879
778,880
779,881
780,882
781,883
782,884
783,885
784,887
785,888
786,889
787,890
788,891
789,892
790,893
791,894
792,895
793,896
794,897
795,898
796,899
797,900
798,901
799,902
800,903
801,904
802,905
803,906
804,907
805,908
806,910
807,911
808,912
809,913
810,914
811,915
812,916
813,917
814,918
815,921
816,923
817,924
818,925
819,926
820,927
821,928
822,929
823,930
824,931
825,932
826,933
827,934
828,935
829,936
830,937
831,938
832,939
833,940
834,941
835,943
836,944
837,945
838,946
839,947
840,948
841,949
842,950
843,951
844,952
845,953
846,954
847,955
848,956
849,957
850,958
851,959
852,961
853,962
854,963
855,964
856,965
857,966
858,967
859,968
860,969
861,970
862,972
863,973
864,975
865,977
866,978
867,979
868,980
869,981
870,982
871,984
872,986
873,987
874,988
875,989
876,990
877,991
878,992
879,993
880,994
881,995
882,996
883,997
884,999
885,1000
886,1001
887,1002
888,1003
889,1004
890,1005
891,1006
892,1007
893,1008
894,1009
895,1010
896,1011
897,1012
898,1013
899,1014
900,1015
901,1016
902,1017
903,1018
904,1019
905,1021
906,1023
907,1024
908,1025
909,1026
910,1028
911,1029
912,1030
913,1031
914,1032
915,1033
916,1034
917,1035
918,1036
919,1037
920,1038
921,1040
922,1041
923,1042
924,1044
925,1045
926,1046
927,1047
928,1048
929,1049
930,1050
931,1051
932,1052
933,1053
934,1054
935,1055
936,1056
937,1058
938,1059
939,1060
940,1061
941,1062
942,1063
943,1064
944,1065
945,1066
946,1067
947,1069
948,1070
949,1071
950,1072
951,1073
952,1074
953,1075
954,1076
955,1077
956,1078
957,1079
958,1080
959,1082
960,1083
961,1084
962,1085
963,1086
964,1087
965,1088
966,1089
967,1090
968,1091
969,1092
970,1094
971,1095
972,1096
973,1097
974,1099
975,1100
976,1101
977,1102
978,1103
979,1104
980,1105
981,1106
982,1107
983,1108
984,1109
985,1110
986,1111
987,1112
988,1113
989,1114
990,1115
991,1117
992,1118
993,1119
994,1122
995,1123
996,1124
997,1125
998,1126
999,1128
1000,1129
1001,1130
1002,1131
1003,1132
1004,1133
1005,1134
1006,1135
1007,1136
1008,1137
1009,1138
1010,1139
1011,1141
1012,1142
1013,1143
1014,1145
1015,1146
1016,1147
1017,1148
1018,1149
1019,1150
1020,1151
1021,1153
1022,1154
1023,1155
1024,1156
1025,1157
1026,1158
1027,1159
1028,1160
1029,1161
1030,1162
1031,1163
