,2077_3
0,0
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,10
9,12
10,13
11,14
12,15
13,16
14,17
15,18
16,19
17,21
18,22
19,23
20,25
21,27
22,28
23,29
24,30
25,31
26,33
27,34
28,35
29,36
30,37
31,38
32,39
33,40
34,41
35,42
36,44
37,46
38,47
39,48
40,50
41,51
42,52
43,53
44,54
45,55
46,56
47,57
48,58
49,59
50,60
51,61
52,62
53,65
54,66
55,67
56,68
57,69
58,70
59,71
60,72
61,77
62,78
63,80
64,81
65,82
66,84
67,85
68,86
69,87
70,88
71,89
72,90
73,93
74,94
75,95
76,96
77,97
78,98
79,99
80,100
81,101
82,104
83,105
84,106
85,107
86,108
87,110
88,111
89,112
90,113
91,115
92,116
93,117
94,118
95,119
96,120
97,121
98,122
99,123
100,124
101,127
102,128
103,129
104,130
105,131
106,132
107,133
108,135
109,137
110,138
111,139
112,141
113,142
114,143
115,144
116,146
117,147
118,148
119,149
120,150
121,151
122,152
123,153
124,154
125,155
126,156
127,158
128,159
129,160
130,162
131,163
132,165
133,166
134,168
135,169
136,170
137,171
138,172
139,173
140,175
141,176
142,177
143,179
144,180
145,182
146,183
147,184
148,185
149,186
150,188
151,189
152,190
153,192
154,193
155,194
156,195
157,196
158,197
159,198
160,200
161,201
162,203
163,204
164,206
165,207
166,208
167,209
168,210
169,212
170,213
171,215
172,216
173,217
174,218
175,219
176,220
177,222
178,223
179,224
180,225
181,226
182,227
183,228
184,230
185,231
186,232
187,233
188,234
189,235
190,236
191,237
192,238
193,239
194,241
195,244
196,246
197,247
198,248
199,249
200,250
201,251
202,252
203,253
204,254
205,255
206,256
207,257
208,258
209,260
210,261
211,262
212,263
213,265
214,266
215,267
216,269
217,270
218,272
219,273
220,276
221,277
222,278
223,279
224,280
225,281
226,282
227,283
228,285
229,287
230,288
231,289
232,290
233,291
234,292
235,293
236,294
237,295
238,297
239,298
240,300
241,301
242,302
243,303
244,304
245,305
246,306
247,310
248,311
249,312
250,313
251,314
252,315
253,316
254,318
255,319
256,320
257,321
258,323
259,324
260,325
261,326
262,327
263,328
264,329
265,331
266,332
267,335
268,336
269,337
270,339
271,340
272,341
273,342
274,343
275,344
276,346
277,347
278,348
279,349
280,350
281,351
282,352
283,353
284,354
285,355
286,356
287,357
288,358
289,359
290,360
291,363
292,365
293,366
294,367
295,368
296,369
297,370
298,371
299,372
300,373
301,375
302,376
303,377
304,379
305,380
306,382
307,384
308,385
309,386
310,389
311,390
312,391
313,393
314,394
315,395
316,396
317,397
318,398
319,399
320,400
321,402
322,403
323,404
324,405
325,406
326,407
327,408
328,410
329,411
330,412
331,413
332,415
333,416
334,418
335,419
336,420
337,422
338,423
339,425
340,426
341,427
342,428
343,429
344,430
345,431
346,432
347,435
348,436
349,437
350,438
351,439
352,441
353,442
354,443
355,444
356,445
357,446
358,447
359,448
360,450
361,451
362,453
363,454
364,455
365,456
366,457
367,458
368,459
369,461
370,462
371,465
372,466
373,467
374,468
375,469
376,470
377,471
378,473
379,474
380,475
381,476
382,477
383,478
384,479
385,480
386,482
387,484
388,486
389,487
390,488
391,489
392,491
393,492
394,493
395,494
396,495
397,496
398,498
399,500
400,501
401,502
402,503
403,504
404,505
405,506
406,507
407,508
408,509
409,510
410,511
411,513
412,514
413,515
414,516
415,517
416,519
417,520
418,521
419,522
420,524
421,525
422,528
423,529
424,530
425,531
426,533
427,534
428,536
429,537
430,539
431,540
432,541
433,542
434,543
435,544
436,545
437,546
438,547
439,548
440,549
441,550
442,551
443,554
444,555
445,557
446,558
447,559
448,561
449,562
450,563
451,564
452,566
453,567
454,568
455,569
456,570
457,572
458,573
459,575
460,576
461,577
462,578
463,580
464,581
465,582
466,583
467,584
468,585
469,586
470,587
471,589
472,591
473,592
474,593
475,594
476,595
477,596
478,597
479,599
480,600
481,601
482,603
483,604
484,605
485,606
486,607
487,608
488,609
489,610
490,614
491,615
492,616
493,617
494,618
495,619
496,621
497,623
498,624
499,625
500,626
501,627
502,628
503,629
504,630
505,632
506,633
507,634
508,635
509,637
510,639
511,640
512,641
513,643
514,644
515,645
516,646
517,647
518,648
519,649
520,650
521,651
522,652
523,653
524,655
525,656
526,658
527,661
528,662
529,663
530,664
531,665
532,666
533,667
534,669
535,670
536,672
537,673
538,674
539,675
540,676
541,677
542,678
543,679
544,680
545,681
546,682
547,683
548,684
549,685
550,686
551,687
552,688
553,690
554,691
555,692
556,693
557,695
558,698
559,699
560,700
561,701
562,702
563,705
564,706
565,707
566,709
567,710
568,711
569,712
570,713
571,714
572,715
573,716
574,717
575,718
576,719
577,720
578,723
579,724
580,725
581,726
582,728
583,729
584,730
585,731
586,732
587,733
588,735
589,736
590,737
591,738
592,740
593,741
594,743
595,744
596,745
597,746
598,748
599,750
600,751
601,752
602,753
603,755
604,756
605,757
606,758
607,759
608,760
609,761
610,762
611,763
612,764
613,765
614,768
615,769
616,770
617,772
618,773
619,774
620,775
621,777
622,778
623,779
624,780
625,781
626,782
627,783
628,784
629,785
630,786
631,788
632,789
633,790
634,791
635,792
636,795
637,796
638,797
639,799
640,800
641,801
642,802
643,803
644,805
645,806
646,807
647,808
648,809
649,810
650,812
651,813
652,814
653,816
654,817
655,818
656,819
657,820
658,821
659,822
660,823
661,824
662,825
663,826
664,827
665,828
666,829
667,830
668,831
669,834
670,835
671,836
672,838
673,839
674,840
675,841
676,842
677,844
678,845
679,846
680,847
681,848
682,850
683,851
684,852
685,856
686,857
687,858
688,859
689,860
690,861
691,862
692,863
693,865
694,866
695,867
696,869
697,870
698,871
699,872
700,874
701,877
702,878
703,879
704,882
705,883
706,885
707,886
708,887
709,888
710,889
711,890
712,892
713,893
714,894
715,895
716,896
717,897
718,898
719,900
720,901
721,902
722,904
723,905
724,906
725,908
726,909
727,910
728,911
729,912
730,913
731,914
732,915
733,917
734,918
735,919
736,920
737,921
738,922
739,923
740,924
741,925
742,927
743,929
744,930
745,932
746,934
747,936
748,939
749,941
750,942
751,944
752,945
753,946
754,947
755,948
756,949
757,950
758,951
759,952
760,953
761,954
762,955
763,956
764,957
765,958
766,959
767,960
768,961
769,962
770,963
771,964
772,965
773,966
774,969
775,970
776,971
777,973
778,974
779,975
780,976
781,977
782,978
783,979
784,980
785,981
786,982
787,984
788,985
789,986
790,987
791,988
792,989
793,991
794,994
795,995
796,996
797,997
798,999
799,1000
800,1001
801,1002
802,1003
803,1004
804,1005
805,1008
806,1009
807,1010
808,1011
809,1013
810,1014
811,1015
812,1017
813,1018
814,1019
815,1020
816,1021
817,1022
818,1023
819,1024
820,1025
821,1026
822,1028
823,1029
824,1030
825,1031
826,1032
827,1033
828,1035
829,1036
830,1037
831,1038
832,1039
833,1040
834,1041
835,1045
836,1046
837,1047
838,1048
839,1049
840,1051
841,1052
842,1053
843,1055
844,1056
845,1057
846,1058
847,1059
848,1061
849,1062
850,1063
851,1064
852,1065
853,1066
854,1068
855,1069
856,1071
857,1072
858,1073
859,1074
860,1075
861,1076
862,1077
863,1078
864,1079
865,1080
866,1081
867,1082
868,1083
869,1084
870,1086
871,1088
872,1089
873,1090
874,1091
875,1093
876,1095
877,1098
878,1099
879,1101
880,1102
881,1103
882,1104
883,1106
884,1108
885,1109
886,1110
887,1111
888,1112
889,1113
890,1115
891,1116
892,1117
893,1118
894,1119
895,1120
896,1121
897,1122
898,1123
899,1124
900,1125
901,1126
902,1127
903,1128
904,1130
905,1131
906,1132
907,1133
908,1134
909,1135
910,1136
911,1137
912,1138
913,1140
914,1142
915,1143
916,1145
917,1146
918,1147
919,1149
920,1150
921,1151
922,1154
923,1156
924,1157
925,1158
926,1159
927,1160
928,1161
929,1162
930,1163
931,1164
932,1165
933,1167
934,1168
935,1169
936,1170
937,1171
938,1172
939,1175
940,1176
941,1177
942,1178
943,1180
944,1181
945,1182
946,1183
947,1184
948,1185
949,1187
950,1189
951,1190
952,1191
953,1192
954,1193
955,1194
956,1196
957,1197
958,1199
959,1200
960,1201
961,1202
962,1203
963,1204
964,1205
965,1206
966,1207
967,1208
968,1210
969,1211
970,1212
971,1214
972,1215
973,1216
974,1218
975,1219
976,1220
977,1221
978,1223
979,1224
980,1225
981,1227
982,1228
983,1229
984,1230
985,1231
986,1233
987,1234
988,1235
989,1236
990,1237
991,1239
992,1240
993,1241
994,1242
995,1243
996,1245
997,1246
998,1247
999,1249
1000,1250
1001,1251
1002,1252
1003,1253
1004,1254
1005,1256
1006,1257
1007,1259
1008,1260
1009,1261
1010,1262
1011,1263
1012,1264
1013,1266
1014,1268
1015,1269
1016,1270
1017,1271
1018,1272
1019,1274
1020,1275
1021,1276
1022,1277
1023,1278
1024,1279
1025,1280
1026,1282
1027,1283
1028,1284
1029,1285
1030,1287
1031,1288
1032,1289
1033,1292
1034,1293
1035,1294
1036,1295
1037,1296
1038,1297
1039,1298
1040,1299
1041,1300
1042,1301
1043,1302
1044,1303
1045,1305
1046,1307
1047,1308
1048,1309
1049,1310
1050,1312
1051,1313
1052,1314
1053,1315
1054,1316
1055,1317
1056,1319
1057,1321
1058,1324
1059,1325
1060,1326
1061,1327
1062,1328
1063,1331
1064,1333
1065,1335
1066,1336
1067,1337
1068,1338
1069,1339
1070,1340
1071,1341
1072,1342
1073,1343
1074,1344
1075,1345
1076,1346
1077,1348
1078,1349
1079,1350
1080,1351
1081,1352
1082,1353
1083,1354
1084,1355
1085,1356
1086,1358
1087,1359
1088,1360
1089,1361
1090,1362
1091,1363
1092,1365
1093,1366
1094,1367
1095,1368
1096,1369
1097,1370
1098,1371
1099,1372
1100,1374
1101,1375
1102,1377
1103,1379
1104,1380
1105,1382
1106,1383
1107,1384
1108,1388
1109,1389
1110,1390
1111,1391
1112,1393
1113,1395
1114,1396
1115,1398
1116,1399
1117,1400
1118,1402
1119,1405
1120,1406
1121,1408
1122,1409
1123,1410
1124,1411
1125,1412
1126,1413
1127,1414
1128,1416
1129,1417
1130,1418
1131,1419
1132,1421
1133,1422
1134,1423
1135,1425
1136,1426
1137,1427
1138,1428
1139,1429
1140,1430
1141,1431
1142,1432
1143,1433
1144,1434
1145,1435
1146,1437
1147,1439
1148,1440
1149,1441
1150,1443
1151,1445
1152,1446
1153,1448
1154,1449
1155,1450
1156,1451
1157,1452
1158,1454
1159,1456
1160,1457
1161,1458
