,42_4
0,0
1,1
2,3
3,4
4,5
5,6
6,7
7,8
8,10
9,11
10,12
11,13
12,16
13,18
14,19
15,20
16,21
17,22
18,23
19,24
20,25
21,26
22,27
23,28
24,29
25,30
26,31
27,32
28,34
29,35
30,36
31,37
32,38
33,39
34,40
35,42
36,43
37,44
38,46
39,47
40,49
41,50
42,51
43,52
44,54
45,55
46,56
47,57
48,59
49,60
50,61
51,62
52,63
53,64
54,65
55,66
56,67
57,69
58,70
59,71
60,72
61,73
62,74
63,77
64,78
65,80
66,81
67,82
68,84
69,86
70,87
71,88
72,89
73,90
74,91
75,92
76,93
77,94
78,95
79,97
80,98
81,101
82,102
83,103
84,104
85,105
86,106
87,108
88,109
89,110
90,112
91,113
92,114
93,115
94,117
95,119
96,120
97,121
98,123
99,124
100,125
101,128
102,129
103,130
104,131
105,132
106,133
107,134
108,135
109,136
110,137
111,139
112,140
113,141
114,144
115,145
116,146
117,147
118,148
119,149
120,150
121,151
122,152
123,153
124,154
125,155
126,156
127,157
128,159
129,160
130,162
131,163
132,164
133,166
134,167
135,168
136,169
137,170
138,171
139,173
140,174
141,175
142,176
143,177
144,179
145,181
146,182
147,183
148,185
149,186
150,187
151,188
152,189
153,190
154,191
155,193
156,194
157,195
158,197
159,198
160,199
161,200
162,201
163,202
164,203
165,204
166,206
167,207
168,209
169,210
170,211
171,213
172,214
173,215
174,216
175,217
176,218
177,219
178,220
179,221
180,222
181,223
182,224
183,226
184,227
185,228
186,230
187,231
188,232
189,234
190,235
191,236
192,237
193,238
194,239
195,240
196,242
197,243
198,244
199,245
200,246
201,247
202,248
203,249
204,251
205,252
206,253
207,254
208,255
209,257
210,258
211,259
212,260
213,262
214,263
215,265
216,266
217,267
218,268
219,271
220,272
221,273
222,274
223,275
224,276
225,277
226,278
227,279
228,280
229,281
230,283
231,284
232,286
233,287
234,289
235,290
236,291
237,293
238,294
239,296
240,297
241,298
242,299
243,300
244,301
245,302
246,303
247,304
248,305
249,306
250,307
251,308
252,309
253,312
254,313
255,314
256,316
257,317
258,318
259,319
260,320
261,321
262,322
263,323
264,324
265,325
266,326
267,327
268,329
269,330
270,332
271,334
272,335
273,336
274,337
275,338
276,339
277,340
278,341
279,342
280,343
281,344
282,345
283,346
284,347
285,348
286,349
287,351
288,352
289,353
290,355
291,357
292,358
293,359
294,360
295,361
296,362
297,363
298,364
299,366
300,367
301,368
302,369
303,370
304,371
305,372
306,374
307,375
308,376
309,377
310,379
311,381
312,382
313,385
314,386
315,387
316,388
317,389
318,390
319,391
320,392
321,393
322,394
323,396
324,397
325,398
326,399
327,400
328,401
329,402
330,403
331,404
332,405
333,406
334,407
335,409
336,410
337,411
338,412
339,413
340,414
341,416
342,417
343,418
344,419
345,421
346,423
347,424
348,425
349,426
350,427
351,428
352,429
353,430
354,431
355,432
356,433
357,434
358,435
359,436
360,438
361,439
362,440
363,441
364,442
365,445
366,446
367,447
368,448
369,450
370,451
371,452
372,455
373,457
374,458
375,459
376,460
377,461
378,462
379,463
380,464
381,465
382,466
383,467
384,468
385,469
386,470
387,471
388,473
389,474
390,475
391,477
392,478
393,479
394,481
395,483
396,484
397,485
398,487
399,488
400,489
401,490
402,491
403,492
404,493
405,494
406,495
407,497
408,498
409,499
410,500
411,501
412,502
413,504
414,505
415,506
416,507
417,508
418,509
419,510
420,513
421,515
422,516
423,517
424,518
425,520
426,521
427,523
428,524
429,525
430,527
431,529
432,530
433,531
434,532
435,534
436,535
437,536
438,537
439,538
440,539
441,541
442,543
443,544
444,547
445,548
446,549
447,550
448,552
449,553
450,554
451,555
452,556
453,557
454,558
455,559
456,560
457,561
458,562
459,563
460,564
461,566
462,567
463,568
464,569
465,570
466,572
467,573
468,574
469,575
470,576
471,577
472,579
473,580
474,582
475,583
476,584
477,586
478,587
479,589
480,590
481,592
482,593
483,594
484,595
485,596
486,599
487,600
488,603
489,605
490,606
491,607
492,609
493,610
494,611
495,614
496,615
497,616
498,617
499,618
500,619
501,620
502,621
503,622
504,623
505,624
506,625
507,626
508,628
509,629
510,630
511,631
512,632
513,633
514,634
515,636
516,637
517,638
518,639
519,640
520,641
521,642
522,645
523,646
524,647
525,648
526,649
527,650
528,651
529,652
530,653
531,657
532,658
533,659
534,660
535,661
536,662
537,663
538,665
539,666
540,667
541,668
542,669
543,670
544,671
545,673
546,674
547,675
548,676
549,677
550,679
551,680
552,682
553,683
554,684
555,685
556,686
557,688
558,690
559,692
560,693
561,694
562,695
563,696
564,697
565,698
566,699
567,703
568,704
569,705
570,706
571,707
572,708
573,709
574,710
575,712
576,713
577,714
578,716
579,717
580,718
581,720
582,721
583,722
584,724
585,726
586,727
587,729
588,730
589,732
590,733
591,735
592,736
593,737
594,738
595,739
596,741
597,742
598,744
599,745
600,746
601,747
602,748
603,750
604,751
605,752
606,753
607,754
608,757
609,758
610,759
611,760
612,761
613,762
614,763
615,764
616,765
617,766
618,767
619,768
620,769
621,771
622,772
623,773
624,775
625,776
626,777
627,779
628,780
629,781
630,782
631,783
632,784
633,785
634,786
635,787
636,792
637,793
638,794
639,796
640,797
641,798
642,800
643,801
644,804
645,805
646,806
647,809
648,810
649,811
650,812
651,813
652,814
653,815
654,816
655,817
656,818
657,819
658,820
659,821
660,822
661,823
662,825
663,826
664,827
665,830
666,831
667,832
668,833
669,834
670,835
671,836
672,837
673,838
674,839
675,840
676,841
677,842
678,843
679,845
680,846
681,847
682,849
683,850
684,851
685,852
686,853
687,854
688,855
689,856
690,858
691,859
692,860
693,862
694,864
695,865
696,866
697,867
698,868
699,871
700,872
701,874
702,876
703,877
704,878
705,879
706,880
707,881
708,882
709,885
710,886
711,887
712,888
713,889
714,890
715,892
716,894
717,897
718,898
719,899
720,900
721,901
722,902
723,904
724,905
725,906
726,907
727,908
728,909
729,911
730,912
731,914
732,915
733,916
734,917
735,918
736,919
737,920
738,921
739,922
740,923
741,925
742,926
743,927
744,928
745,929
746,930
747,931
748,932
749,933
750,934
751,935
752,936
753,937
754,938
755,940
756,941
757,942
758,943
759,945
760,946
761,947
762,948
763,949
764,950
765,951
766,952
767,954
768,956
769,957
770,958
771,960
772,961
773,962
774,963
775,965
776,966
777,967
778,969
779,970
780,971
781,972
782,974
783,975
784,976
785,977
786,978
787,980
788,981
789,982
790,983
791,984
792,985
793,986
794,987
795,988
796,990
797,991
798,992
799,993
800,994
801,995
802,997
803,998
804,999
805,1001
806,1002
807,1004
808,1005
809,1006
810,1007
811,1008
812,1009
813,1010
814,1011
815,1014
816,1015
817,1017
818,1018
819,1020
820,1021
821,1022
822,1023
823,1024
824,1025
825,1026
826,1027
827,1028
828,1029
829,1031
830,1032
831,1033
832,1034
833,1035
834,1036
835,1037
836,1038
837,1039
838,1040
839,1041
840,1042
841,1043
842,1044
843,1045
844,1046
845,1047
846,1049
847,1050
848,1052
849,1054
850,1055
851,1057
852,1058
853,1060
854,1062
855,1063
856,1064
857,1066
858,1068
859,1069
860,1070
861,1073
862,1074
863,1076
864,1077
865,1079
866,1081
867,1084
868,1085
869,1086
870,1087
871,1088
872,1089
873,1090
874,1091
875,1092
876,1094
877,1095
878,1096
879,1098
880,1099
881,1100
882,1101
883,1102
884,1103
885,1105
886,1106
887,1107
888,1109
889,1110
890,1111
891,1113
892,1114
893,1115
894,1116
895,1117
896,1119
897,1120
898,1121
899,1122
900,1123
901,1124
902,1125
903,1126
904,1127
905,1129
906,1130
907,1131
908,1132
909,1133
910,1134
911,1136
912,1138
913,1142
914,1143
915,1144
916,1145
917,1146
918,1147
919,1148
920,1149
921,1150
922,1151
923,1152
924,1153
925,1154
926,1155
927,1156
928,1157
929,1158
930,1159
931,1161
932,1162
933,1163
934,1164
935,1165
936,1166
937,1168
938,1169
939,1171
940,1172
941,1174
942,1175
943,1176
944,1177
945,1178
946,1179
947,1180
948,1181
949,1182
950,1183
951,1184
952,1187
953,1188
954,1189
955,1190
956,1192
957,1193
958,1194
959,1196
960,1198
961,1199
962,1200
963,1201
964,1202
965,1203
966,1205
967,1206
968,1208
969,1209
970,1210
971,1211
972,1213
973,1215
974,1217
975,1218
976,1219
977,1220
978,1221
979,1222
980,1226
981,1227
982,1228
983,1229
984,1230
985,1231
986,1233
987,1234
988,1235
989,1236
990,1238
991,1240
992,1241
993,1242
994,1244
995,1245
996,1246
997,1247
998,1248
999,1250
1000,1251
1001,1252
1002,1253
1003,1254
1004,1256
1005,1257
1006,1258
1007,1259
1008,1260
1009,1261
1010,1262
1011,1263
1012,1264
1013,1265
1014,1267
1015,1269
1016,1271
1017,1272
