,42_2
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
27,27
28,28
29,29
30,30
31,31
32,32
33,33
34,34
35,35
36,36
37,37
38,38
39,39
40,40
41,41
42,42
43,44
44,45
45,47
46,48
47,49
48,50
49,51
50,52
51,53
52,54
53,55
54,56
55,57
56,58
57,59
58,60
59,61
60,62
61,64
62,65
63,66
64,67
65,68
66,71
67,72
68,73
69,74
70,75
71,76
72,77
73,78
74,79
75,80
76,81
77,82
78,83
79,84
80,85
81,86
82,87
83,88
84,89
85,90
86,91
87,92
88,93
89,94
90,96
91,97
92,98
93,100
94,101
95,102
96,103
97,104
98,105
99,106
100,107
101,108
102,110
103,111
104,112
105,113
106,115
107,116
108,117
109,118
110,119
111,120
112,121
113,123
114,124
115,125
116,126
117,127
118,128
119,129
120,132
121,133
122,134
123,135
124,136
125,137
126,138
127,139
128,140
129,141
130,142
131,143
132,144
133,145
134,146
135,147
136,148
137,149
138,150
139,151
140,152
141,153
142,154
143,156
144,157
145,158
146,159
147,160
148,161
149,162
150,163
151,164
152,165
153,166
154,167
155,168
156,169
157,170
158,171
159,172
160,173
161,174
162,175
163,176
164,177
165,178
166,179
167,180
168,181
169,184
170,185
171,186
172,187
173,188
174,189
175,190
176,191
177,192
178,193
179,194
180,195
181,196
182,197
183,198
184,199
185,200
186,201
187,202
188,203
189,204
190,205
191,206
192,207
193,208
194,209
195,210
196,212
197,213
198,214
199,215
200,216
201,217
202,218
203,219
204,220
205,221
206,222
207,223
208,224
209,225
210,226
211,227
212,228
213,229
214,231
215,232
216,233
217,234
218,235
219,236
220,237
221,238
222,239
223,240
224,241
225,242
226,244
227,245
228,246
229,247
230,248
231,249
232,250
233,251
234,252
235,253
236,255
237,256
238,257
239,258
240,259
241,260
242,261
243,262
244,264
245,265
246,266
247,267
248,268
249,269
250,270
251,271
252,272
253,273
254,274
255,275
256,276
257,277
258,278
259,279
260,280
261,281
262,282
263,283
264,284
265,286
266,287
267,288
268,290
269,291
270,292
271,293
272,294
273,296
274,297
275,298
276,299
277,300
278,301
279,302
280,303
281,304
282,305
283,306
284,307
285,308
286,309
287,310
288,311
289,312
290,313
291,314
292,316
293,317
294,318
295,319
296,320
297,321
298,323
299,324
300,325
301,326
302,327
303,328
304,329
305,330
306,332
307,333
308,334
309,335
310,336
311,337
312,338
313,339
314,341
315,343
316,344
317,345
318,346
319,347
320,348
321,349
322,350
323,351
324,352
325,353
326,354
327,355
328,356
329,357
330,358
331,360
332,361
333,362
334,363
335,364
336,365
337,366
338,367
339,368
340,369
341,370
342,371
343,372
344,373
345,374
346,375
347,376
348,377
349,378
350,380
351,381
352,382
353,383
354,384
355,385
356,386
357,387
358,388
359,390
360,391
361,392
362,393
363,394
364,396
365,397
366,398
367,399
368,401
369,402
370,403
371,404
372,405
373,406
374,407
375,408
376,409
377,410
378,411
379,412
380,413
381,414
382,415
383,417
384,418
385,419
386,420
387,421
388,422
389,423
390,424
391,425
392,426
393,427
394,428
395,429
396,430
397,431
398,433
399,434
400,435
401,436
402,437
403,438
404,440
405,441
406,442
407,444
408,445
409,446
410,447
411,449
412,450
413,451
414,452
415,453
416,454
417,455
418,456
419,457
420,458
421,459
422,460
423,461
424,462
425,463
426,464
427,465
428,467
429,468
430,469
431,470
432,471
433,472
434,473
435,474
436,475
437,476
438,478
439,479
440,480
441,481
442,482
443,484
444,485
445,486
446,487
447,488
448,489
449,490
450,492
451,493
452,495
453,496
454,498
455,499
456,500
457,501
458,502
459,503
460,504
461,505
462,506
463,507
464,508
465,509
466,510
467,511
468,513
469,514
470,515
471,517
472,518
473,519
474,520
475,521
476,522
477,524
478,525
479,526
480,527
481,528
482,529
483,531
484,533
485,534
486,535
487,536
488,537
489,538
490,539
491,540
492,541
493,542
494,543
495,546
496,547
497,548
498,549
499,550
500,553
501,554
502,555
503,556
504,557
505,558
506,559
507,560
508,561
509,562
510,563
511,564
512,565
513,566
514,567
515,568
516,569
517,570
518,572
519,573
520,574
521,575
522,577
523,578
524,579
525,580
526,581
527,582
528,583
529,584
530,585
531,586
532,587
533,588
534,589
535,590
536,591
537,592
538,593
539,594
540,595
541,596
542,597
543,598
544,599
545,600
546,601
547,602
548,603
549,604
550,605
551,606
552,607
553,609
554,610
555,611
556,612
557,613
558,614
559,615
560,616
561,617
562,618
563,620
564,622
565,623
566,624
567,625
568,626
569,627
570,628
571,630
572,631
573,632
574,633
575,634
576,635
577,636
578,637
579,638
580,639
581,640
582,642
583,643
584,644
585,645
586,647
587,648
588,649
589,650
590,651
591,652
592,653
593,654
594,655
595,656
596,657
597,658
598,659
599,660
600,661
601,662
602,663
603,664
604,665
605,666
606,667
607,668
608,669
609,670
610,671
611,672
612,673
613,674
614,675
615,676
616,677
617,679
618,680
619,682
620,683
621,684
622,686
623,688
624,689
625,690
626,691
627,692
628,693
629,694
630,695
631,696
632,698
633,699
634,700
635,701
636,702
637,703
638,704
639,705
640,706
641,707
642,708
643,709
644,710
645,711
646,713
647,714
648,715
649,716
650,717
651,718
652,719
653,720
654,721
655,723
656,725
657,726
658,727
659,728
660,729
661,731
662,732
663,733
664,734
665,735
666,736
667,737
668,738
669,739
670,740
671,741
672,742
673,743
674,744
675,745
676,746
677,747
678,748
679,749
680,751
681,752
682,753
683,754
684,755
685,756
686,757
687,758
688,759
689,760
690,761
691,762
692,763
693,764
694,765
695,767
696,768
697,769
698,770
699,772
700,773
701,774
702,775
703,777
704,778
705,779
706,780
707,781
708,782
709,784
710,785
711,786
712,788
713,789
714,790
715,791
716,792
717,793
718,794
719,796
720,797
721,798
722,801
723,802
724,803
725,805
726,807
727,808
728,809
729,810
730,811
731,812
732,813
733,814
734,815
735,816
736,817
737,818
738,819
739,820
740,821
741,823
742,824
743,825
744,826
745,827
746,828
747,829
748,830
749,831
750,832
751,833
752,834
753,835
754,836
755,838
756,839
757,840
758,841
759,842
760,843
761,844
762,845
763,846
764,847
765,848
766,849
767,850
768,851
769,852
770,853
771,854
772,855
773,856
774,858
775,859
776,860
777,861
778,862
779,863
780,864
781,865
782,867
783,868
784,869
785,870
786,871
787,872
788,873
789,874
790,875
791,876
792,877
793,878
794,879
795,880
796,882
797,883
798,884
799,885
800,886
801,887
802,888
803,889
804,890
805,892
806,893
807,894
808,895
809,896
810,897
811,898
812,899
813,900
814,901
815,902
816,903
817,904
818,905
819,906
820,907
821,908
822,909
823,910
824,911
825,912
826,914
827,915
828,916
829,917
830,918
831,919
832,920
833,921
834,922
835,923
836,925
837,926
838,927
839,928
840,929
841,930
842,931
843,932
844,933
845,934
846,935
847,937
848,938
849,939
850,940
851,941
852,942
853,943
854,944
855,945
856,946
857,947
858,948
859,949
860,950
861,951
862,952
863,953
864,954
865,955
866,956
867,957
868,958
869,959
870,961
871,962
872,963
873,965
874,966
875,967
876,968
877,969
878,970
879,971
880,972
881,973
882,974
883,975
884,976
885,977
886,978
887,979
888,980
889,981
890,982
891,983
892,984
893,985
894,986
895,987
896,988
897,990
898,992
899,993
900,994
901,995
902,996
903,997
904,998
905,999
906,1000
907,1001
908,1002
909,1003
910,1004
911,1005
912,1006
913,1007
914,1008
915,1009
916,1010
917,1011
918,1012
919,1013
920,1014
921,1015
922,1016
923,1017
924,1018
925,1019
926,1020
927,1021
928,1023
929,1024
930,1025
931,1026
932,1027
933,1028
934,1029
935,1031
936,1032
937,1033
938,1034
939,1035
940,1036
941,1037
942,1038
943,1039
944,1040
945,1041
946,1042
947,1043
948,1044
949,1045
950,1046
951,1047
952,1049
953,1050
954,1051
955,1052
956,1053
957,1054
958,1055
959,1056
960,1058
961,1059
962,1060
963,1061
964,1063
965,1064
966,1065
967,1066
968,1067
969,1069
970,1070
971,1071
972,1072
973,1073
974,1074
975,1075
976,1076
977,1077
978,1079
979,1080
980,1081
981,1083
982,1084
983,1086
984,1087
985,1088
986,1089
987,1090
988,1091
989,1092
990,1093
991,1094
992,1095
993,1096
994,1097
995,1098
996,1100
997,1101
998,1102
999,1103
1000,1104
1001,1105
1002,1106
1003,1107
1004,1108
1005,1109
1006,1110
1007,1111
1008,1112
1009,1113
1010,1114
1011,1115
1012,1117
1013,1118
1014,1119
1015,1120
1016,1121
1017,1122
1018,1123
1019,1124
1020,1125
1021,1126
1022,1127
1023,1129
1024,1130
1025,1131
1026,1135
1027,1136
1028,1137
1029,1138
1030,1139
1031,1140
1032,1141
1033,1142
1034,1143
