,42_2
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,9
9,10
10,11
11,12
12,14
13,15
14,16
15,17
16,18
17,19
18,20
19,21
20,22
21,23
22,24
23,25
24,26
25,27
26,28
27,29
28,30
29,31
30,32
31,33
32,34
33,36
34,37
35,38
36,39
37,40
38,42
39,44
40,45
41,46
42,47
43,48
44,49
45,50
46,51
47,52
48,53
49,54
50,55
51,56
52,57
53,59
54,60
55,61
56,62
57,63
58,64
59,65
60,66
61,67
62,68
63,69
64,70
65,71
66,72
67,74
68,75
69,76
70,78
71,80
72,81
73,82
74,83
75,84
76,85
77,86
78,87
79,88
80,89
81,90
82,91
83,92
84,93
85,94
86,95
87,96
88,99
89,100
90,101
91,102
92,103
93,104
94,105
95,106
96,107
97,108
98,109
99,110
100,111
101,112
102,113
103,114
104,115
105,116
106,117
107,118
108,119
109,120
110,121
111,122
112,123
113,124
114,125
115,127
116,128
117,129
118,131
119,132
120,133
121,134
122,135
123,136
124,137
125,138
126,139
127,141
128,142
129,143
130,144
131,145
132,146
133,147
134,148
135,149
136,150
137,151
138,152
139,154
140,156
141,157
142,158
143,159
144,160
145,161
146,162
147,163
148,164
149,165
150,167
151,168
152,169
153,170
154,171
155,172
156,173
157,174
158,175
159,176
160,177
161,178
162,179
163,180
164,181
165,182
166,183
167,184
168,185
169,186
170,187
171,188
172,190
173,191
174,193
175,194
176,195
177,196
178,197
179,198
180,199
181,200
182,201
183,202
184,203
185,205
186,206
187,207
188,208
189,209
190,210
191,211
192,212
193,213
194,214
195,215
196,216
197,218
198,219
199,220
200,221
201,222
202,223
203,224
204,225
205,226
206,227
207,228
208,229
209,230
210,231
211,232
212,233
213,234
214,235
215,236
216,237
217,238
218,239
219,240
220,242
221,243
222,244
223,245
224,247
225,248
226,249
227,250
228,251
229,252
230,253
231,254
232,256
233,257
234,258
235,259
236,260
237,261
238,262
239,263
240,264
241,265
242,266
243,267
244,268
245,269
246,270
247,272
248,273
249,274
250,275
251,276
252,277
253,278
254,279
255,280
256,281
257,283
258,284
259,285
260,286
261,287
262,288
263,289
264,290
265,292
266,293
267,294
268,295
269,296
270,297
271,298
272,301
273,302
274,303
275,304
276,305
277,306
278,307
279,308
280,309
281,310
282,311
283,312
284,313
285,314
286,315
287,316
288,317
289,318
290,319
291,320
292,321
293,322
294,323
295,324
296,325
297,327
298,328
299,329
300,330
301,332
302,333
303,334
304,335
305,336
306,338
307,339
308,340
309,341
310,342
311,343
312,344
313,345
314,346
315,347
316,348
317,349
318,350
319,351
320,352
321,353
322,354
323,355
324,356
325,357
326,358
327,359
328,360
329,361
330,362
331,364
332,365
333,366
334,367
335,368
336,369
337,370
338,372
339,373
340,374
341,375
342,376
343,377
344,378
345,379
346,380
347,381
348,382
349,383
350,384
351,386
352,387
353,388
354,389
355,390
356,391
357,392
358,393
359,394
360,395
361,396
362,397
363,398
364,399
365,400
366,401
367,402
368,403
369,404
370,406
371,407
372,408
373,409
374,410
375,412
376,413
377,414
378,415
379,416
380,418
381,419
382,420
383,421
384,422
385,423
386,424
387,425
388,426
389,427
390,428
391,429
392,430
393,431
394,432
395,433
396,434
397,435
398,436
399,437
400,438
401,439
402,440
403,441
404,442
405,443
406,444
407,445
408,446
409,447
410,448
411,449
412,450
413,451
414,452
415,453
416,454
417,455
418,456
419,457
420,458
421,459
422,460
423,461
424,463
425,464
426,465
427,466
428,467
429,468
430,469
431,470
432,471
433,472
434,473
435,474
436,475
437,476
438,478
439,479
440,480
441,481
442,482
443,483
444,484
445,485
446,486
447,487
448,488
449,489
450,490
451,491
452,492
453,494
454,495
455,496
456,497
457,498
458,499
459,500
460,501
461,502
462,503
463,504
464,505
465,506
466,507
467,508
468,509
469,510
470,511
471,512
472,513
473,514
474,515
475,516
476,517
477,518
478,519
479,520
480,521
481,522
482,523
483,524
484,525
485,526
486,527
487,528
488,530
489,531
490,532
491,533
492,534
493,536
494,537
495,538
496,539
497,540
498,541
499,542
500,543
501,544
502,545
503,546
504,547
505,548
506,549
507,550
508,551
509,552
510,553
511,554
512,555
513,556
514,557
515,558
516,560
517,561
518,562
519,563
520,564
521,565
522,566
523,567
524,570
525,571
526,573
527,574
528,575
529,576
530,577
531,578
532,579
533,580
534,581
535,582
536,583
537,584
538,585
539,586
540,587
541,588
542,589
543,590
544,591
545,592
546,593
547,594
548,595
549,596
550,597
551,598
552,600
553,601
554,602
555,603
556,604
557,605
558,606
559,607
560,608
561,609
562,610
563,611
564,613
565,614
566,615
567,616
568,617
569,618
570,621
571,622
572,623
573,624
574,626
575,627
576,629
577,630
578,631
579,632
580,633
581,634
582,635
583,636
584,637
585,638
586,639
587,640
588,641
589,642
590,643
591,645
592,646
593,647
594,648
595,649
596,650
597,651
598,652
599,653
600,654
601,655
602,656
603,658
604,659
605,660
606,662
607,663
608,664
609,665
610,667
611,668
612,669
613,670
614,671
615,672
616,673
617,674
618,675
619,676
620,678
621,680
622,681
623,682
624,683
625,684
626,685
627,686
628,687
629,688
630,690
631,691
632,692
633,693
634,694
635,695
636,696
637,697
638,698
639,699
640,700
641,701
642,702
643,703
644,704
645,705
646,706
647,707
648,708
649,709
650,710
651,712
652,713
653,715
654,716
655,717
656,718
657,719
658,720
659,721
660,722
661,723
662,724
663,725
664,726
665,727
666,728
667,729
668,730
669,731
670,732
671,733
672,735
673,736
674,737
675,738
676,739
677,740
678,741
679,742
680,743
681,744
682,745
683,746
684,747
685,748
686,749
687,750
688,751
689,752
690,753
691,754
692,755
693,756
694,757
695,758
696,759
697,760
698,761
699,762
700,763
701,764
702,765
703,766
704,767
705,768
706,769
707,770
708,771
709,772
710,773
711,774
712,776
713,777
714,778
715,779
716,780
717,781
718,782
719,783
720,784
721,785
722,786
723,787
724,789
725,790
726,791
727,792
728,793
729,794
730,796
731,797
732,798
733,801
734,803
735,804
736,805
737,806
738,807
739,808
740,809
741,810
742,812
743,813
744,814
745,815
746,816
747,817
748,818
749,819
750,820
751,821
752,823
753,824
754,825
755,826
756,827
757,828
758,829
759,831
760,832
761,833
762,834
763,835
764,837
765,838
766,839
767,840
768,841
769,842
770,843
771,844
772,845
773,846
774,847
775,849
776,851
777,852
778,853
779,854
780,856
781,857
782,858
783,859
784,860
785,861
786,862
787,863
788,864
789,865
790,866
791,867
792,868
793,869
794,872
795,873
796,874
797,875
798,876
799,877
800,878
801,880
802,881
803,882
804,883
805,884
806,885
807,887
808,888
809,889
810,890
811,891
812,892
813,893
814,895
815,896
816,897
817,898
818,899
819,900
820,901
821,902
822,903
823,904
824,905
825,906
826,907
827,908
828,909
829,910
830,912
831,913
832,914
833,915
834,916
835,917
836,918
837,919
838,920
839,921
840,922
841,923
842,924
843,925
844,926
845,927
846,928
847,929
848,930
849,932
850,933
851,934
852,935
853,936
854,937
855,938
856,939
857,940
858,942
859,943
860,944
861,945
862,946
863,947
864,948
865,949
866,950
867,952
868,953
869,954
870,955
871,956
872,957
873,958
874,959
875,960
876,961
877,962
878,963
879,964
880,967
881,968
882,969
883,970
884,971
885,972
886,973
887,975
888,976
889,977
890,978
891,979
892,980
893,982
894,983
895,984
896,985
897,986
898,987
899,988
900,990
901,991
902,992
903,993
904,994
905,995
906,996
907,997
908,999
909,1001
910,1002
911,1003
912,1004
913,1005
914,1006
915,1007
916,1008
917,1009
918,1010
919,1011
920,1013
921,1014
922,1016
923,1017
924,1018
925,1019
926,1020
927,1022
928,1023
929,1024
930,1025
931,1026
932,1027
933,1028
934,1029
935,1030
936,1031
937,1032
938,1033
939,1035
940,1036
941,1037
942,1038
943,1039
944,1040
945,1041
946,1042
947,1044
948,1045
949,1046
950,1047
951,1048
952,1049
953,1050
954,1051
955,1052
956,1054
957,1055
958,1056
959,1057
960,1058
961,1059
962,1060
963,1061
964,1062
965,1063
966,1064
967,1065
968,1066
969,1067
970,1068
971,1069
972,1070
973,1071
974,1072
975,1073
976,1074
977,1075
978,1076
979,1077
980,1078
981,1079
982,1080
983,1081
984,1083
985,1084
986,1085
987,1086
988,1087
989,1088
990,1089
991,1090
992,1091
993,1092
994,1093
995,1094
996,1095
997,1096
998,1097
999,1098
1000,1099
1001,1100
1002,1101
1003,1103
1004,1104
1005,1105
1006,1106
1007,1107
1008,1108
1009,1109
1010,1110
1011,1112
1012,1113
1013,1114
1014,1115
1015,1116
1016,1117
1017,1118
1018,1119
1019,1120
1020,1121
1021,1122
1022,1123
1023,1124
1024,1125
1025,1126
1026,1127
1027,1128
1028,1129
1029,1130
1030,1131
1031,1132
1032,1133
1033,1134
1034,1135
1035,1136
