,42_1
0,0
1,1
2,2
3,3
4,5
5,6
6,7
7,8
8,9
9,11
10,12
11,13
12,15
13,17
14,18
15,21
16,22
17,23
18,24
19,25
20,27
21,28
22,29
23,30
24,31
25,32
26,33
27,34
28,35
29,36
30,37
31,38
32,39
33,41
34,42
35,43
36,44
37,45
38,46
39,48
40,49
41,51
42,52
43,53
44,54
45,55
46,56
47,57
48,58
49,59
50,60
51,61
52,62
53,63
54,64
55,65
56,66
57,69
58,70
59,71
60,73
61,74
62,75
63,76
64,77
65,78
66,79
67,80
68,81
69,82
70,83
71,84
72,85
73,86
74,87
75,88
76,91
77,93
78,94
79,95
80,96
81,97
82,98
83,99
84,100
85,101
86,102
87,103
88,104
89,105
90,106
91,107
92,108
93,109
94,110
95,112
96,113
97,114
98,115
99,117
100,118
101,119
102,120
103,121
104,122
105,123
106,125
107,126
108,127
109,129
110,130
111,131
112,132
113,133
114,135
115,137
116,138
117,140
118,141
119,142
120,143
121,144
122,146
123,147
124,148
125,149
126,150
127,151
128,152
129,153
130,155
131,156
132,157
133,158
134,160
135,162
136,163
137,165
138,167
139,168
140,169
141,170
142,171
143,172
144,173
145,174
146,175
147,177
148,178
149,179
150,180
151,181
152,182
153,183
154,184
155,185
156,188
157,189
158,190
159,192
160,194
161,196
162,199
163,200
164,201
165,203
166,204
167,205
168,206
169,208
170,210
171,211
172,212
173,213
174,214
175,215
176,217
177,218
178,219
179,220
180,223
181,224
182,225
183,226
184,228
185,229
186,230
187,232
188,233
189,234
190,235
191,236
192,238
193,240
194,241
195,242
196,243
197,244
198,246
199,247
200,248
201,249
202,250
203,251
204,253
205,254
206,257
207,261
208,262
209,265
210,266
211,267
212,269
213,270
214,272
215,273
216,275
217,276
218,277
219,278
220,279
221,281
222,282
223,283
224,284
225,285
226,286
227,287
228,289
229,290
230,291
231,293
232,295
233,296
234,298
235,299
236,300
237,301
238,302
239,303
240,304
241,307
242,308
243,309
244,310
245,311
246,312
247,313
248,314
249,315
250,316
251,317
252,318
253,320
254,321
255,322
256,323
257,326
258,327
259,329
260,330
261,331
262,332
263,333
264,334
265,335
266,336
267,337
268,338
269,341
270,343
271,345
272,346
273,347
274,348
275,349
276,350
277,351
278,353
279,355
280,356
281,358
282,359
283,360
284,361
285,362
286,363
287,365
288,366
289,367
290,368
291,369
292,370
293,371
294,373
295,374
296,375
297,376
298,377
299,378
300,379
301,380
302,381
303,382
304,383
305,384
306,389
307,390
308,391
309,392
310,393
311,394
312,395
313,396
314,397
315,398
316,399
317,400
318,401
319,402
320,403
321,404
322,405
323,406
324,407
325,408
326,409
327,410
328,411
329,412
330,413
331,416
332,417
333,418
334,419
335,420
336,421
337,422
338,424
339,425
340,426
341,427
342,428
343,429
344,431
345,433
346,434
347,435
348,436
349,437
350,438
351,439
352,440
353,441
354,442
355,443
356,444
357,445
358,446
359,447
360,448
361,449
362,450
363,452
364,453
365,456
366,457
367,458
368,459
369,460
370,461
371,462
372,463
373,464
374,466
375,467
376,469
377,470
378,471
379,472
380,473
381,475
382,476
383,478
384,479
385,480
386,481
387,482
388,483
389,484
390,485
391,486
392,487
393,488
394,489
395,491
396,492
397,493
398,494
399,495
400,496
401,498
402,499
403,500
404,501
405,503
406,504
407,505
408,506
409,507
410,508
411,509
412,511
413,512
414,513
415,514
416,516
417,517
418,518
419,519
420,520
421,521
422,522
423,523
424,524
425,527
426,528
427,529
428,530
429,531
430,532
431,533
432,535
433,538
434,539
435,540
436,543
437,544
438,546
439,547
440,548
441,549
442,551
443,552
444,553
445,554
446,556
447,557
448,558
449,559
450,560
451,563
452,564
453,565
454,566
455,567
456,568
457,569
458,570
459,571
460,572
461,573
462,574
463,575
464,576
465,578
466,579
467,580
468,581
469,584
470,585
471,586
472,588
473,591
474,592
475,594
476,595
477,596
478,597
479,598
480,599
481,600
482,601
483,603
484,604
485,605
486,606
487,610
488,611
489,612
490,613
491,614
492,615
493,616
494,620
495,621
496,622
497,623
498,624
499,625
500,626
501,627
502,629
503,630
504,631
505,634
506,635
507,637
508,638
509,639
510,640
511,642
512,643
513,644
514,646
515,647
516,648
517,649
518,650
519,651
520,652
521,653
522,654
523,655
524,656
525,657
526,659
527,660
528,661
529,662
530,664
531,665
532,666
533,667
534,668
535,670
536,672
537,674
538,675
539,676
540,677
541,678
542,679
543,681
544,682
545,683
546,684
547,685
548,687
549,689
550,690
551,691
552,692
553,693
554,694
555,696
556,698
557,699
558,700
559,701
560,702
561,703
562,704
563,705
564,706
565,707
566,709
567,710
568,712
569,713
570,714
571,715
572,717
573,719
574,720
575,721
576,723
577,724
578,725
579,727
580,729
581,731
582,732
583,733
584,734
585,735
586,736
587,738
588,739
589,740
590,741
591,742
592,743
593,744
594,745
595,746
596,747
597,748
598,749
599,750
600,751
601,753
602,756
603,758
604,761
605,762
606,763
607,764
608,765
609,766
610,768
611,769
612,770
613,771
614,773
615,774
616,775
617,776
618,777
619,778
620,780
621,781
622,782
623,783
624,784
625,785
626,786
627,787
628,788
629,791
630,792
631,793
632,794
633,796
634,797
635,798
636,799
637,801
638,802
639,803
640,805
641,806
642,809
643,810
644,811
645,812
646,814
647,815
648,817
649,818
650,819
651,820
652,821
653,822
654,823
655,825
656,826
657,827
658,828
659,829
660,831
661,832
662,833
663,834
664,835
665,836
666,838
667,839
668,841
669,842
670,844
671,845
672,846
673,847
674,848
675,849
676,850
677,851
678,852
679,853
680,855
681,856
682,857
683,858
684,860
685,861
686,862
687,865
688,867
689,868
690,869
691,871
692,872
693,874
694,875
695,877
696,880
697,881
698,882
699,883
700,884
701,885
702,886
703,887
704,889
705,890
706,891
707,892
708,894
709,896
710,897
711,898
712,899
713,900
714,902
715,903
716,904
717,906
718,908
719,909
720,910
721,911
722,913
723,914
724,915
725,916
726,917
727,919
728,920
729,922
730,923
731,924
732,925
733,926
734,927
735,928
736,929
737,931
738,932
739,933
740,935
741,937
742,938
743,940
744,941
745,942
746,943
747,947
748,948
749,950
750,951
751,952
752,953
753,954
754,955
755,956
756,957
757,958
758,959
759,961
760,962
761,963
762,964
763,965
764,966
765,967
766,969
767,970
768,971
769,972
770,973
771,975
772,976
773,977
774,978
775,979
776,980
777,981
778,983
779,984
780,985
781,986
782,987
783,988
784,989
785,990
786,991
787,992
788,993
789,994
790,995
791,998
792,999
793,1001
794,1002
795,1003
796,1004
797,1006
798,1007
799,1008
800,1009
801,1010
802,1012
803,1014
804,1015
805,1016
806,1017
807,1019
808,1020
809,1021
810,1022
811,1023
812,1024
813,1025
814,1026
815,1027
816,1030
817,1031
818,1033
819,1034
820,1035
821,1036
822,1037
823,1038
824,1039
825,1040
826,1041
827,1042
828,1043
829,1044
830,1045
831,1046
832,1047
833,1048
834,1049
835,1050
836,1051
837,1052
838,1053
839,1056
840,1057
841,1058
842,1059
843,1060
844,1061
845,1062
846,1063
847,1065
848,1067
849,1068
850,1069
851,1070
852,1071
853,1073
854,1074
855,1077
856,1078
857,1079
858,1080
859,1081
860,1082
861,1083
862,1084
863,1086
864,1087
865,1088
866,1089
867,1090
868,1091
869,1092
870,1093
871,1094
872,1095
873,1096
874,1097
875,1098
876,1099
877,1101
878,1103
879,1104
880,1105
881,1106
882,1107
883,1110
884,1111
885,1112
886,1113
887,1115
888,1116
889,1117
890,1119
891,1120
892,1121
893,1123
894,1124
895,1125
896,1127
897,1128
898,1129
899,1130
900,1132
901,1133
902,1134
903,1136
904,1137
905,1138
906,1139
907,1140
908,1141
909,1142
910,1143
911,1144
912,1145
913,1147
914,1149
915,1150
916,1152
917,1153
918,1154
919,1155
920,1156
921,1157
922,1158
923,1159
924,1161
925,1162
926,1163
927,1165
928,1166
929,1168
930,1169
931,1171
932,1172
933,1173
934,1174
935,1175
936,1176
937,1177
938,1178
939,1179
940,1180
941,1181
942,1182
943,1183
944,1184
945,1186
946,1187
947,1188
948,1189
949,1190
950,1191
951,1192
952,1193
953,1195
954,1196
955,1197
956,1199
957,1200
958,1202
959,1203
960,1204
961,1205
962,1206
963,1207
964,1208
965,1209
966,1210
967,1214
968,1215
969,1216
970,1217
971,1218
972,1219
973,1221
974,1223
975,1224
976,1225
977,1227
978,1228
979,1230
980,1231
981,1232
982,1234
983,1236
984,1238
985,1239
986,1242
987,1243
988,1244
989,1245
990,1247
991,1248
992,1249
993,1250
994,1251
995,1252
996,1253
997,1254
998,1255
999,1256
1000,1257
1001,1258
1002,1259
1003,1260
1004,1262
1005,1264
1006,1265
1007,1266
1008,1267
1009,1268
1010,1269
1011,1272
1012,1273
1013,1274
1014,1275
1015,1277
