,42_1
0,0
1,1
2,3
3,4
4,5
5,6
6,7
7,8
8,10
9,11
10,13
11,14
12,15
13,16
14,17
15,18
16,20
17,21
18,22
19,23
20,24
21,26
22,27
23,28
24,29
25,30
26,31
27,32
28,33
29,34
30,35
31,36
32,38
33,40
34,41
35,43
36,44
37,45
38,46
39,47
40,48
41,49
42,50
43,51
44,52
45,53
46,54
47,55
48,56
49,57
50,58
51,59
52,60
53,62
54,63
55,64
56,66
57,67
58,68
59,69
60,70
61,71
62,72
63,73
64,74
65,75
66,76
67,77
68,78
69,79
70,80
71,81
72,82
73,83
74,84
75,85
76,86
77,88
78,89
79,90
80,91
81,92
82,93
83,94
84,95
85,96
86,97
87,98
88,99
89,100
90,101
91,102
92,103
93,104
94,105
95,106
96,107
97,108
98,109
99,110
100,111
101,112
102,113
103,114
104,115
105,116
106,117
107,118
108,119
109,120
110,122
111,123
112,124
113,125
114,126
115,127
116,128
117,129
118,130
119,131
120,132
121,133
122,134
123,135
124,136
125,137
126,138
127,139
128,140
129,141
130,142
131,143
132,144
133,145
134,146
135,147
136,148
137,149
138,150
139,151
140,152
141,153
142,154
143,155
144,156
145,157
146,158
147,159
148,160
149,162
150,163
151,164
152,165
153,167
154,168
155,169
156,170
157,171
158,172
159,173
160,175
161,176
162,177
163,178
164,179
165,180
166,181
167,182
168,183
169,184
170,185
171,186
172,188
173,190
174,191
175,192
176,193
177,194
178,195
179,196
180,197
181,198
182,200
183,201
184,202
185,203
186,204
187,205
188,206
189,207
190,208
191,209
192,210
193,211
194,212
195,213
196,214
197,216
198,217
199,218
200,219
201,220
202,221
203,222
204,223
205,225
206,226
207,227
208,228
209,229
210,230
211,231
212,232
213,233
214,234
215,235
216,236
217,237
218,238
219,239
220,240
221,241
222,242
223,243
224,244
225,245
226,246
227,247
228,248
229,249
230,251
231,252
232,253
233,254
234,255
235,256
236,257
237,259
238,260
239,261
240,262
241,263
242,264
243,265
244,266
245,267
246,268
247,269
248,270
249,271
250,272
251,273
252,274
253,275
254,276
255,278
256,279
257,280
258,281
259,282
260,283
261,285
262,286
263,287
264,288
265,289
266,290
267,291
268,293
269,294
270,295
271,296
272,297
273,298
274,299
275,300
276,301
277,302
278,303
279,304
280,305
281,306
282,307
283,308
284,309
285,311
286,312
287,313
288,314
289,315
290,316
291,317
292,318
293,319
294,320
295,321
296,322
297,323
298,324
299,325
300,326
301,327
302,330
303,331
304,332
305,333
306,334
307,335
308,336
309,337
310,338
311,339
312,340
313,342
314,343
315,344
316,346
317,347
318,348
319,349
320,350
321,351
322,352
323,353
324,354
325,355
326,357
327,358
328,359
329,360
330,361
331,363
332,364
333,365
334,366
335,367
336,368
337,369
338,370
339,371
340,372
341,373
342,374
343,375
344,376
345,377
346,378
347,379
348,380
349,381
350,382
351,383
352,384
353,385
354,386
355,388
356,389
357,390
358,391
359,392
360,393
361,394
362,395
363,396
364,397
365,398
366,400
367,401
368,402
369,403
370,404
371,405
372,406
373,407
374,408
375,411
376,412
377,413
378,414
379,415
380,416
381,417
382,418
383,419
384,420
385,421
386,422
387,423
388,424
389,425
390,426
391,427
392,428
393,429
394,430
395,432
396,433
397,434
398,436
399,437
400,439
401,441
402,442
403,443
404,444
405,445
406,446
407,447
408,448
409,449
410,450
411,451
412,452
413,453
414,454
415,455
416,456
417,457
418,458
419,460
420,461
421,462
422,463
423,464
424,465
425,466
426,467
427,468
428,469
429,470
430,471
431,472
432,473
433,474
434,475
435,477
436,478
437,479
438,480
439,482
440,483
441,484
442,485
443,486
444,487
445,489
446,491
447,492
448,493
449,494
450,495
451,496
452,497
453,498
454,499
455,500
456,501
457,502
458,503
459,504
460,505
461,506
462,507
463,508
464,509
465,510
466,511
467,512
468,513
469,514
470,515
471,516
472,517
473,518
474,519
475,520
476,521
477,523
478,524
479,525
480,526
481,527
482,529
483,530
484,532
485,533
486,534
487,535
488,536
489,537
490,538
491,539
492,541
493,542
494,543
495,544
496,545
497,546
498,547
499,548
500,549
501,550
502,551
503,552
504,553
505,555
506,556
507,557
508,558
509,559
510,560
511,561
512,562
513,563
514,565
515,566
516,567
517,568
518,569
519,571
520,573
521,574
522,575
523,576
524,577
525,578
526,579
527,581
528,582
529,583
530,584
531,585
532,586
533,587
534,588
535,589
536,591
537,592
538,593
539,594
540,595
541,596
542,597
543,598
544,599
545,600
546,601
547,602
548,603
549,604
550,606
551,607
552,608
553,609
554,610
555,612
556,613
557,614
558,615
559,616
560,617
561,618
562,619
563,620
564,621
565,622
566,623
567,624
568,625
569,626
570,627
571,629
572,630
573,632
574,633
575,634
576,635
577,637
578,638
579,640
580,641
581,642
582,643
583,646
584,647
585,648
586,649
587,650
588,651
589,652
590,653
591,654
592,655
593,656
594,657
595,658
596,659
597,660
598,662
599,663
600,664
601,665
602,666
603,667
604,668
605,669
606,670
607,671
608,672
609,673
610,674
611,675
612,676
613,677
614,678
615,679
616,680
617,681
618,682
619,683
620,684
621,685
622,686
623,687
624,688
625,689
626,690
627,692
628,693
629,694
630,695
631,696
632,697
633,699
634,700
635,701
636,702
637,703
638,704
639,705
640,706
641,707
642,709
643,710
644,711
645,712
646,713
647,714
648,715
649,716
650,718
651,720
652,721
653,722
654,723
655,724
656,725
657,726
658,727
659,728
660,729
661,730
662,731
663,732
664,733
665,735
666,736
667,737
668,738
669,739
670,742
671,743
672,744
673,745
674,746
675,748
676,749
677,750
678,751
679,752
680,753
681,754
682,755
683,756
684,757
685,758
686,759
687,760
688,761
689,763
690,764
691,765
692,766
693,768
694,769
695,770
696,771
697,773
698,774
699,775
700,776
701,779
702,780
703,781
704,782
705,783
706,784
707,785
708,786
709,787
710,788
711,790
712,791
713,792
714,793
715,794
716,795
717,796
718,797
719,799
720,800
721,801
722,802
723,803
724,804
725,805
726,806
727,807
728,808
729,809
730,810
731,811
732,812
733,813
734,814
735,816
736,817
737,818
738,819
739,820
740,821
741,822
742,823
743,824
744,825
745,826
746,827
747,828
748,830
749,831
750,832
751,834
752,835
753,836
754,837
755,838
756,839
757,840
758,841
759,842
760,843
761,844
762,847
763,848
764,849
765,850
766,851
767,852
768,853
769,854
770,855
771,856
772,857
773,858
774,859
775,860
776,861
777,862
778,864
779,865
780,866
781,867
782,868
783,869
784,870
785,871
786,872
787,873
788,874
789,875
790,876
791,877
792,878
793,879
794,881
795,882
796,883
797,885
798,886
799,887
800,888
801,889
802,890
803,891
804,892
805,893
806,894
807,895
808,897
809,898
810,899
811,900
812,901
813,902
814,903
815,904
816,905
817,906
818,908
819,909
820,910
821,911
822,912
823,913
824,914
825,915
826,916
827,917
828,918
829,919
830,920
831,921
832,922
833,923
834,924
835,926
836,927
837,929
838,931
839,932
840,933
841,934
842,935
843,936
844,938
845,939
846,940
847,942
848,943
849,945
850,946
851,947
852,948
853,949
854,950
855,951
856,952
857,953
858,954
859,955
860,956
861,957
862,959
863,960
864,962
865,963
866,964
867,965
868,966
869,967
870,968
871,969
872,970
873,971
874,973
875,975
876,976
877,977
878,978
879,979
880,980
881,981
882,982
883,983
884,984
885,985
886,986
887,987
888,988
889,989
890,990
891,991
892,992
893,993
894,994
895,995
896,996
897,997
898,998
899,999
900,1000
901,1001
902,1002
903,1003
904,1005
905,1007
906,1008
907,1009
908,1010
909,1011
910,1012
911,1013
912,1014
913,1015
914,1016
915,1017
916,1018
917,1019
918,1020
919,1021
920,1022
921,1023
922,1024
923,1025
924,1026
925,1027
926,1028
927,1029
928,1030
929,1031
930,1032
931,1033
932,1034
933,1035
934,1036
935,1037
936,1039
937,1040
938,1041
939,1042
940,1044
941,1045
942,1046
943,1047
944,1048
945,1049
946,1050
947,1051
948,1053
949,1054
950,1055
951,1056
952,1057
953,1058
954,1059
955,1060
956,1061
957,1062
958,1063
959,1064
960,1065
961,1066
962,1067
963,1068
964,1070
965,1071
966,1072
967,1073
968,1074
969,1075
970,1076
971,1077
972,1078
973,1079
974,1080
975,1081
976,1082
977,1083
978,1084
979,1085
980,1086
981,1087
982,1088
983,1089
984,1090
985,1091
986,1092
987,1093
988,1094
989,1095
990,1097
991,1098
992,1099
993,1100
994,1101
995,1102
996,1103
997,1104
998,1105
999,1106
1000,1108
1001,1109
1002,1110
1003,1111
1004,1112
1005,1113
1006,1114
1007,1116
1008,1117
1009,1119
1010,1121
1011,1122
1012,1123
1013,1124
1014,1125
1015,1126
1016,1127
1017,1128
1018,1129
1019,1130
1020,1131
1021,1132
1022,1133
1023,1134
1024,1135
1025,1136
1026,1137
1027,1138
1028,1139
1029,1140
1030,1141
1031,1143
1032,1144
1033,1145
