,42_4
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,17
17,18
18,20
19,21
20,22
21,23
22,24
23,27
24,28
25,29
26,30
27,31
28,32
29,33
30,34
31,35
32,36
33,37
34,38
35,39
36,40
37,41
38,42
39,43
40,44
41,47
42,48
43,49
44,50
45,51
46,52
47,53
48,55
49,56
50,57
51,58
52,59
53,60
54,61
55,62
56,63
57,64
58,65
59,66
60,67
61,68
62,70
63,71
64,72
65,73
66,74
67,75
68,76
69,77
70,78
71,79
72,80
73,81
74,82
75,83
76,84
77,85
78,88
79,89
80,90
81,91
82,92
83,93
84,94
85,95
86,96
87,97
88,98
89,99
90,100
91,101
92,102
93,103
94,105
95,106
96,107
97,108
98,109
99,110
100,111
101,112
102,113
103,114
104,115
105,116
106,118
107,120
108,121
109,122
110,123
111,124
112,125
113,126
114,127
115,128
116,129
117,130
118,131
119,132
120,133
121,134
122,135
123,137
124,138
125,139
126,141
127,142
128,143
129,144
130,145
131,146
132,147
133,148
134,149
135,150
136,151
137,152
138,154
139,155
140,156
141,157
142,158
143,159
144,160
145,161
146,162
147,163
148,165
149,166
150,167
151,168
152,169
153,170
154,171
155,172
156,173
157,174
158,176
159,177
160,179
161,180
162,181
163,182
164,183
165,184
166,185
167,187
168,188
169,189
170,190
171,191
172,192
173,193
174,194
175,195
176,196
177,197
178,198
179,199
180,200
181,201
182,202
183,203
184,204
185,205
186,206
187,207
188,209
189,210
190,211
191,212
192,214
193,215
194,216
195,217
196,218
197,220
198,221
199,222
200,223
201,224
202,225
203,226
204,227
205,228
206,229
207,231
208,232
209,234
210,235
211,236
212,237
213,238
214,239
215,240
216,241
217,242
218,243
219,244
220,245
221,246
222,247
223,248
224,249
225,250
226,251
227,252
228,253
229,254
230,255
231,256
232,257
233,258
234,259
235,261
236,262
237,264
238,265
239,266
240,267
241,268
242,269
243,270
244,271
245,272
246,273
247,274
248,275
249,277
250,278
251,279
252,280
253,281
254,282
255,283
256,284
257,285
258,286
259,287
260,288
261,289
262,290
263,291
264,292
265,294
266,295
267,296
268,297
269,298
270,299
271,300
272,301
273,303
274,304
275,305
276,306
277,307
278,308
279,309
280,310
281,311
282,312
283,313
284,314
285,315
286,316
287,317
288,320
289,321
290,322
291,324
292,325
293,326
294,327
295,328
296,330
297,331
298,332
299,333
300,334
301,335
302,336
303,337
304,338
305,339
306,341
307,342
308,343
309,344
310,345
311,346
312,347
313,348
314,350
315,351
316,352
317,353
318,354
319,355
320,356
321,357
322,358
323,359
324,360
325,361
326,362
327,363
328,365
329,366
330,367
331,368
332,369
333,370
334,372
335,373
336,375
337,376
338,377
339,378
340,379
341,380
342,381
343,382
344,383
345,384
346,385
347,386
348,387
349,388
350,389
351,390
352,391
353,392
354,394
355,395
356,396
357,397
358,398
359,399
360,401
361,402
362,403
363,404
364,405
365,406
366,407
367,408
368,409
369,410
370,411
371,412
372,413
373,414
374,415
375,416
376,417
377,418
378,419
379,420
380,421
381,424
382,426
383,428
384,429
385,430
386,431
387,432
388,434
389,435
390,436
391,437
392,438
393,439
394,440
395,441
396,442
397,443
398,444
399,445
400,446
401,447
402,448
403,449
404,450
405,451
406,452
407,453
408,454
409,455
410,457
411,458
412,460
413,461
414,462
415,463
416,464
417,465
418,466
419,467
420,468
421,469
422,470
423,471
424,472
425,473
426,474
427,475
428,476
429,477
430,478
431,479
432,480
433,481
434,482
435,483
436,486
437,487
438,489
439,490
440,491
441,492
442,494
443,495
444,496
445,497
446,498
447,499
448,500
449,501
450,502
451,503
452,504
453,505
454,506
455,507
456,508
457,510
458,511
459,512
460,513
461,514
462,515
463,516
464,517
465,518
466,519
467,520
468,521
469,522
470,523
471,524
472,526
473,527
474,528
475,529
476,531
477,532
478,534
479,535
480,536
481,537
482,538
483,539
484,540
485,541
486,542
487,543
488,544
489,545
490,546
491,547
492,548
493,549
494,550
495,551
496,552
497,554
498,555
499,556
500,557
501,558
502,559
503,560
504,561
505,562
506,563
507,564
508,565
509,566
510,567
511,568
512,569
513,571
514,572
515,573
516,574
517,575
518,576
519,577
520,578
521,579
522,580
523,581
524,582
525,584
526,585
527,586
528,587
529,588
530,589
531,590
532,591
533,592
534,593
535,595
536,596
537,597
538,598
539,599
540,600
541,601
542,602
543,604
544,605
545,606
546,607
547,608
548,609
549,610
550,611
551,612
552,614
553,615
554,617
555,618
556,619
557,620
558,621
559,622
560,623
561,624
562,625
563,626
564,627
565,628
566,629
567,630
568,631
569,632
570,633
571,634
572,635
573,637
574,638
575,639
576,640
577,641
578,642
579,644
580,645
581,646
582,647
583,648
584,649
585,650
586,652
587,653
588,654
589,655
590,656
591,657
592,658
593,659
594,660
595,661
596,662
597,663
598,664
599,665
600,666
601,667
602,668
603,669
604,670
605,671
606,672
607,674
608,675
609,676
610,677
611,678
612,679
613,680
614,681
615,682
616,683
617,685
618,687
619,688
620,689
621,690
622,691
623,692
624,693
625,694
626,695
627,696
628,698
629,699
630,700
631,701
632,702
633,703
634,704
635,705
636,706
637,707
638,708
639,709
640,710
641,712
642,713
643,714
644,715
645,716
646,717
647,718
648,719
649,720
650,721
651,722
652,724
653,725
654,727
655,728
656,729
657,730
658,731
659,732
660,733
661,734
662,736
663,737
664,738
665,739
666,740
667,741
668,742
669,743
670,745
671,746
672,747
673,748
674,749
675,750
676,751
677,752
678,753
679,754
680,755
681,757
682,758
683,759
684,760
685,761
686,763
687,764
688,765
689,766
690,767
691,769
692,770
693,771
694,772
695,773
696,774
697,775
698,776
699,777
700,778
701,779
702,780
703,782
704,783
705,784
706,785
707,786
708,787
709,788
710,790
711,791
712,792
713,793
714,794
715,795
716,796
717,797
718,798
719,799
720,800
721,801
722,802
723,803
724,804
725,805
726,807
727,808
728,809
729,810
730,811
731,812
732,813
733,814
734,815
735,816
736,818
737,819
738,820
739,821
740,822
741,823
742,824
743,826
744,827
745,829
746,830
747,831
748,832
749,833
750,834
751,835
752,836
753,837
754,838
755,839
756,840
757,841
758,842
759,844
760,845
761,846
762,847
763,848
764,849
765,850
766,852
767,853
768,854
769,855
770,856
771,857
772,858
773,859
774,860
775,861
776,862
777,863
778,864
779,865
780,866
781,867
782,869
783,870
784,871
785,873
786,874
787,875
788,876
789,877
790,878
791,879
792,880
793,881
794,883
795,884
796,885
797,886
798,887
799,888
800,889
801,890
802,891
803,892
804,893
805,894
806,895
807,896
808,897
809,898
810,899
811,900
812,901
813,903
814,905
815,906
816,907
817,908
818,910
819,911
820,912
821,913
822,914
823,915
824,916
825,917
826,919
827,920
828,921
829,922
830,924
831,925
832,926
833,927
834,928
835,929
836,930
837,932
838,933
839,934
840,935
841,936
842,937
843,938
844,939
845,940
846,941
847,942
848,943
849,944
850,945
851,947
852,948
853,949
854,950
855,951
856,952
857,953
858,954
859,955
860,956
861,957
862,958
863,959
864,960
865,961
866,962
867,963
868,965
869,966
870,967
871,968
872,969
873,970
874,971
875,973
876,974
877,976
878,977
879,978
880,979
881,981
882,982
883,983
884,984
885,985
886,986
887,987
888,988
889,989
890,990
891,991
892,992
893,993
894,994
895,995
896,996
897,997
898,998
899,1000
900,1001
901,1002
902,1003
903,1004
904,1005
905,1006
906,1007
907,1008
908,1009
909,1010
910,1011
911,1012
912,1013
913,1014
914,1015
915,1016
916,1017
917,1019
918,1020
919,1021
920,1022
921,1023
922,1024
923,1025
924,1026
925,1027
926,1028
927,1029
928,1032
929,1033
930,1034
931,1035
932,1036
933,1037
934,1038
935,1039
936,1040
937,1041
938,1042
939,1043
940,1044
941,1045
942,1046
943,1047
944,1049
945,1050
946,1051
947,1053
948,1054
949,1055
950,1056
951,1057
952,1058
953,1059
954,1060
955,1061
956,1062
957,1063
958,1064
959,1065
960,1066
961,1067
962,1068
963,1069
964,1070
965,1072
966,1073
967,1074
968,1075
969,1076
970,1078
971,1080
972,1081
973,1082
974,1083
975,1084
976,1085
977,1086
978,1087
979,1088
980,1089
981,1090
982,1091
983,1092
984,1093
985,1094
986,1095
987,1096
988,1097
989,1099
990,1100
991,1101
992,1102
993,1103
994,1104
995,1106
996,1107
997,1108
998,1109
999,1110
1000,1111
1001,1112
1002,1113
1003,1114
1004,1115
1005,1116
1006,1117
1007,1118
1008,1119
1009,1120
1010,1123
1011,1124
1012,1125
1013,1126
1014,1129
1015,1130
1016,1131
1017,1132
1018,1133
1019,1134
1020,1136
1021,1137
1022,1138
1023,1139
1024,1140
1025,1141
1026,1142
1027,1143
1028,1144
1029,1145
1030,1146
1031,1147
1032,1148
1033,1149
