,2077_4
0,1
1,2
2,3
3,4
4,5
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,14
14,16
15,17
16,18
17,19
18,20
19,21
20,22
21,23
22,24
23,25
24,27
25,28
26,29
27,30
28,31
29,33
30,34
31,35
32,36
33,37
34,38
35,39
36,40
37,41
38,42
39,43
40,44
41,45
42,46
43,47
44,48
45,49
46,50
47,52
48,53
49,54
50,55
51,56
52,57
53,58
54,59
55,62
56,63
57,64
58,65
59,66
60,67
61,68
62,70
63,71
64,73
65,74
66,75
67,76
68,77
69,78
70,79
71,80
72,81
73,82
74,84
75,85
76,86
77,87
78,88
79,89
80,90
81,91
82,92
83,93
84,94
85,95
86,96
87,97
88,98
89,99
90,100
91,101
92,102
93,103
94,104
95,105
96,106
97,107
98,108
99,109
100,110
101,111
102,112
103,114
104,115
105,117
106,118
107,119
108,120
109,121
110,122
111,123
112,125
113,126
114,127
115,128
116,129
117,131
118,132
119,133
120,134
121,135
122,136
123,137
124,138
125,140
126,141
127,142
128,143
129,144
130,145
131,147
132,148
133,149
134,150
135,151
136,152
137,153
138,154
139,155
140,156
141,157
142,158
143,160
144,161
145,162
146,163
147,164
148,165
149,166
150,167
151,168
152,169
153,170
154,171
155,172
156,173
157,174
158,175
159,176
160,177
161,180
162,181
163,182
164,183
165,184
166,185
167,186
168,187
169,188
170,189
171,190
172,191
173,193
174,194
175,195
176,196
177,197
178,198
179,199
180,200
181,202
182,203
183,204
184,205
185,206
186,207
187,208
188,209
189,210
190,211
191,212
192,213
193,214
194,215
195,216
196,217
197,218
198,219
199,220
200,222
201,223
202,224
203,225
204,226
205,228
206,229
207,230
208,231
209,232
210,233
211,234
212,235
213,236
214,237
215,238
216,240
217,241
218,242
219,243
220,245
221,247
222,248
223,249
224,250
225,251
226,252
227,253
228,254
229,255
230,256
231,257
232,258
233,259
234,260
235,261
236,262
237,263
238,264
239,266
240,267
241,268
242,269
243,270
244,271
245,272
246,274
247,275
248,276
249,277
250,278
251,279
252,280
253,282
254,283
255,284
256,285
257,286
258,287
259,288
260,289
261,290
262,291
263,293
264,294
265,295
266,296
267,297
268,298
269,299
270,301
271,302
272,303
273,304
274,305
275,306
276,307
277,308
278,309
279,310
280,311
281,312
282,313
283,314
284,315
285,316
286,317
287,318
288,320
289,321
290,322
291,323
292,324
293,325
294,327
295,328
296,329
297,330
298,331
299,333
300,334
301,335
302,336
303,337
304,338
305,339
306,341
307,342
308,343
309,344
310,345
311,346
312,347
313,348
314,349
315,351
316,352
317,353
318,354
319,355
320,356
321,357
322,358
323,359
324,360
325,361
326,362
327,364
328,365
329,366
330,367
331,368
332,369
333,370
334,371
335,372
336,374
337,375
338,376
339,377
340,379
341,380
342,381
343,382
344,383
345,385
346,386
347,387
348,388
349,389
350,390
351,391
352,392
353,393
354,394
355,396
356,397
357,398
358,399
359,400
360,401
361,402
362,403
363,404
364,405
365,406
366,407
367,408
368,409
369,410
370,412
371,413
372,414
373,415
374,416
375,417
376,418
377,419
378,420
379,421
380,422
381,423
382,424
383,425
384,426
385,427
386,428
387,430
388,431
389,433
390,434
391,435
392,436
393,437
394,438
395,439
396,440
397,441
398,442
399,444
400,445
401,446
402,447
403,448
404,450
405,451
406,452
407,453
408,454
409,455
410,456
411,457
412,458
413,459
414,460
415,461
416,462
417,463
418,464
419,465
420,466
421,467
422,468
423,469
424,470
425,471
426,474
427,475
428,476
429,477
430,479
431,480
432,481
433,482
434,483
435,484
436,485
437,486
438,487
439,488
440,489
441,490
442,491
443,492
444,493
445,494
446,495
447,496
448,497
449,498
450,499
451,500
452,501
453,503
454,504
455,505
456,508
457,509
458,511
459,512
460,513
461,514
462,515
463,516
464,517
465,518
466,519
467,520
468,521
469,522
470,523
471,524
472,525
473,526
474,527
475,529
476,530
477,531
478,532
479,533
480,534
481,535
482,536
483,537
484,538
485,539
486,540
487,541
488,542
489,543
490,544
491,545
492,546
493,547
494,548
495,549
496,551
497,552
498,553
499,554
500,555
501,557
502,558
503,559
504,560
505,561
506,562
507,563
508,565
509,566
510,567
511,568
512,569
513,570
514,571
515,572
516,573
517,574
518,575
519,576
520,577
521,578
522,579
523,582
524,583
525,584
526,585
527,586
528,587
529,588
530,589
531,590
532,591
533,592
534,594
535,595
536,596
537,597
538,598
539,599
540,600
541,601
542,602
543,603
544,604
545,605
546,606
547,607
548,608
549,609
550,611
551,612
552,614
553,615
554,616
555,617
556,618
557,619
558,620
559,622
560,623
561,624
562,625
563,626
564,627
565,628
566,630
567,631
568,632
569,633
570,634
571,635
572,636
573,637
574,638
575,639
576,640
577,641
578,642
579,643
580,644
581,646
582,647
583,648
584,649
585,650
586,651
587,652
588,654
589,655
590,656
591,657
592,658
593,659
594,660
595,661
596,662
597,663
598,664
599,665
600,666
601,667
602,668
603,669
604,670
605,671
606,672
607,673
608,674
609,675
610,677
611,679
612,680
613,681
614,682
615,683
616,684
617,685
618,686
619,687
620,688
621,689
622,690
623,691
624,693
625,694
626,695
627,696
628,697
629,699
630,700
631,701
632,702
633,703
634,704
635,705
636,706
637,707
638,708
639,709
640,710
641,711
642,712
643,714
644,716
645,717
646,718
647,719
648,720
649,721
650,722
651,723
652,724
653,726
654,727
655,728
656,729
657,730
658,731
659,733
660,734
661,736
662,737
663,738
664,739
665,740
666,741
667,742
668,743
669,744
670,745
671,746
672,747
673,748
674,749
675,750
676,752
677,753
678,754
679,755
680,756
681,757
682,758
683,759
684,760
685,761
686,763
687,764
688,765
689,766
690,767
691,769
692,770
693,771
694,772
695,773
696,774
697,775
698,776
699,777
700,778
701,779
702,780
703,781
704,782
705,783
706,784
707,785
708,786
709,787
710,788
711,789
712,791
713,792
714,793
715,794
716,795
717,796
718,797
719,799
720,800
721,801
722,802
723,804
724,805
725,806
726,807
727,808
728,809
729,810
730,811
731,812
732,813
733,814
734,815
735,816
736,817
737,818
738,819
739,821
740,822
741,823
742,824
743,825
744,827
745,828
746,829
747,830
748,832
749,833
750,834
751,835
752,836
753,837
754,838
755,839
756,840
757,841
758,842
759,843
760,844
761,845
762,846
763,847
764,848
765,849
766,850
767,851
768,852
769,853
770,854
771,856
772,857
773,858
774,860
775,861
776,862
777,863
778,864
779,865
780,866
781,867
782,868
783,869
784,870
785,871
786,872
787,873
788,874
789,875
790,877
791,879
792,881
793,882
794,883
795,884
796,885
797,886
798,887
799,888
800,889
801,890
802,891
803,892
804,893
805,894
806,895
807,896
808,898
809,899
810,900
811,901
812,902
813,903
814,904
815,906
816,907
817,908
818,909
819,910
820,911
821,912
822,913
823,914
824,916
825,917
826,918
827,919
828,920
829,922
830,923
831,924
832,925
833,926
834,927
835,928
836,929
837,930
838,931
839,932
840,933
841,935
842,936
843,937
844,938
845,939
846,940
847,942
848,943
849,944
850,945
851,946
852,947
853,948
854,949
855,950
856,951
857,952
858,953
859,954
860,955
861,957
862,958
863,959
864,960
865,962
866,963
867,964
868,965
869,966
870,967
871,969
872,970
873,971
874,973
875,974
876,975
877,976
878,977
879,978
880,979
881,980
882,981
883,982
884,983
885,984
886,985
887,986
888,987
889,988
890,989
891,990
892,992
893,993
894,994
895,995
896,996
897,997
898,998
899,999
900,1000
901,1001
902,1002
903,1003
904,1004
905,1005
906,1006
907,1008
908,1009
909,1010
910,1011
911,1012
912,1013
913,1014
914,1016
915,1017
916,1018
917,1019
918,1020
919,1021
920,1024
921,1025
922,1026
923,1027
924,1028
925,1029
926,1030
927,1031
928,1032
929,1033
930,1034
931,1035
932,1036
933,1037
934,1038
935,1039
936,1040
937,1041
938,1043
939,1044
940,1045
941,1046
942,1047
943,1048
944,1049
945,1050
946,1052
947,1053
948,1054
949,1055
950,1056
