,2077_2
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,10
10,11
11,12
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,27
26,28
27,29
28,30
29,31
30,32
31,33
32,34
33,35
34,36
35,37
36,38
37,39
38,40
39,41
40,42
41,43
42,44
43,45
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,56
53,57
54,58
55,59
56,60
57,61
58,62
59,63
60,64
61,65
62,66
63,68
64,69
65,71
66,72
67,73
68,75
69,76
70,77
71,78
72,79
73,80
74,81
75,83
76,84
77,85
78,86
79,87
80,88
81,91
82,92
83,94
84,95
85,96
86,97
87,98
88,99
89,100
90,101
91,102
92,103
93,104
94,105
95,107
96,108
97,109
98,110
99,111
100,112
101,113
102,114
103,115
104,116
105,118
106,119
107,120
108,121
109,122
110,123
111,125
112,126
113,127
114,128
115,130
116,131
117,132
118,133
119,134
120,135
121,136
122,137
123,138
124,139
125,140
126,142
127,143
128,144
129,145
130,146
131,147
132,149
133,150
134,151
135,152
136,153
137,154
138,155
139,156
140,157
141,158
142,159
143,161
144,162
145,163
146,164
147,165
148,166
149,167
150,168
151,169
152,170
153,171
154,172
155,173
156,174
157,175
158,176
159,177
160,178
161,179
162,180
163,181
164,182
165,183
166,184
167,185
168,186
169,187
170,188
171,189
172,190
173,191
174,192
175,193
176,194
177,195
178,196
179,197
180,198
181,199
182,200
183,201
184,203
185,205
186,206
187,207
188,208
189,209
190,210
191,211
192,212
193,213
194,214
195,215
196,216
197,217
198,218
199,219
200,220
201,221
202,222
203,223
204,224
205,225
206,226
207,227
208,228
209,229
210,230
211,231
212,232
213,233
214,234
215,235
216,236
217,238
218,239
219,241
220,242
221,243
222,244
223,245
224,246
225,247
226,248
227,250
228,251
229,252
230,253
231,254
232,255
233,256
234,257
235,258
236,259
237,260
238,261
239,262
240,263
241,265
242,266
243,267
244,268
245,269
246,270
247,271
248,272
249,273
250,274
251,277
252,278
253,279
254,280
255,281
256,282
257,283
258,284
259,285
260,287
261,288
262,289
263,290
264,291
265,292
266,293
267,294
268,295
269,297
270,298
271,299
272,300
273,301
274,303
275,304
276,305
277,307
278,308
279,309
280,310
281,311
282,312
283,313
284,314
285,315
286,317
287,318
288,319
289,320
290,321
291,322
292,323
293,324
294,325
295,326
296,327
297,328
298,329
299,330
300,331
301,332
302,333
303,334
304,335
305,336
306,337
307,338
308,339
309,341
310,342
311,343
312,344
313,345
314,346
315,347
316,348
317,349
318,350
319,351
320,352
321,353
322,354
323,355
324,356
325,357
326,359
327,362
328,364
329,365
330,366
331,367
332,368
333,369
334,370
335,371
336,372
337,373
338,374
339,375
340,376
341,377
342,379
343,380
344,381
345,382
346,383
347,384
348,385
349,386
350,388
351,389
352,390
353,391
354,393
355,394
356,395
357,396
358,397
359,399
360,400
361,401
362,402
363,403
364,404
365,406
366,407
367,408
368,409
369,410
370,411
371,412
372,413
373,414
374,415
375,416
376,417
377,418
378,419
379,420
380,421
381,422
382,423
383,424
384,425
385,426
386,427
387,428
388,429
389,430
390,431
391,432
392,433
393,434
394,435
395,437
396,438
397,439
398,440
399,441
400,442
401,443
402,444
403,445
404,446
405,447
406,448
407,449
408,450
409,452
410,453
411,454
412,455
413,456
414,457
415,458
416,460
417,461
418,462
419,463
420,465
421,466
422,467
423,468
424,469
425,470
426,471
427,472
428,473
429,474
430,475
431,477
432,478
433,479
434,480
435,481
436,482
437,483
438,484
439,485
440,488
441,489
442,490
443,491
444,492
445,493
446,494
447,495
448,496
449,497
450,498
451,499
452,500
453,501
454,502
455,504
456,505
457,506
458,508
459,510
460,512
461,513
462,514
463,515
464,516
465,517
466,518
467,519
468,520
469,521
470,522
471,524
472,525
473,526
474,527
475,528
476,529
477,530
478,531
479,532
480,533
481,534
482,535
483,536
484,537
485,538
486,539
487,540
488,541
489,542
490,543
491,544
492,545
493,546
494,547
495,548
496,549
497,550
498,551
499,552
500,553
501,554
502,555
503,557
504,558
505,559
506,560
507,562
508,564
509,565
510,566
511,567
512,568
513,569
514,570
515,571
516,573
517,574
518,576
519,577
520,579
521,580
522,581
523,582
524,583
525,585
526,587
527,588
528,590
529,591
530,592
531,593
532,594
533,595
534,596
535,597
536,598
537,600
538,601
539,602
540,603
541,605
542,606
543,607
544,608
545,609
546,610
547,611
548,612
549,613
550,614
551,615
552,616
553,617
554,618
555,619
556,620
557,621
558,622
559,624
560,625
561,626
562,627
563,628
564,629
565,630
566,632
567,633
568,634
569,635
570,636
571,637
572,638
573,639
574,640
575,641
576,643
577,644
578,645
579,646
580,647
581,648
582,649
583,650
584,651
585,652
586,653
587,654
588,655
589,656
590,657
591,659
592,660
593,661
594,662
595,663
596,665
597,666
598,667
599,668
600,670
601,671
602,672
603,673
604,674
605,675
606,676
607,677
608,678
609,679
610,680
611,681
612,682
613,683
614,684
615,685
616,686
617,687
618,688
619,689
620,690
621,691
622,692
623,694
624,695
625,696
626,697
627,698
628,699
629,700
630,702
631,703
632,704
633,705
634,706
635,707
636,708
637,709
638,710
639,711
640,712
641,713
642,714
643,715
644,716
645,717
646,718
647,719
648,720
649,721
650,722
651,724
652,725
653,726
654,727
655,729
656,730
657,731
658,732
659,733
660,734
661,735
662,736
663,737
664,738
665,739
666,740
667,741
668,742
669,743
670,745
671,746
672,747
673,748
674,749
675,750
676,751
677,752
678,753
679,754
680,755
681,756
682,757
683,758
684,759
685,761
686,763
687,764
688,765
689,766
690,767
691,768
692,769
693,770
694,771
695,772
696,773
697,774
698,775
699,776
700,777
701,778
702,779
703,780
704,781
705,782
706,783
707,784
708,786
709,787
710,788
711,789
712,790
713,791
714,792
715,793
716,794
717,795
718,796
719,798
720,799
721,800
722,801
723,802
724,804
725,805
726,806
727,807
728,808
729,809
730,810
731,811
732,812
733,813
734,814
735,815
736,816
737,817
738,818
739,819
740,820
741,821
742,822
743,823
744,824
745,825
746,826
747,827
748,828
749,829
750,830
751,831
752,832
753,833
754,834
755,835
756,836
757,837
758,838
759,839
760,840
761,841
762,843
763,845
764,846
765,847
766,848
767,849
768,850
769,852
770,853
771,854
772,856
773,857
774,858
775,859
776,860
777,862
778,863
779,864
780,865
781,866
782,867
783,868
784,869
785,871
786,872
787,873
788,874
789,875
790,876
791,878
792,879
793,880
794,881
795,882
796,883
797,884
798,885
799,886
800,887
801,888
802,889
803,890
804,891
805,892
806,893
807,894
808,895
809,896
810,897
811,898
812,899
813,900
814,901
815,902
816,903
817,905
818,906
819,907
820,908
821,909
822,911
823,914
824,916
825,918
826,919
827,920
828,921
829,923
830,924
831,927
832,928
833,930
834,931
835,934
836,935
837,936
838,937
839,938
840,939
841,940
842,941
843,942
844,943
845,944
846,945
847,946
848,947
849,948
850,949
851,950
852,951
853,952
854,953
855,954
856,955
857,956
858,957
859,958
860,959
861,960
862,961
863,962
864,963
865,965
866,966
867,967
868,968
869,970
870,971
871,972
872,973
873,975
874,976
875,977
876,978
877,979
878,980
879,981
880,982
881,983
882,984
883,985
884,986
885,987
886,988
887,989
888,990
889,991
890,992
891,993
892,994
893,995
894,996
895,997
896,998
897,1000
898,1001
899,1002
900,1003
901,1004
902,1005
903,1006
904,1007
905,1008
906,1010
907,1011
908,1012
909,1013
910,1014
911,1015
912,1016
913,1017
914,1018
915,1019
916,1020
917,1021
918,1022
919,1023
920,1024
921,1025
922,1026
923,1027
924,1028
925,1029
926,1030
927,1031
928,1032
929,1033
930,1034
931,1035
932,1036
933,1037
934,1038
935,1040
936,1041
937,1042
938,1043
939,1044
940,1045
941,1046
942,1047
943,1048
944,1049
945,1050
946,1051
947,1052
948,1053
949,1054
950,1055
951,1056
952,1057
953,1058
954,1059
955,1060
956,1061
957,1062
958,1063
959,1064
960,1065
961,1066
962,1068
963,1069
964,1070
965,1071
966,1072
967,1073
968,1074
969,1075
970,1076
971,1080
972,1082
973,1083
974,1084
975,1086
976,1087
977,1088
978,1089
979,1090
980,1092
981,1093
982,1094
983,1095
984,1096
985,1097
986,1098
987,1099
988,1100
989,1101
990,1102
991,1103
992,1104
993,1105
994,1106
995,1107
996,1108
997,1110
998,1111
999,1112
1000,1113
1001,1114
1002,1115
1003,1116
1004,1117
1005,1118
1006,1119
1007,1120
1008,1121
1009,1122
1010,1123
1011,1124
1012,1125
1013,1126
1014,1127
1015,1128
1016,1130
1017,1131
1018,1132
1019,1133
1020,1134
1021,1135
1022,1136
1023,1137
1024,1138
1025,1139
1026,1140
1027,1141
1028,1142
1029,1143
1030,1144
1031,1145
1032,1146
