,42_4
0,1
1,3
2,4
3,6
4,8
5,9
6,10
7,11
8,12
9,14
10,15
11,16
12,17
13,18
14,19
15,20
16,21
17,22
18,23
19,24
20,25
21,26
22,27
23,30
24,31
25,32
26,33
27,35
28,36
29,37
30,38
31,40
32,41
33,43
34,44
35,45
36,47
37,48
38,49
39,50
40,51
41,53
42,55
43,56
44,57
45,58
46,59
47,60
48,63
49,65
50,66
51,67
52,68
53,69
54,70
55,72
56,73
57,74
58,75
59,76
60,77
61,78
62,80
63,84
64,85
65,87
66,88
67,89
68,90
69,91
70,92
71,93
72,97
73,98
74,99
75,100
76,101
77,102
78,103
79,106
80,107
81,108
82,109
83,110
84,111
85,112
86,113
87,114
88,115
89,116
90,117
91,119
92,121
93,122
94,123
95,124
96,125
97,127
98,128
99,129
100,133
101,134
102,135
103,136
104,137
105,138
106,139
107,141
108,142
109,143
110,144
111,145
112,146
113,147
114,148
115,149
116,151
117,152
118,153
119,154
120,155
121,156
122,158
123,159
124,160
125,161
126,162
127,163
128,164
129,165
130,166
131,170
132,172
133,173
134,174
135,176
136,177
137,180
138,181
139,182
140,183
141,184
142,185
143,186
144,187
145,188
146,189
147,191
148,193
149,195
150,197
151,198
152,199
153,201
154,202
155,205
156,206
157,207
158,208
159,209
160,210
161,211
162,212
163,214
164,216
165,217
166,218
167,219
168,221
169,222
170,223
171,224
172,225
173,226
174,227
175,228
176,229
177,231
178,232
179,233
180,234
181,235
182,236
183,237
184,238
185,239
186,241
187,242
188,243
189,245
190,246
191,249
192,251
193,252
194,253
195,254
196,255
197,256
198,257
199,258
200,259
201,260
202,262
203,263
204,264
205,265
206,266
207,267
208,268
209,269
210,270
211,271
212,272
213,274
214,275
215,277
216,279
217,280
218,281
219,283
220,284
221,285
222,287
223,288
224,291
225,292
226,293
227,294
228,295
229,297
230,300
231,301
232,302
233,303
234,304
235,305
236,306
237,308
238,309
239,312
240,313
241,314
242,316
243,317
244,318
245,319
246,321
247,322
248,323
249,324
250,325
251,326
252,327
253,328
254,329
255,330
256,331
257,332
258,333
259,334
260,335
261,336
262,338
263,339
264,340
265,341
266,342
267,344
268,345
269,346
270,347
271,348
272,349
273,350
274,351
275,352
276,353
277,354
278,355
279,356
280,357
281,358
282,359
283,360
284,361
285,362
286,363
287,364
288,365
289,366
290,367
291,368
292,369
293,370
294,371
295,372
296,373
297,376
298,377
299,378
300,380
301,381
302,383
303,385
304,386
305,387
306,388
307,389
308,390
309,391
310,393
311,394
312,396
313,397
314,400
315,401
316,402
317,403
318,404
319,405
320,406
321,408
322,409
323,410
324,412
325,413
326,414
327,415
328,416
329,417
330,418
331,419
332,420
333,421
334,422
335,423
336,424
337,426
338,427
339,428
340,430
341,431
342,432
343,434
344,435
345,437
346,438
347,439
348,441
349,443
350,445
351,447
352,451
353,453
354,454
355,455
356,456
357,457
358,459
359,460
360,462
361,463
362,464
363,465
364,466
365,467
366,468
367,469
368,470
369,471
370,473
371,474
372,476
373,477
374,478
375,480
376,481
377,482
378,483
379,484
380,486
381,487
382,489
383,490
384,492
385,496
386,497
387,498
388,500
389,501
390,502
391,504
392,505
393,507
394,508
395,510
396,511
397,512
398,513
399,514
400,515
401,516
402,517
403,518
404,520
405,521
406,523
407,524
408,525
409,526
410,527
411,530
412,531
413,534
414,535
415,536
416,537
417,538
418,541
419,542
420,543
421,544
422,545
423,546
424,547
425,550
426,551
427,553
428,554
429,555
430,556
431,557
432,559
433,560
434,561
435,562
436,564
437,565
438,566
439,567
440,568
441,569
442,570
443,571
444,572
445,573
446,575
447,576
448,577
449,578
450,580
451,582
452,583
453,585
454,586
455,587
456,588
457,589
458,590
459,591
460,592
461,593
462,594
463,595
464,597
465,598
466,599
467,600
468,601
469,602
470,603
471,604
472,605
473,606
474,607
475,608
476,609
477,610
478,611
479,613
480,614
481,615
482,616
483,617
484,618
485,619
486,620
487,622
488,623
489,624
490,626
491,627
492,628
493,629
494,631
495,632
496,633
497,634
498,635
499,636
500,637
501,638
502,639
503,640
504,641
505,642
506,643
507,644
508,645
509,646
510,647
511,649
512,650
513,651
514,652
515,653
516,654
517,655
518,656
519,657
520,658
521,659
522,660
523,662
524,663
525,664
526,665
527,666
528,667
529,669
530,671
531,672
532,673
533,674
534,675
535,676
536,677
537,678
538,680
539,682
540,683
541,684
542,686
543,687
544,688
545,689
546,690
547,691
548,692
549,695
550,697
551,699
552,700
553,701
554,703
555,704
556,705
557,707
558,708
559,709
560,711
561,712
562,713
563,714
564,715
565,716
566,717
567,718
568,719
569,720
570,721
571,722
572,723
573,724
574,725
575,726
576,727
577,728
578,729
579,730
580,731
581,732
582,734
583,736
584,737
585,738
586,739
587,740
588,741
589,743
590,744
591,745
592,746
593,747
594,748
595,749
596,752
597,753
598,754
599,755
600,756
601,757
602,759
603,760
604,761
605,762
606,763
607,764
608,766
609,767
610,769
611,770
612,771
613,772
614,773
615,778
616,779
617,780
618,781
619,782
620,783
621,784
622,785
623,787
624,788
625,789
626,790
627,791
628,792
629,793
630,794
631,795
632,798
633,800
634,801
635,802
636,803
637,804
638,806
639,807
640,808
641,810
642,811
643,813
644,815
645,816
646,817
647,819
648,820
649,821
650,823
651,824
652,825
653,826
654,828
655,829
656,830
657,831
658,832
659,833
660,834
661,835
662,836
663,837
664,838
665,839
666,840
667,841
668,842
669,843
670,844
671,845
672,847
673,848
674,849
675,850
676,852
677,853
678,854
679,855
680,856
681,857
682,858
683,859
684,862
685,863
686,864
687,866
688,867
689,868
690,869
691,870
692,872
693,873
694,874
695,876
696,877
697,878
698,879
699,880
700,881
701,882
702,883
703,884
704,885
705,886
706,887
707,888
708,889
709,890
710,891
711,892
712,893
713,894
714,895
715,896
716,897
717,898
718,900
719,901
720,902
721,903
722,904
723,905
724,906
725,907
726,908
727,910
728,911
729,912
730,917
731,918
732,919
733,920
734,921
735,922
736,923
737,924
738,925
739,926
740,927
741,928
742,930
743,933
744,934
745,936
746,938
747,939
748,940
749,942
750,943
751,944
752,945
753,946
754,947
755,948
756,949
757,950
758,951
759,952
760,955
761,956
762,958
763,959
764,960
765,961
766,962
767,963
768,964
769,965
770,966
771,968
772,969
773,970
774,971
775,972
776,974
777,975
778,976
779,977
780,979
781,980
782,982
783,983
784,984
785,985
786,988
787,989
788,990
789,991
790,992
791,994
792,995
793,996
794,997
795,998
796,1000
797,1001
798,1002
799,1003
800,1005
801,1006
802,1007
803,1009
804,1010
805,1011
806,1013
807,1014
808,1015
809,1017
810,1018
811,1019
812,1020
813,1021
814,1023
815,1024
816,1025
817,1026
818,1028
819,1029
820,1032
821,1033
822,1034
823,1035
824,1036
825,1038
826,1040
827,1041
828,1042
829,1043
830,1044
831,1045
832,1046
833,1047
834,1050
835,1051
836,1053
837,1054
838,1055
839,1056
840,1057
841,1058
842,1059
843,1060
844,1062
845,1063
846,1064
847,1065
848,1066
849,1067
850,1068
851,1071
852,1072
853,1075
854,1076
855,1077
856,1078
857,1079
858,1080
859,1081
860,1082
861,1083
862,1085
863,1086
864,1087
865,1088
866,1090
867,1092
868,1093
869,1094
870,1095
871,1097
872,1098
873,1100
874,1101
875,1102
876,1103
877,1104
878,1105
879,1106
880,1107
881,1108
882,1109
883,1110
884,1111
885,1114
886,1116
887,1117
888,1118
889,1121
890,1122
891,1123
892,1125
893,1126
894,1127
895,1128
896,1129
897,1131
898,1132
899,1133
900,1134
901,1135
902,1136
903,1137
904,1138
905,1139
906,1140
907,1141
908,1142
909,1143
910,1144
911,1145
912,1146
913,1147
914,1148
915,1149
916,1150
917,1151
918,1152
919,1153
920,1154
921,1155
922,1156
923,1157
924,1160
925,1162
926,1163
927,1164
928,1167
929,1170
930,1171
931,1172
932,1173
933,1174
934,1175
935,1180
936,1181
937,1182
938,1185
939,1186
940,1187
941,1188
942,1189
943,1190
944,1191
945,1192
946,1194
947,1195
948,1196
949,1197
950,1198
951,1199
952,1200
953,1201
954,1202
955,1203
956,1204
957,1205
958,1206
959,1207
960,1211
961,1212
962,1213
963,1214
964,1215
965,1216
966,1217
967,1218
968,1220
969,1221
970,1222
971,1224
972,1226
973,1227
974,1228
975,1229
976,1231
977,1232
978,1233
979,1234
980,1235
981,1236
982,1237
983,1239
984,1240
985,1241
986,1242
987,1243
988,1244
989,1245
990,1246
991,1248
992,1249
993,1250
994,1251
995,1252
996,1255
997,1257
998,1258
999,1260
1000,1261
1001,1263
1002,1264
1003,1265
1004,1266
1005,1267
1006,1269
1007,1270
1008,1271
1009,1272
1010,1273
1011,1275
1012,1276
1013,1277
1014,1278
1015,1279
1016,1280
1017,1281
1018,1282
1019,1283
1020,1284
1021,1285
1022,1287
1023,1289
1024,1290
1025,1291
1026,1292
1027,1293
1028,1295
1029,1296
1030,1297
1031,1298
1032,1299
1033,1300
1034,1301
1035,1302
1036,1303
1037,1304
1038,1305
1039,1306
1040,1307
1041,1309
1042,1312
1043,1314
1044,1315
1045,1316
1046,1317
1047,1318
1048,1319
1049,1320
1050,1322
1051,1324
1052,1325
1053,1326
1054,1327
1055,1329
1056,1330
1057,1331
1058,1332
1059,1333
1060,1334
1061,1336
1062,1337
1063,1338
1064,1339
1065,1340
1066,1341
1067,1342
1068,1343
1069,1345
1070,1347
1071,1348
1072,1349
1073,1350
1074,1352
1075,1353
1076,1354
1077,1355
1078,1356
1079,1357
1080,1359
1081,1360
1082,1361
1083,1362
1084,1365
1085,1366
1086,1367
1087,1368
1088,1370
1089,1371
1090,1373
1091,1374
1092,1375
1093,1377
1094,1378
1095,1379
1096,1380
1097,1381
1098,1382
1099,1383
1100,1384
1101,1385
1102,1386
1103,1387
1104,1388
1105,1389
1106,1390
1107,1391
1108,1392
1109,1393
1110,1395
1111,1396
1112,1397
1113,1398
1114,1399
1115,1400
1116,1401
1117,1402
1118,1404
1119,1405
1120,1406
1121,1407
1122,1408
1123,1411
1124,1412
1125,1414
1126,1415
1127,1416
1128,1418
1129,1419
1130,1420
1131,1421
1132,1422
1133,1424
1134,1425
1135,1426
1136,1428
1137,1430
1138,1431
1139,1432
1140,1433
1141,1434
1142,1436
1143,1437
1144,1438
1145,1439
1146,1441
1147,1445
1148,1446
1149,1447
1150,1449
1151,1450
1152,1452
1153,1453
1154,1454
1155,1455
1156,1457
1157,1458
1158,1459
1159,1460
1160,1461
1161,1462
1162,1463
1163,1464
1164,1465
1165,1466
1166,1467
1167,1468
1168,1469
1169,1470
1170,1471
1171,1472
1172,1473
1173,1475
1174,1477
1175,1478
1176,1482
1177,1483
1178,1484
1179,1486
1180,1487
