,42_1
0,0
1,2
2,3
3,4
4,5
5,7
6,8
7,10
8,11
9,13
10,14
11,15
12,18
13,19
14,20
15,21
16,22
17,23
18,24
19,25
20,26
21,31
22,32
23,33
24,34
25,35
26,37
27,39
28,40
29,41
30,43
31,44
32,45
33,46
34,48
35,49
36,50
37,51
38,52
39,54
40,56
41,57
42,58
43,60
44,61
45,62
46,63
47,64
48,65
49,66
50,67
51,68
52,69
53,70
54,71
55,72
56,73
57,75
58,76
59,77
60,78
61,79
62,80
63,81
64,83
65,85
66,86
67,88
68,89
69,90
70,91
71,92
72,95
73,96
74,97
75,98
76,99
77,100
78,103
79,104
80,105
81,106
82,107
83,108
84,109
85,110
86,112
87,113
88,115
89,116
90,117
91,119
92,120
93,121
94,122
95,123
96,124
97,125
98,126
99,127
100,129
101,130
102,131
103,133
104,134
105,135
106,136
107,137
108,138
109,139
110,141
111,142
112,144
113,145
114,146
115,147
116,148
117,149
118,150
119,151
120,152
121,153
122,154
123,155
124,157
125,158
126,159
127,160
128,162
129,164
130,165
131,166
132,167
133,168
134,169
135,170
136,172
137,173
138,174
139,175
140,176
141,177
142,178
143,179
144,182
145,184
146,185
147,186
148,188
149,189
150,190
151,191
152,192
153,193
154,195
155,197
156,198
157,199
158,200
159,201
160,204
161,205
162,206
163,207
164,208
165,209
166,210
167,211
168,212
169,214
170,215
171,216
172,217
173,218
174,223
175,224
176,225
177,226
178,227
179,228
180,229
181,230
182,231
183,233
184,234
185,236
186,237
187,238
188,239
189,240
190,241
191,242
192,243
193,244
194,245
195,246
196,247
197,248
198,249
199,250
200,251
201,253
202,254
203,255
204,256
205,258
206,259
207,260
208,261
209,262
210,263
211,264
212,265
213,267
214,268
215,270
216,271
217,272
218,273
219,275
220,276
221,277
222,279
223,282
224,283
225,285
226,286
227,287
228,288
229,289
230,290
231,291
232,292
233,293
234,295
235,296
236,297
237,298
238,299
239,300
240,301
241,303
242,304
243,305
244,306
245,307
246,308
247,309
248,311
249,313
250,314
251,315
252,319
253,320
254,321
255,322
256,324
257,325
258,326
259,328
260,329
261,330
262,331
263,332
264,333
265,335
266,336
267,338
268,339
269,340
270,341
271,342
272,343
273,344
274,348
275,349
276,350
277,351
278,352
279,353
280,354
281,355
282,356
283,359
284,360
285,362
286,363
287,365
288,368
289,369
290,370
291,371
292,372
293,373
294,374
295,375
296,376
297,377
298,378
299,380
300,382
301,383
302,384
303,385
304,387
305,388
306,389
307,390
308,391
309,392
310,393
311,394
312,395
313,396
314,398
315,399
316,400
317,401
318,402
319,403
320,404
321,405
322,406
323,407
324,408
325,409
326,411
327,412
328,413
329,414
330,415
331,416
332,420
333,422
334,423
335,424
336,425
337,426
338,427
339,428
340,429
341,430
342,431
343,432
344,433
345,434
346,435
347,436
348,437
349,438
350,439
351,442
352,443
353,444
354,446
355,449
356,451
357,453
358,454
359,456
360,457
361,458
362,459
363,460
364,464
365,465
366,466
367,467
368,468
369,469
370,470
371,471
372,473
373,474
374,475
375,476
376,477
377,478
378,479
379,480
380,482
381,483
382,484
383,485
384,486
385,487
386,488
387,489
388,490
389,491
390,492
391,493
392,494
393,495
394,496
395,499
396,500
397,501
398,502
399,506
400,507
401,508
402,509
403,511
404,512
405,514
406,515
407,516
408,517
409,518
410,519
411,520
412,521
413,522
414,523
415,524
416,525
417,527
418,528
419,529
420,532
421,533
422,534
423,535
424,536
425,537
426,538
427,539
428,540
429,542
430,544
431,545
432,547
433,548
434,549
435,550
436,552
437,553
438,554
439,555
440,556
441,557
442,558
443,559
444,560
445,561
446,564
447,565
448,566
449,567
450,568
451,569
452,570
453,571
454,573
455,574
456,575
457,576
458,577
459,578
460,579
461,580
462,582
463,583
464,585
465,587
466,588
467,589
468,591
469,592
470,593
471,594
472,595
473,596
474,598
475,599
476,600
477,601
478,603
479,604
480,605
481,606
482,609
483,610
484,611
485,612
486,615
487,616
488,617
489,619
490,620
491,623
492,624
493,625
494,626
495,627
496,629
497,630
498,631
499,632
500,633
501,634
502,637
503,638
504,639
505,640
506,641
507,642
508,643
509,644
510,645
511,646
512,647
513,648
514,649
515,650
516,651
517,652
518,653
519,654
520,655
521,656
522,657
523,658
524,659
525,660
526,661
527,662
528,663
529,665
530,666
531,667
532,668
533,669
534,670
535,671
536,672
537,673
538,674
539,675
540,678
541,681
542,682
543,686
544,687
545,688
546,689
547,691
548,693
549,694
550,695
551,696
552,697
553,698
554,699
555,700
556,703
557,704
558,705
559,707
560,708
561,709
562,710
563,711
564,713
565,714
566,715
567,717
568,718
569,719
570,720
571,723
572,724
573,727
574,728
575,729
576,730
577,731
578,732
579,733
580,734
581,735
582,736
583,737
584,739
585,740
586,741
587,742
588,743
589,745
590,746
591,747
592,748
593,750
594,751
595,752
596,753
597,754
598,755
599,756
600,757
601,758
602,759
603,760
604,761
605,763
606,764
607,765
608,766
609,768
610,769
611,770
612,771
613,772
614,774
615,775
616,778
617,779
618,780
619,781
620,782
621,783
622,785
623,787
624,788
625,789
626,790
627,791
628,792
629,793
630,794
631,795
632,796
633,797
634,798
635,799
636,803
637,804
638,805
639,806
640,807
641,808
642,809
643,810
644,812
645,813
646,814
647,817
648,818
649,819
650,820
651,822
652,823
653,824
654,826
655,827
656,828
657,829
658,830
659,832
660,834
661,835
662,836
663,837
664,839
665,841
666,842
667,844
668,845
669,846
670,847
671,848
672,849
673,850
674,853
675,854
676,855
677,857
678,859
679,860
680,861
681,862
682,863
683,865
684,866
685,867
686,869
687,870
688,873
689,874
690,875
691,876
692,877
693,879
694,880
695,881
696,882
697,883
698,884
699,885
700,886
701,887
702,888
703,889
704,890
705,892
706,893
707,894
708,896
709,897
710,898
711,899
712,900
713,901
714,903
715,904
716,905
717,908
718,909
719,911
720,913
721,914
722,915
723,916
724,917
725,920
726,921
727,922
728,924
729,926
730,927
731,928
732,929
733,930
734,931
735,932
736,933
737,934
738,936
739,937
740,939
741,940
742,941
743,942
744,943
745,944
746,945
747,948
748,949
749,950
750,951
751,952
752,953
753,954
754,955
755,957
756,958
757,959
758,960
759,961
760,963
761,964
762,965
763,966
764,969
765,970
766,971
767,972
768,973
769,974
770,975
771,978
772,980
773,981
774,982
775,983
776,984
777,985
778,986
779,987
780,988
781,989
782,990
783,991
784,993
785,995
786,996
787,997
788,998
789,999
790,1000
791,1002
792,1003
793,1004
794,1005
795,1006
796,1007
797,1008
798,1009
799,1010
800,1011
801,1012
802,1013
803,1014
804,1015
805,1016
806,1017
807,1018
808,1019
809,1020
810,1022
811,1023
812,1024
813,1026
814,1028
815,1029
816,1030
817,1031
818,1032
819,1033
820,1034
821,1035
822,1036
823,1037
824,1038
825,1040
826,1041
827,1042
828,1043
829,1044
830,1045
831,1046
832,1047
833,1048
834,1049
835,1050
836,1051
837,1052
838,1053
839,1054
840,1055
841,1057
842,1058
843,1059
844,1060
845,1061
846,1063
847,1064
848,1066
849,1067
850,1068
851,1069
852,1071
853,1072
854,1073
855,1075
856,1076
857,1077
858,1079
859,1081
860,1082
861,1083
862,1084
863,1086
864,1087
865,1088
866,1089
867,1090
868,1091
869,1092
870,1093
871,1094
872,1095
873,1096
874,1097
875,1098
876,1099
877,1100
878,1102
879,1103
880,1104
881,1106
882,1108
883,1109
884,1110
885,1111
886,1112
887,1113
888,1114
889,1115
890,1117
891,1118
892,1119
893,1121
894,1122
895,1123
896,1125
897,1126
898,1127
899,1129
900,1130
901,1131
902,1133
903,1135
904,1136
905,1137
906,1138
907,1139
908,1140
909,1141
910,1142
911,1143
912,1144
913,1145
914,1146
915,1148
916,1150
917,1151
918,1153
919,1154
920,1155
921,1158
922,1160
923,1161
924,1162
925,1163
926,1164
927,1166
928,1167
929,1169
930,1172
931,1173
932,1174
933,1175
934,1177
935,1178
936,1179
937,1180
938,1181
939,1182
940,1184
941,1185
942,1186
943,1188
944,1189
945,1190
946,1191
947,1193
948,1194
949,1196
950,1197
951,1198
952,1199
953,1200
954,1201
955,1202
956,1203
957,1204
958,1205
959,1206
960,1207
961,1208
962,1209
963,1211
964,1213
965,1214
966,1215
967,1217
968,1218
969,1221
970,1222
971,1223
972,1224
973,1225
974,1227
975,1228
976,1229
977,1230
978,1232
979,1235
980,1236
981,1240
982,1241
983,1242
984,1243
985,1244
986,1245
987,1246
988,1247
989,1248
990,1249
991,1250
992,1251
993,1253
994,1254
995,1255
996,1256
997,1257
998,1258
999,1259
1000,1260
1001,1261
1002,1263
1003,1264
1004,1265
1005,1266
1006,1267
1007,1268
1008,1269
1009,1270
1010,1271
1011,1272
1012,1274
1013,1275
1014,1276
1015,1277
1016,1278
1017,1279
1018,1281
1019,1282
1020,1283
1021,1284
1022,1286
1023,1287
1024,1288
1025,1289
1026,1290
1027,1291
1028,1292
1029,1294
1030,1295
1031,1296
1032,1297
1033,1299
1034,1300
1035,1301
1036,1304
1037,1306
1038,1307
1039,1308
1040,1310
1041,1311
1042,1313
1043,1315
1044,1317
1045,1318
1046,1319
1047,1320
1048,1321
1049,1322
1050,1324
1051,1325
1052,1326
1053,1327
1054,1328
1055,1329
1056,1330
1057,1331
1058,1333
1059,1334
1060,1335
1061,1337
1062,1338
1063,1339
1064,1341
1065,1342
1066,1343
1067,1345
1068,1346
1069,1347
1070,1348
1071,1350
1072,1351
1073,1353
1074,1354
1075,1355
1076,1356
1077,1357
1078,1358
1079,1359
1080,1360
1081,1362
1082,1363
1083,1366
1084,1367
1085,1369
1086,1370
1087,1371
1088,1372
1089,1373
1090,1374
1091,1376
1092,1377
1093,1379
1094,1381
1095,1383
1096,1385
1097,1386
1098,1387
1099,1388
1100,1389
1101,1390
1102,1391
1103,1392
1104,1393
1105,1395
1106,1397
1107,1398
1108,1399
1109,1400
1110,1401
1111,1402
1112,1403
1113,1404
1114,1405
1115,1406
1116,1409
1117,1410
1118,1412
1119,1414
1120,1417
1121,1418
1122,1420
1123,1421
1124,1422
1125,1423
1126,1424
1127,1425
1128,1426
1129,1427
1130,1428
1131,1430
1132,1431
1133,1433
1134,1434
1135,1435
1136,1436
1137,1437
1138,1438
1139,1439
1140,1440
1141,1441
1142,1442
1143,1443
1144,1444
1145,1445
1146,1449
1147,1451
1148,1452
1149,1453
1150,1454
1151,1456
1152,1457
1153,1458
1154,1459
1155,1460
1156,1461
1157,1462
1158,1463
1159,1465
1160,1466
