,2077_4
0,0
1,1
2,2
3,3
4,4
5,7
6,8
7,9
8,10
9,11
10,12
11,13
12,14
13,15
14,16
15,19
16,20
17,22
18,23
19,24
20,25
21,27
22,28
23,29
24,31
25,32
26,33
27,35
28,36
29,37
30,38
31,39
32,42
33,43
34,44
35,45
36,47
37,48
38,49
39,50
40,51
41,52
42,53
43,55
44,56
45,57
46,59
47,60
48,61
49,63
50,64
51,65
52,66
53,67
54,69
55,70
56,71
57,72
58,73
59,75
60,76
61,77
62,78
63,79
64,82
65,83
66,84
67,85
68,89
69,90
70,91
71,92
72,93
73,94
74,95
75,98
76,99
77,100
78,102
79,103
80,104
81,106
82,108
83,109
84,110
85,111
86,112
87,113
88,114
89,115
90,116
91,117
92,118
93,119
94,120
95,121
96,122
97,124
98,125
99,126
100,127
101,128
102,129
103,130
104,131
105,132
106,133
107,134
108,135
109,136
110,137
111,138
112,139
113,140
114,141
115,142
116,144
117,145
118,147
119,149
120,150
121,152
122,153
123,156
124,157
125,158
126,159
127,161
128,162
129,164
130,165
131,166
132,167
133,169
134,170
135,171
136,172
137,173
138,174
139,176
140,177
141,178
142,179
143,180
144,181
145,182
146,183
147,184
148,185
149,186
150,189
151,190
152,191
153,192
154,193
155,194
156,195
157,197
158,198
159,200
160,202
161,203
162,204
163,205
164,206
165,208
166,209
167,210
168,211
169,212
170,213
171,214
172,215
173,216
174,217
175,218
176,220
177,221
178,222
179,225
180,226
181,228
182,229
183,231
184,232
185,233
186,234
187,238
188,241
189,242
190,243
191,244
192,246
193,248
194,249
195,250
196,251
197,252
198,253
199,255
200,256
201,257
202,258
203,259
204,260
205,261
206,262
207,264
208,265
209,267
210,268
211,269
212,270
213,271
214,273
215,274
216,275
217,276
218,277
219,278
220,279
221,282
222,284
223,285
224,287
225,288
226,289
227,290
228,292
229,293
230,294
231,295
232,296
233,297
234,298
235,299
236,300
237,302
238,303
239,304
240,305
241,306
242,307
243,308
244,309
245,310
246,311
247,312
248,313
249,314
250,315
251,316
252,318
253,319
254,321
255,322
256,323
257,324
258,326
259,327
260,328
261,329
262,330
263,331
264,332
265,333
266,334
267,335
268,336
269,337
270,338
271,339
272,340
273,341
274,343
275,344
276,345
277,346
278,348
279,349
280,351
281,352
282,353
283,356
284,357
285,358
286,359
287,362
288,363
289,364
290,365
291,366
292,367
293,369
294,370
295,371
296,372
297,373
298,374
299,375
300,376
301,377
302,378
303,379
304,382
305,383
306,384
307,385
308,386
309,387
310,388
311,389
312,392
313,394
314,395
315,396
316,398
317,399
318,400
319,401
320,402
321,404
322,405
323,406
324,407
325,408
326,409
327,410
328,412
329,413
330,414
331,415
332,417
333,418
334,419
335,420
336,421
337,422
338,423
339,424
340,425
341,426
342,427
343,428
344,429
345,430
346,431
347,433
348,434
349,435
350,436
351,437
352,438
353,440
354,441
355,442
356,444
357,446
358,447
359,448
360,449
361,451
362,452
363,454
364,455
365,456
366,458
367,459
368,460
369,462
370,463
371,464
372,465
373,466
374,467
375,468
376,470
377,471
378,472
379,474
380,475
381,478
382,479
383,480
384,482
385,483
386,484
387,485
388,487
389,488
390,489
391,490
392,492
393,493
394,495
395,496
396,497
397,499
398,500
399,501
400,502
401,503
402,504
403,505
404,506
405,507
406,508
407,509
408,510
409,511
410,512
411,514
412,515
413,516
414,518
415,520
416,521
417,524
418,525
419,526
420,528
421,529
422,530
423,531
424,533
425,534
426,535
427,536
428,537
429,538
430,539
431,541
432,542
433,543
434,546
435,547
436,548
437,549
438,550
439,552
440,553
441,555
442,556
443,557
444,558
445,559
446,560
447,561
448,563
449,564
450,565
451,566
452,567
453,568
454,570
455,571
456,572
457,573
458,574
459,575
460,576
461,577
462,579
463,580
464,581
465,582
466,583
467,584
468,585
469,586
470,588
471,589
472,591
473,592
474,593
475,594
476,595
477,597
478,598
479,599
480,600
481,601
482,602
483,603
484,604
485,605
486,606
487,607
488,608
489,611
490,612
491,614
492,615
493,616
494,618
495,619
496,620
497,621
498,622
499,623
500,624
501,625
502,626
503,627
504,628
505,629
506,631
507,632
508,633
509,634
510,635
511,636
512,637
513,639
514,640
515,641
516,642
517,645
518,646
519,647
520,648
521,649
522,650
523,652
524,653
525,654
526,655
527,656
528,657
529,658
530,659
531,660
532,664
533,665
534,666
535,667
536,669
537,670
538,671
539,672
540,673
541,674
542,676
543,677
544,678
545,679
546,680
547,681
548,682
549,683
550,686
551,687
552,688
553,689
554,690
555,691
556,693
557,694
558,696
559,697
560,698
561,699
562,700
563,701
564,702
565,703
566,704
567,705
568,707
569,709
570,711
571,712
572,713
573,714
574,715
575,716
576,717
577,719
578,720
579,721
580,722
581,723
582,724
583,725
584,727
585,728
586,729
587,730
588,731
589,732
590,734
591,735
592,736
593,737
594,738
595,739
596,741
597,742
598,743
599,744
600,745
601,746
602,747
603,748
604,749
605,751
606,753
607,754
608,755
609,756
610,757
611,760
612,761
613,762
614,763
615,764
616,765
617,766
618,767
619,768
620,769
621,771
622,772
623,773
624,775
625,776
626,777
627,778
628,779
629,780
630,781
631,783
632,785
633,786
634,787
635,788
636,789
637,791
638,792
639,794
640,795
641,796
642,797
643,798
644,799
645,800
646,801
647,802
648,805
649,806
650,807
651,808
652,809
653,810
654,812
655,814
656,815
657,816
658,818
659,819
660,820
661,822
662,823
663,824
664,825
665,826
666,827
667,828
668,829
669,830
670,834
671,836
672,837
673,839
674,840
675,841
676,842
677,844
678,847
679,849
680,850
681,851
682,852
683,854
684,855
685,856
686,857
687,858
688,860
689,862
690,863
691,864
692,865
693,868
694,871
695,872
696,874
697,876
698,877
699,878
700,879
701,881
702,882
703,883
704,884
705,885
706,886
707,887
708,888
709,889
710,890
711,891
712,892
713,893
714,894
715,895
716,896
717,897
718,898
719,899
720,900
721,901
722,902
723,903
724,904
725,905
726,906
727,907
728,909
729,910
730,911
731,912
732,914
733,915
734,917
735,918
736,919
737,920
738,922
739,923
740,924
741,925
742,927
743,929
744,930
745,931
746,932
747,933
748,934
749,935
750,936
751,937
752,938
753,939
754,940
755,941
756,942
757,943
758,944
759,945
760,946
761,947
762,948
763,949
764,950
765,951
766,952
767,954
768,955
769,958
770,959
771,960
772,962
773,963
774,966
775,967
776,968
777,970
778,971
779,972
780,973
781,975
782,976
783,979
784,980
785,983
786,985
787,986
788,987
789,989
790,990
791,992
792,993
793,994
794,995
795,996
796,997
797,999
798,1000
799,1001
800,1002
801,1003
802,1004
803,1005
804,1006
805,1007
806,1008
807,1010
808,1011
809,1013
810,1014
811,1015
812,1016
813,1017
814,1018
815,1020
816,1022
817,1023
818,1024
819,1026
820,1027
821,1028
822,1029
823,1030
824,1031
825,1033
826,1034
827,1035
828,1036
829,1037
830,1039
831,1040
832,1041
833,1043
834,1044
835,1045
836,1046
837,1048
838,1049
839,1050
840,1051
841,1052
842,1053
843,1054
844,1056
845,1057
846,1058
847,1060
848,1062
849,1063
850,1064
851,1065
852,1066
853,1067
854,1068
855,1069
856,1070
857,1071
858,1072
859,1073
860,1074
861,1075
862,1079
863,1080
864,1081
865,1082
866,1083
867,1084
868,1085
869,1086
870,1087
871,1088
872,1089
873,1090
874,1093
875,1095
876,1096
877,1098
878,1099
879,1100
880,1101
881,1102
882,1103
883,1104
884,1105
885,1106
886,1107
887,1108
888,1109
889,1110
890,1111
891,1112
892,1113
893,1115
894,1116
895,1117
896,1119
897,1121
898,1122
899,1123
900,1124
901,1125
902,1126
903,1128
904,1129
905,1130
906,1131
907,1132
908,1133
909,1134
910,1135
911,1136
912,1137
913,1139
914,1140
915,1141
916,1143
917,1144
918,1145
919,1146
920,1147
921,1148
922,1149
923,1150
924,1152
925,1153
926,1154
927,1155
928,1156
929,1157
930,1158
931,1160
932,1161
933,1162
934,1163
935,1164
936,1165
937,1166
938,1167
939,1168
940,1169
941,1170
942,1171
943,1172
944,1173
945,1174
946,1176
947,1177
948,1178
949,1179
950,1180
951,1181
952,1182
953,1183
954,1184
955,1185
956,1186
957,1187
958,1188
959,1189
960,1190
961,1191
962,1192
963,1195
964,1196
965,1197
966,1198
967,1199
968,1200
969,1201
970,1203
971,1204
972,1205
973,1206
974,1207
975,1208
976,1209
977,1210
978,1212
979,1213
980,1214
981,1215
982,1216
983,1217
984,1218
985,1219
986,1221
987,1223
988,1224
989,1225
990,1226
991,1227
992,1228
993,1229
994,1230
995,1231
996,1232
997,1233
998,1234
999,1235
1000,1236
1001,1237
1002,1239
1003,1240
1004,1241
1005,1243
1006,1245
1007,1246
1008,1247
1009,1249
1010,1251
1011,1252
1012,1253
1013,1254
1014,1255
1015,1258
1016,1259
