,42_3
0,0
1,1
2,2
3,3
4,4
5,6
6,7
7,8
8,9
9,10
10,11
11,12
12,13
13,15
14,16
15,17
16,18
17,19
18,20
19,21
20,23
21,24
22,25
23,26
24,27
25,28
26,29
27,30
28,31
29,32
30,33
31,35
32,36
33,37
34,38
35,39
36,40
37,41
38,42
39,43
40,44
41,45
42,46
43,47
44,48
45,49
46,50
47,51
48,53
49,54
50,55
51,56
52,57
53,58
54,59
55,60
56,61
57,62
58,63
59,65
60,67
61,68
62,69
63,70
64,71
65,72
66,73
67,74
68,75
69,76
70,77
71,78
72,79
73,80
74,81
75,82
76,83
77,84
78,85
79,86
80,87
81,89
82,91
83,92
84,93
85,94
86,95
87,96
88,98
89,99
90,100
91,101
92,102
93,103
94,104
95,105
96,106
97,107
98,108
99,110
100,112
101,113
102,114
103,115
104,116
105,117
106,118
107,119
108,120
109,121
110,122
111,123
112,124
113,125
114,126
115,128
116,129
117,130
118,131
119,132
120,133
121,135
122,136
123,137
124,138
125,139
126,140
127,141
128,143
129,144
130,145
131,146
132,147
133,148
134,150
135,151
136,152
137,153
138,154
139,155
140,156
141,157
142,158
143,159
144,161
145,162
146,163
147,164
148,165
149,166
150,167
151,168
152,169
153,170
154,171
155,172
156,173
157,174
158,175
159,177
160,178
161,179
162,180
163,181
164,182
165,183
166,184
167,185
168,186
169,187
170,188
171,190
172,191
173,192
174,194
175,196
176,197
177,198
178,199
179,200
180,201
181,202
182,203
183,204
184,205
185,206
186,207
187,208
188,209
189,210
190,211
191,213
192,214
193,216
194,217
195,218
196,219
197,221
198,222
199,223
200,224
201,225
202,226
203,228
204,229
205,230
206,231
207,232
208,233
209,234
210,235
211,236
212,237
213,238
214,239
215,240
216,241
217,242
218,243
219,244
220,245
221,246
222,248
223,249
224,250
225,252
226,253
227,254
228,255
229,256
230,257
231,258
232,259
233,260
234,261
235,262
236,263
237,264
238,265
239,266
240,268
241,269
242,270
243,271
244,272
245,273
246,274
247,275
248,276
249,277
250,278
251,279
252,280
253,282
254,284
255,285
256,286
257,287
258,288
259,289
260,291
261,292
262,293
263,294
264,295
265,296
266,297
267,298
268,299
269,300
270,302
271,303
272,304
273,305
274,306
275,307
276,308
277,309
278,310
279,311
280,313
281,314
282,315
283,316
284,317
285,318
286,319
287,320
288,321
289,322
290,323
291,324
292,325
293,326
294,327
295,329
296,330
297,331
298,332
299,333
300,334
301,335
302,336
303,337
304,339
305,340
306,341
307,342
308,343
309,344
310,345
311,346
312,347
313,348
314,349
315,351
316,352
317,353
318,354
319,355
320,356
321,357
322,358
323,359
324,360
325,361
326,362
327,363
328,364
329,365
330,367
331,368
332,369
333,370
334,371
335,372
336,373
337,374
338,375
339,376
340,378
341,380
342,381
343,382
344,383
345,384
346,385
347,386
348,387
349,388
350,389
351,391
352,392
353,393
354,394
355,396
356,397
357,398
358,399
359,400
360,401
361,402
362,403
363,404
364,405
365,406
366,407
367,408
368,409
369,411
370,412
371,413
372,414
373,415
374,416
375,417
376,418
377,419
378,420
379,421
380,422
381,423
382,424
383,425
384,426
385,427
386,428
387,429
388,430
389,431
390,432
391,433
392,435
393,436
394,437
395,438
396,439
397,440
398,441
399,442
400,443
401,444
402,445
403,446
404,447
405,448
406,449
407,450
408,451
409,453
410,456
411,457
412,458
413,459
414,460
415,461
416,462
417,463
418,464
419,465
420,466
421,467
422,469
423,470
424,471
425,472
426,473
427,476
428,477
429,478
430,479
431,480
432,481
433,482
434,483
435,484
436,485
437,486
438,487
439,488
440,491
441,492
442,493
443,494
444,495
445,496
446,497
447,498
448,499
449,500
450,501
451,502
452,503
453,504
454,505
455,506
456,507
457,508
458,509
459,510
460,511
461,512
462,513
463,516
464,517
465,518
466,519
467,520
468,521
469,522
470,523
471,524
472,525
473,528
474,529
475,530
476,531
477,532
478,533
479,534
480,535
481,536
482,537
483,538
484,539
485,540
486,541
487,542
488,543
489,544
490,545
491,546
492,547
493,548
494,549
495,550
496,551
497,552
498,553
499,554
500,556
501,557
502,558
503,559
504,560
505,562
506,563
507,564
508,565
509,566
510,567
511,568
512,569
513,570
514,571
515,572
516,573
517,574
518,575
519,576
520,578
521,579
522,580
523,581
524,583
525,584
526,586
527,587
528,589
529,590
530,591
531,592
532,593
533,594
534,595
535,596
536,597
537,598
538,599
539,600
540,601
541,602
542,603
543,604
544,605
545,606
546,607
547,608
548,609
549,610
550,611
551,613
552,614
553,616
554,617
555,618
556,619
557,620
558,621
559,622
560,623
561,624
562,625
563,626
564,627
565,628
566,629
567,630
568,631
569,632
570,633
571,634
572,635
573,636
574,637
575,638
576,639
577,640
578,641
579,642
580,643
581,645
582,647
583,648
584,649
585,650
586,651
587,652
588,653
589,654
590,656
591,657
592,658
593,659
594,660
595,661
596,662
597,663
598,664
599,665
600,667
601,668
602,669
603,670
604,671
605,672
606,673
607,674
608,676
609,677
610,678
611,679
612,680
613,682
614,683
615,684
616,685
617,686
618,687
619,688
620,690
621,691
622,692
623,693
624,694
625,695
626,696
627,697
628,698
629,699
630,700
631,701
632,702
633,703
634,704
635,705
636,706
637,707
638,709
639,711
640,712
641,713
642,714
643,715
644,716
645,717
646,718
647,719
648,721
649,722
650,723
651,724
652,725
653,726
654,727
655,728
656,729
657,730
658,731
659,732
660,733
661,734
662,735
663,736
664,738
665,739
666,740
667,741
668,742
669,744
670,745
671,746
672,748
673,749
674,750
675,751
676,752
677,753
678,754
679,755
680,756
681,757
682,758
683,759
684,760
685,761
686,762
687,763
688,764
689,765
690,767
691,768
692,769
693,770
694,772
695,773
696,774
697,775
698,776
699,777
700,778
701,779
702,780
703,781
704,782
705,783
706,784
707,785
708,786
709,788
710,789
711,790
712,792
713,793
714,794
715,795
716,796
717,797
718,798
719,799
720,801
721,802
722,803
723,804
724,805
725,806
726,807
727,808
728,810
729,811
730,812
731,813
732,814
733,815
734,816
735,817
736,818
737,819
738,820
739,822
740,823
741,824
742,825
743,826
744,827
745,828
746,829
747,830
748,832
749,833
750,834
751,835
752,836
753,837
754,838
755,839
756,840
757,841
758,843
759,844
760,845
761,846
762,847
763,848
764,849
765,850
766,851
767,852
768,853
769,854
770,856
771,857
772,858
773,859
774,860
775,861
776,863
777,864
778,865
779,866
780,867
781,868
782,870
783,871
784,872
785,873
786,874
787,875
788,876
789,877
790,878
791,879
792,880
793,881
794,882
795,883
796,884
797,885
798,886
799,888
800,889
801,891
802,892
803,893
804,894
805,895
806,897
807,898
808,899
809,900
810,901
811,902
812,903
813,904
814,905
815,906
816,907
817,908
818,909
819,911
820,912
821,913
822,914
823,915
824,916
825,918
826,919
827,920
828,921
829,922
830,923
831,924
832,925
833,926
834,927
835,929
836,930
837,931
838,932
839,933
840,934
841,935
842,936
843,937
844,938
845,939
846,940
847,941
848,942
849,944
850,946
851,947
852,948
853,949
854,950
855,952
856,953
857,954
858,955
859,956
860,957
861,958
862,959
863,960
864,961
865,962
866,963
867,964
868,965
869,966
870,967
871,968
872,969
873,970
874,971
875,972
876,973
877,974
878,975
879,979
880,980
881,981
882,982
883,983
884,984
885,985
886,986
887,987
888,988
889,989
890,990
891,991
892,992
893,993
894,994
895,995
896,996
897,997
898,998
899,999
900,1000
901,1001
902,1002
903,1003
904,1004
905,1005
906,1006
907,1007
908,1008
909,1010
910,1011
911,1012
912,1013
913,1014
914,1015
915,1016
916,1018
917,1019
918,1020
919,1021
920,1022
921,1023
922,1024
923,1025
924,1026
925,1027
926,1029
927,1030
928,1031
929,1032
930,1033
931,1034
932,1035
933,1037
934,1038
935,1039
936,1040
937,1041
938,1042
939,1043
940,1044
941,1045
942,1046
943,1047
944,1048
945,1049
946,1050
947,1051
948,1052
949,1054
950,1056
951,1057
952,1058
953,1059
954,1060
955,1061
956,1062
957,1063
958,1066
959,1067
960,1068
961,1070
962,1071
963,1072
964,1073
965,1074
966,1076
967,1077
968,1078
969,1079
970,1080
971,1081
972,1082
973,1083
974,1085
975,1087
976,1088
977,1089
978,1091
979,1092
980,1093
981,1094
982,1096
983,1097
984,1098
985,1099
986,1100
987,1101
988,1102
989,1103
990,1105
991,1106
992,1107
993,1110
994,1111
995,1112
996,1113
997,1114
998,1115
999,1116
1000,1117
1001,1118
1002,1119
1003,1120
1004,1121
1005,1122
1006,1123
1007,1124
1008,1125
1009,1126
1010,1127
1011,1128
1012,1130
1013,1132
1014,1133
1015,1134
1016,1135
1017,1136
1018,1137
1019,1138
1020,1140
1021,1141
1022,1142
1023,1143
1024,1144
1025,1145
1026,1146
1027,1147
1028,1148
1029,1149
1030,1150
1031,1152
1032,1153
1033,1154
