,42_3
0,1
1,2
2,3
3,4
4,5
5,7
6,8
7,9
8,10
9,11
10,12
11,13
12,14
13,15
14,16
15,17
16,19
17,20
18,21
19,22
20,23
21,24
22,25
23,26
24,27
25,29
26,30
27,31
28,32
29,33
30,34
31,35
32,36
33,37
34,38
35,39
36,40
37,41
38,42
39,43
40,44
41,45
42,46
43,47
44,48
45,50
46,51
47,52
48,54
49,55
50,56
51,57
52,59
53,60
54,61
55,62
56,63
57,64
58,65
59,66
60,67
61,68
62,69
63,70
64,71
65,72
66,73
67,74
68,75
69,76
70,77
71,79
72,80
73,81
74,82
75,83
76,86
77,87
78,88
79,91
80,92
81,94
82,95
83,96
84,97
85,98
86,99
87,100
88,101
89,102
90,104
91,105
92,106
93,107
94,108
95,109
96,110
97,111
98,112
99,113
100,114
101,115
102,116
103,117
104,118
105,119
106,120
107,121
108,122
109,123
110,124
111,125
112,126
113,127
114,128
115,129
116,130
117,131
118,132
119,133
120,134
121,136
122,137
123,138
124,139
125,140
126,141
127,142
128,143
129,145
130,147
131,148
132,149
133,151
134,152
135,153
136,154
137,155
138,156
139,157
140,158
141,159
142,160
143,161
144,163
145,164
146,165
147,166
148,167
149,168
150,169
151,170
152,171
153,172
154,173
155,174
156,176
157,177
158,178
159,179
160,180
161,181
162,182
163,183
164,185
165,186
166,187
167,189
168,190
169,191
170,192
171,193
172,194
173,195
174,196
175,197
176,198
177,199
178,200
179,201
180,202
181,203
182,205
183,206
184,207
185,208
186,209
187,210
188,211
189,213
190,214
191,215
192,216
193,217
194,219
195,220
196,221
197,222
198,223
199,224
200,225
201,226
202,227
203,228
204,229
205,230
206,231
207,232
208,233
209,234
210,235
211,236
212,237
213,238
214,239
215,240
216,241
217,243
218,244
219,245
220,246
221,247
222,248
223,249
224,250
225,251
226,252
227,253
228,254
229,255
230,256
231,257
232,258
233,259
234,260
235,261
236,263
237,264
238,265
239,266
240,267
241,268
242,270
243,271
244,272
245,273
246,274
247,275
248,276
249,277
250,278
251,279
252,280
253,281
254,282
255,283
256,284
257,285
258,286
259,287
260,288
261,289
262,290
263,291
264,292
265,293
266,294
267,295
268,296
269,297
270,299
271,300
272,301
273,302
274,303
275,304
276,305
277,306
278,307
279,308
280,309
281,310
282,311
283,312
284,313
285,315
286,316
287,317
288,318
289,319
290,321
291,322
292,323
293,324
294,325
295,326
296,327
297,328
298,329
299,331
300,332
301,333
302,335
303,336
304,337
305,338
306,339
307,340
308,341
309,342
310,343
311,344
312,345
313,346
314,347
315,348
316,349
317,351
318,352
319,353
320,354
321,355
322,356
323,358
324,359
325,362
326,363
327,364
328,365
329,366
330,367
331,368
332,370
333,371
334,372
335,373
336,374
337,375
338,377
339,378
340,379
341,380
342,381
343,382
344,383
345,384
346,386
347,387
348,389
349,390
350,391
351,392
352,393
353,394
354,395
355,396
356,397
357,398
358,399
359,400
360,401
361,403
362,404
363,405
364,406
365,407
366,408
367,409
368,410
369,411
370,413
371,414
372,415
373,416
374,417
375,418
376,419
377,420
378,421
379,423
380,425
381,426
382,428
383,430
384,431
385,432
386,433
387,434
388,435
389,437
390,438
391,439
392,440
393,441
394,442
395,443
396,444
397,445
398,446
399,447
400,448
401,449
402,450
403,451
404,452
405,453
406,454
407,456
408,457
409,458
410,459
411,460
412,461
413,462
414,463
415,464
416,465
417,466
418,467
419,468
420,469
421,470
422,471
423,472
424,473
425,474
426,475
427,476
428,477
429,479
430,480
431,481
432,482
433,483
434,484
435,486
436,487
437,488
438,489
439,490
440,491
441,492
442,493
443,494
444,495
445,497
446,502
447,503
448,504
449,505
450,506
451,507
452,508
453,509
454,510
455,511
456,512
457,513
458,514
459,515
460,516
461,517
462,518
463,519
464,520
465,521
466,522
467,523
468,524
469,525
470,526
471,527
472,528
473,529
474,530
475,531
476,532
477,534
478,535
479,536
480,538
481,539
482,540
483,543
484,544
485,545
486,547
487,548
488,549
489,550
490,551
491,552
492,553
493,554
494,555
495,556
496,557
497,558
498,559
499,562
500,564
501,566
502,568
503,569
504,570
505,571
506,572
507,573
508,574
509,576
510,577
511,578
512,579
513,580
514,581
515,582
516,583
517,585
518,586
519,587
520,588
521,589
522,590
523,591
524,592
525,593
526,594
527,595
528,596
529,597
530,598
531,599
532,600
533,601
534,602
535,603
536,604
537,605
538,606
539,607
540,608
541,609
542,611
543,612
544,613
545,614
546,615
547,618
548,619
549,620
550,621
551,622
552,624
553,625
554,626
555,627
556,628
557,629
558,630
559,631
560,632
561,633
562,634
563,635
564,636
565,637
566,638
567,639
568,640
569,641
570,643
571,644
572,645
573,646
574,647
575,648
576,649
577,651
578,652
579,655
580,656
581,657
582,658
583,659
584,660
585,661
586,662
587,663
588,665
589,666
590,667
591,668
592,669
593,670
594,671
595,672
596,674
597,675
598,676
599,677
600,678
601,679
602,680
603,681
604,682
605,683
606,684
607,685
608,686
609,687
610,688
611,689
612,691
613,692
614,693
615,694
616,695
617,696
618,697
619,698
620,700
621,702
622,703
623,704
624,705
625,707
626,708
627,709
628,710
629,711
630,712
631,713
632,715
633,716
634,717
635,718
636,719
637,720
638,721
639,722
640,723
641,724
642,725
643,727
644,728
645,729
646,730
647,731
648,732
649,733
650,734
651,735
652,736
653,738
654,739
655,740
656,741
657,742
658,743
659,744
660,745
661,746
662,747
663,749
664,750
665,751
666,753
667,754
668,755
669,756
670,757
671,758
672,759
673,760
674,762
675,763
676,764
677,765
678,766
679,767
680,769
681,770
682,771
683,772
684,773
685,774
686,775
687,776
688,777
689,778
690,780
691,781
692,782
693,783
694,785
695,786
696,787
697,788
698,789
699,790
700,791
701,792
702,793
703,794
704,795
705,796
706,797
707,798
708,799
709,800
710,802
711,803
712,804
713,805
714,806
715,807
716,808
717,809
718,810
719,811
720,812
721,813
722,814
723,815
724,817
725,819
726,820
727,821
728,822
729,823
730,824
731,826
732,827
733,828
734,829
735,830
736,832
737,833
738,834
739,835
740,836
741,837
742,838
743,839
744,840
745,841
746,842
747,843
748,844
749,845
750,846
751,847
752,848
753,850
754,851
755,852
756,853
757,854
758,856
759,857
760,858
761,859
762,860
763,861
764,862
765,863
766,864
767,865
768,866
769,867
770,868
771,869
772,870
773,872
774,873
775,874
776,875
777,876
778,877
779,878
780,879
781,880
782,881
783,882
784,883
785,884
786,885
787,886
788,887
789,888
790,889
791,891
792,892
793,894
794,896
795,897
796,898
797,899
798,900
799,901
800,902
801,903
802,905
803,906
804,907
805,908
806,909
807,910
808,911
809,912
810,913
811,914
812,915
813,916
814,917
815,918
816,919
817,920
818,921
819,922
820,924
821,925
822,926
823,927
824,928
825,929
826,930
827,931
828,932
829,933
830,934
831,935
832,936
833,937
834,938
835,939
836,940
837,941
838,942
839,943
840,944
841,945
842,946
843,947
844,948
845,949
846,950
847,951
848,952
849,953
850,954
851,956
852,957
853,958
854,959
855,960
856,961
857,962
858,963
859,964
860,965
861,966
862,968
863,969
864,970
865,971
866,972
867,973
868,974
869,976
870,977
871,979
872,982
873,983
874,984
875,985
876,986
877,987
878,988
879,989
880,990
881,991
882,992
883,995
884,996
885,997
886,998
887,999
888,1001
889,1002
890,1003
891,1004
892,1005
893,1006
894,1007
895,1008
896,1009
897,1010
898,1011
899,1012
900,1013
901,1014
902,1015
903,1016
904,1017
905,1018
906,1019
907,1020
908,1021
909,1022
910,1023
911,1024
912,1025
913,1026
914,1027
915,1028
916,1030
917,1031
918,1032
919,1034
920,1035
921,1038
922,1039
923,1040
924,1041
925,1042
926,1043
927,1044
928,1045
929,1046
930,1047
931,1048
932,1049
933,1050
934,1051
935,1052
936,1053
937,1054
938,1055
939,1056
940,1057
941,1059
942,1060
943,1061
944,1062
945,1064
946,1065
947,1066
