,42_1
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,19
19,20
20,21
21,22
22,23
23,26
24,27
25,28
26,29
27,30
28,31
29,32
30,34
31,36
32,37
33,38
34,39
35,40
36,41
37,42
38,43
39,45
40,46
41,47
42,48
43,49
44,50
45,51
46,52
47,53
48,54
49,55
50,56
51,58
52,59
53,60
54,61
55,62
56,63
57,64
58,65
59,66
60,68
61,69
62,70
63,71
64,72
65,73
66,74
67,75
68,76
69,77
70,78
71,81
72,82
73,84
74,85
75,87
76,88
77,89
78,90
79,91
80,92
81,93
82,94
83,96
84,97
85,98
86,99
87,100
88,101
89,102
90,103
91,105
92,108
93,109
94,110
95,111
96,112
97,113
98,114
99,115
100,116
101,117
102,118
103,119
104,120
105,121
106,123
107,124
108,125
109,126
110,127
111,128
112,129
113,130
114,131
115,132
116,133
117,134
118,135
119,136
120,137
121,138
122,139
123,140
124,143
125,144
126,145
127,146
128,147
129,148
130,149
131,150
132,151
133,154
134,155
135,156
136,158
137,159
138,160
139,161
140,162
141,163
142,164
143,165
144,166
145,167
146,168
147,170
148,171
149,172
150,173
151,174
152,175
153,179
154,180
155,181
156,183
157,184
158,186
159,189
160,190
161,191
162,192
163,193
164,194
165,195
166,196
167,197
168,198
169,200
170,201
171,203
172,205
173,207
174,208
175,210
176,211
177,212
178,213
179,214
180,215
181,217
182,218
183,219
184,220
185,222
186,223
187,224
188,226
189,227
190,228
191,229
192,230
193,231
194,232
195,234
196,236
197,238
198,239
199,242
200,243
201,244
202,245
203,246
204,247
205,248
206,249
207,251
208,252
209,253
210,254
211,255
212,256
213,258
214,259
215,260
216,261
217,262
218,263
219,264
220,265
221,266
222,267
223,268
224,269
225,270
226,272
227,273
228,274
229,277
230,278
231,279
232,280
233,281
234,282
235,283
236,285
237,286
238,288
239,289
240,290
241,291
242,293
243,294
244,295
245,296
246,297
247,298
248,299
249,300
250,301
251,302
252,304
253,307
254,308
255,309
256,310
257,312
258,313
259,314
260,315
261,316
262,317
263,318
264,320
265,321
266,323
267,324
268,325
269,326
270,327
271,328
272,329
273,330
274,331
275,332
276,333
277,334
278,338
279,339
280,340
281,341
282,342
283,343
284,344
285,345
286,346
287,347
288,348
289,349
290,350
291,351
292,352
293,353
294,355
295,356
296,357
297,358
298,359
299,360
300,361
301,362
302,363
303,364
304,365
305,366
306,367
307,368
308,369
309,370
310,371
311,372
312,373
313,374
314,376
315,379
316,380
317,381
318,382
319,383
320,385
321,387
322,388
323,389
324,390
325,391
326,392
327,393
328,394
329,395
330,396
331,399
332,400
333,402
334,404
335,407
336,411
337,412
338,413
339,414
340,415
341,416
342,417
343,418
344,421
345,422
346,424
347,425
348,426
349,429
350,430
351,431
352,433
353,434
354,435
355,436
356,437
357,438
358,439
359,440
360,441
361,442
362,443
363,444
364,445
365,446
366,447
367,448
368,449
369,450
370,452
371,453
372,454
373,456
374,459
375,460
376,461
377,462
378,463
379,465
380,466
381,467
382,468
383,470
384,471
385,473
386,474
387,475
388,476
389,477
390,478
391,479
392,480
393,481
394,483
395,485
396,486
397,487
398,489
399,490
400,491
401,492
402,493
403,495
404,496
405,497
406,499
407,500
408,501
409,503
410,504
411,505
412,507
413,508
414,509
415,511
416,512
417,513
418,514
419,515
420,517
421,520
422,521
423,522
424,524
425,525
426,526
427,527
428,531
429,532
430,534
431,535
432,536
433,537
434,540
435,541
436,542
437,543
438,545
439,547
440,549
441,550
442,551
443,552
444,553
445,555
446,557
447,558
448,559
449,560
450,561
451,563
452,564
453,565
454,566
455,567
456,568
457,569
458,571
459,572
460,573
461,574
462,575
463,576
464,579
465,580
466,581
467,582
468,583
469,584
470,585
471,586
472,587
473,588
474,589
475,590
476,591
477,592
478,596
479,597
480,598
481,599
482,600
483,601
484,602
485,603
486,604
487,605
488,606
489,607
490,608
491,609
492,610
493,611
494,613
495,614
496,615
497,616
498,617
499,618
500,619
501,620
502,622
503,623
504,624
505,625
506,626
507,627
508,628
509,629
510,630
511,631
512,632
513,633
514,634
515,635
516,636
517,637
518,638
519,640
520,641
521,644
522,649
523,650
524,651
525,652
526,653
527,654
528,655
529,657
530,659
531,660
532,661
533,662
534,663
535,665
536,666
537,667
538,668
539,669
540,671
541,672
542,673
543,674
544,675
545,676
546,677
547,678
548,679
549,680
550,681
551,683
552,684
553,685
554,686
555,687
556,688
557,691
558,692
559,693
560,695
561,696
562,697
563,698
564,699
565,700
566,701
567,702
568,703
569,704
570,705
571,706
572,707
573,708
574,713
575,714
576,715
577,716
578,718
579,719
580,721
581,722
582,723
583,724
584,726
585,727
586,728
587,729
588,730
589,731
590,732
591,733
592,734
593,736
594,737
595,738
596,739
597,740
598,741
599,742
600,743
601,744
602,745
603,746
604,747
605,748
606,749
607,751
608,753
609,754
610,755
611,757
612,758
613,760
614,761
615,762
616,763
617,764
618,766
619,767
620,768
621,770
622,771
623,772
624,773
625,774
626,775
627,776
628,777
629,778
630,779
631,780
632,781
633,782
634,783
635,784
636,785
637,786
638,789
639,790
640,791
641,792
642,793
643,795
644,797
645,798
646,799
647,800
648,802
649,803
650,804
651,805
652,806
653,807
654,808
655,810
656,811
657,812
658,813
659,814
660,816
661,817
662,818
663,819
664,820
665,821
666,822
667,823
668,824
669,825
670,826
671,828
672,829
673,830
674,833
675,835
676,836
677,837
678,838
679,839
680,840
681,842
682,844
683,845
684,846
685,847
686,848
687,849
688,850
689,854
690,855
691,857
692,858
693,860
694,861
695,864
696,865
697,866
698,867
699,868
700,869
701,870
702,871
703,872
704,874
705,875
706,876
707,877
708,878
709,879
710,880
711,882
712,883
713,884
714,885
715,886
716,887
717,888
718,889
719,890
720,891
721,892
722,893
723,894
724,895
725,896
726,897
727,898
728,899
729,900
730,901
731,903
732,904
733,906
734,907
735,908
736,909
737,910
738,911
739,912
740,913
741,914
742,915
743,916
744,917
745,918
746,919
747,921
748,922
749,925
750,926
751,927
752,928
753,929
754,930
755,932
756,933
757,935
758,937
759,939
760,940
761,941
762,942
763,943
764,944
765,945
766,946
767,948
768,949
769,951
770,952
771,953
772,954
773,955
774,956
775,958
776,959
777,960
778,961
779,962
780,963
781,965
782,966
783,969
784,970
785,973
786,974
787,975
788,976
789,978
790,980
791,981
792,982
793,984
794,985
795,986
796,987
797,988
798,989
799,990
800,992
801,993
802,994
803,996
804,997
805,998
806,999
807,1000
808,1001
809,1002
810,1003
811,1004
812,1006
813,1007
814,1008
815,1011
816,1012
817,1013
818,1014
819,1015
820,1017
821,1018
822,1019
823,1022
824,1023
825,1024
826,1026
827,1027
828,1028
829,1030
830,1031
831,1032
832,1034
833,1035
834,1036
835,1037
836,1038
837,1039
838,1040
839,1041
840,1042
841,1043
842,1044
843,1045
844,1046
845,1047
846,1048
847,1050
848,1051
849,1052
850,1053
851,1054
852,1056
853,1057
854,1058
855,1059
856,1060
857,1061
858,1064
859,1066
860,1067
861,1068
862,1069
863,1070
864,1071
865,1075
866,1077
867,1078
868,1079
869,1080
870,1083
871,1084
872,1085
873,1086
874,1087
875,1088
876,1089
877,1090
878,1091
879,1093
880,1094
881,1095
882,1096
883,1097
884,1099
885,1100
886,1102
887,1103
888,1106
889,1107
890,1108
891,1110
892,1112
893,1114
894,1115
895,1116
896,1117
897,1118
898,1119
899,1121
900,1122
901,1123
902,1126
903,1127
904,1128
905,1129
906,1130
907,1131
908,1132
909,1133
910,1135
911,1136
912,1137
913,1138
914,1139
915,1140
916,1141
917,1142
918,1143
919,1144
920,1145
921,1146
922,1147
923,1149
924,1150
925,1151
926,1152
927,1153
928,1154
929,1155
930,1157
931,1158
932,1159
933,1160
934,1161
935,1162
936,1163
937,1164
938,1165
939,1166
940,1167
941,1168
942,1169
943,1170
944,1171
945,1172
946,1173
947,1174
948,1175
949,1177
950,1178
951,1179
952,1180
953,1181
954,1182
955,1183
956,1187
957,1188
958,1190
959,1191
960,1192
961,1193
962,1194
963,1195
964,1197
965,1199
966,1200
967,1201
968,1202
969,1203
970,1204
971,1205
972,1206
973,1207
974,1208
975,1209
976,1210
977,1211
978,1212
979,1213
980,1215
981,1216
982,1217
983,1218
984,1221
985,1222
986,1223
987,1224
988,1225
989,1226
990,1227
991,1228
992,1229
993,1231
994,1232
995,1233
996,1235
997,1236
998,1238
999,1239
1000,1240
1001,1242
1002,1243
1003,1244
1004,1247
1005,1249
1006,1250
1007,1251
1008,1252
1009,1254
1010,1255
1011,1256
1012,1257
1013,1260
1014,1261
1015,1262
1016,1263
1017,1264
1018,1265
