,2077_9
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,13
13,14
14,15
15,16
16,17
17,18
18,19
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,30
30,31
31,32
32,33
33,34
34,35
35,36
36,38
37,39
38,40
39,41
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
49,52
50,53
51,54
52,55
53,56
54,57
55,58
56,60
57,61
58,62
59,63
60,64
61,65
62,66
63,67
64,68
65,69
66,72
67,73
68,74
69,75
70,77
71,78
72,79
73,80
74,81
75,82
76,83
77,84
78,86
79,87
80,88
81,89
82,90
83,91
84,92
85,93
86,94
87,95
88,96
89,97
90,99
91,100
92,101
93,102
94,103
95,104
96,105
97,106
98,107
99,109
100,110
101,111
102,112
103,113
104,114
105,115
106,116
107,117
108,118
109,119
110,120
111,121
112,122
113,123
114,125
115,126
116,127
117,128
118,129
119,130
120,131
121,132
122,133
123,134
124,135
125,136
126,138
127,139
128,140
129,141
130,142
131,143
132,144
133,146
134,147
135,148
136,149
137,150
138,151
139,153
140,154
141,155
142,157
143,158
144,159
145,160
146,161
147,162
148,163
149,164
150,165
151,167
152,169
153,170
154,171
155,172
156,173
157,174
158,175
159,176
160,177
161,178
162,179
163,180
164,182
165,183
166,184
167,185
168,186
169,187
170,188
171,189
172,191
173,192
174,194
175,195
176,196
177,197
178,198
179,200
180,201
181,202
182,203
183,204
184,205
185,206
186,208
187,209
188,210
189,211
190,212
191,213
192,215
193,216
194,217
195,219
196,220
197,221
198,222
199,223
200,224
201,225
202,226
203,227
204,228
205,229
206,231
207,232
208,233
209,234
210,235
211,236
212,237
213,238
214,239
215,240
216,241
217,243
218,244
219,245
220,246
221,247
222,248
223,249
224,250
225,251
226,252
227,253
228,254
229,255
230,256
231,258
232,259
233,260
234,261
235,262
236,263
237,264
238,265
239,266
240,267
241,268
242,269
243,270
244,271
245,272
246,273
247,274
248,275
249,276
250,277
251,278
252,279
253,281
254,282
255,283
256,285
257,286
258,287
259,288
260,289
261,290
262,291
263,292
264,294
265,295
266,296
267,297
268,298
269,299
270,300
271,301
272,303
273,304
274,305
275,306
276,308
277,309
278,310
279,311
280,312
281,313
282,314
283,315
284,316
285,318
286,319
287,320
288,321
289,322
290,323
291,325
292,326
293,327
294,328
295,329
296,330
297,331
298,332
299,333
300,334
301,335
302,336
303,337
304,338
305,339
306,340
307,342
308,343
309,344
310,345
311,346
312,347
313,349
314,350
315,351
316,353
317,354
318,357
319,358
320,359
321,360
322,361
323,363
324,364
325,366
326,367
327,368
328,369
329,370
330,371
331,372
332,373
333,374
334,375
335,376
336,377
337,378
338,379
339,380
340,381
341,382
342,383
343,384
344,385
345,386
346,387
347,388
348,389
349,390
350,391
351,392
352,393
353,394
354,395
355,396
356,397
357,398
358,399
359,400
360,401
361,402
362,403
363,405
364,406
365,407
366,409
367,410
368,411
369,412
370,413
371,414
372,416
373,418
374,419
375,420
376,421
377,422
378,423
379,425
380,426
381,427
382,428
383,429
384,430
385,431
386,432
387,433
388,434
389,436
390,437
391,438
392,439
393,440
394,441
395,442
396,443
397,444
398,445
399,446
400,447
401,448
402,449
403,450
404,451
405,452
406,453
407,454
408,455
409,456
410,457
411,458
412,459
413,460
414,461
415,462
416,463
417,464
418,465
419,466
420,467
421,468
422,470
423,471
424,472
425,473
426,474
427,476
428,477
429,478
430,479
431,480
432,481
433,482
434,483
435,484
436,485
437,486
438,487
439,488
440,489
441,490
442,492
443,493
444,494
445,496
446,497
447,498
448,499
449,500
450,501
451,503
452,504
453,505
454,506
455,507
456,508
457,509
458,510
459,511
460,512
461,513
462,514
463,515
464,516
465,517
466,518
467,519
468,520
469,521
470,522
471,523
472,525
473,526
474,527
475,528
476,529
477,530
478,531
479,532
480,533
481,535
482,536
483,537
484,538
485,540
486,541
487,543
488,544
489,548
490,549
491,550
492,551
493,552
494,553
495,554
496,555
497,556
498,557
499,558
500,559
501,560
502,561
503,562
504,563
505,564
506,565
507,566
508,568
509,569
510,570
511,571
512,572
513,573
514,575
515,576
516,577
517,578
518,579
519,580
520,581
521,582
522,583
523,584
524,585
525,586
526,588
527,589
528,590
529,591
530,593
531,594
532,595
533,596
534,597
535,598
536,599
537,600
538,601
539,602
540,603
541,604
542,605
543,606
544,607
545,609
546,610
547,611
548,612
549,613
550,614
551,615
552,616
553,618
554,619
555,620
556,621
557,622
558,623
559,624
560,625
561,626
562,627
563,628
564,629
565,630
566,631
567,632
568,633
569,634
570,635
571,636
572,637
573,638
574,639
575,640
576,641
577,642
578,644
579,645
580,646
581,647
582,648
583,649
584,650
585,651
586,652
587,653
588,654
589,655
590,656
591,657
592,658
593,659
594,660
595,661
596,662
597,663
598,664
599,665
600,666
601,667
602,668
603,669
604,670
605,671
606,672
607,673
608,674
609,675
610,676
611,678
612,679
613,680
614,681
615,683
616,684
617,685
618,686
619,687
620,688
621,689
622,690
623,691
624,692
625,693
626,694
627,695
628,696
629,697
630,698
631,699
632,700
633,701
634,703
635,704
636,705
637,706
638,707
639,709
640,710
641,712
642,713
643,714
644,716
645,717
646,719
647,720
648,721
649,722
650,723
651,725
652,727
653,728
654,729
655,730
656,731
657,732
658,733
659,734
660,735
661,736
662,737
663,739
664,740
665,741
666,742
667,744
668,745
669,746
670,747
671,748
672,750
673,751
674,752
675,753
676,754
677,755
678,756
679,757
680,758
681,759
682,760
683,762
684,763
685,764
686,765
687,766
688,767
689,768
690,769
691,770
692,771
693,772
694,773
695,774
696,775
697,776
698,777
699,778
700,779
701,780
702,781
703,782
704,783
705,784
706,786
707,787
708,788
709,789
710,790
711,791
712,793
713,794
714,795
715,796
716,797
717,798
718,799
719,800
720,801
721,802
722,803
723,804
724,805
725,806
726,807
727,808
728,809
729,810
730,811
731,812
732,813
733,814
734,817
735,818
736,819
737,820
738,821
739,822
740,823
741,824
742,825
743,826
744,827
745,828
746,829
747,831
748,832
749,833
750,834
751,835
752,836
753,837
754,838
755,839
756,840
757,841
758,842
759,843
760,845
761,846
762,847
763,849
764,850
765,851
766,852
767,853
768,854
769,855
770,856
771,857
772,858
773,859
774,861
775,862
776,863
777,864
778,865
779,866
780,867
781,868
782,869
783,870
784,871
785,872
786,874
787,875
788,876
789,877
790,878
791,879
792,880
793,882
794,883
795,886
796,887
797,888
798,889
799,890
800,891
801,893
802,894
803,895
804,896
805,897
806,898
807,899
808,900
809,901
810,902
811,903
812,904
813,905
814,907
815,908
816,909
817,910
818,911
819,912
820,913
821,914
822,915
823,916
824,917
825,918
826,919
827,920
828,923
829,924
830,925
831,926
832,927
833,928
834,929
835,930
836,931
837,932
838,934
839,935
840,937
841,938
842,939
843,940
844,941
845,942
846,943
847,944
848,945
849,946
850,947
851,948
852,949
853,950
854,951
855,953
856,954
857,955
858,956
859,957
860,958
861,959
862,960
863,961
864,962
865,963
866,964
867,965
868,966
869,967
870,968
871,969
872,970
873,971
874,972
875,973
876,974
877,975
878,976
879,977
880,978
881,979
882,982
883,983
884,984
885,985
886,986
887,987
888,988
889,989
890,990
891,991
892,992
893,993
894,994
895,995
896,996
897,997
898,999
899,1000
900,1001
901,1002
902,1003
903,1004
904,1005
905,1006
906,1008
907,1009
908,1010
909,1011
910,1012
911,1013
912,1014
913,1016
914,1017
915,1018
916,1019
917,1020
918,1021
919,1022
920,1023
921,1025
922,1026
923,1027
924,1028
925,1029
926,1030
927,1031
928,1032
929,1033
930,1034
931,1035
932,1036
933,1037
934,1038
935,1040
936,1041
937,1042
938,1043
939,1044
940,1045
941,1046
942,1048
943,1049
944,1050
945,1051
946,1052
947,1053
948,1054
949,1055
950,1056
951,1057
952,1058
953,1060
954,1061
955,1062
956,1063
957,1064
958,1065
959,1066
960,1067
961,1068
962,1069
963,1070
964,1072
965,1073
966,1074
967,1076
968,1077
969,1078
970,1079
971,1080
972,1081
973,1082
974,1083
975,1084
976,1085
977,1086
978,1087
979,1088
980,1089
981,1090
982,1091
983,1092
984,1093
985,1094
986,1095
987,1096
988,1097
989,1098
990,1099
991,1100
992,1101
993,1102
994,1103
995,1104
996,1105
997,1106
998,1107
999,1108
1000,1109
1001,1110
1002,1111
1003,1112
1004,1113
1005,1114
1006,1116
1007,1117
1008,1118
1009,1120
1010,1121
1011,1122
1012,1123
1013,1124
1014,1125
1015,1127
1016,1128
1017,1130
1018,1131
1019,1132
1020,1134
1021,1135
1022,1136
1023,1137
1024,1138
1025,1139
1026,1140
1027,1141
1028,1142
1029,1143
1030,1144
1031,1145
1032,1146
1033,1147
