,2077_9
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,23
23,24
24,25
25,26
26,27
27,28
28,29
29,31
30,32
31,33
32,34
33,35
34,36
35,37
36,38
37,39
38,40
39,41
40,43
41,44
42,45
43,47
44,48
45,49
46,50
47,51
48,52
49,53
50,54
51,55
52,56
53,57
54,59
55,60
56,61
57,62
58,63
59,64
60,65
61,66
62,67
63,68
64,69
65,70
66,71
67,72
68,73
69,74
70,75
71,76
72,77
73,78
74,79
75,81
76,82
77,84
78,85
79,86
80,87
81,88
82,89
83,90
84,91
85,92
86,93
87,94
88,95
89,96
90,97
91,98
92,100
93,101
94,102
95,103
96,104
97,105
98,106
99,107
100,109
101,110
102,111
103,112
104,113
105,114
106,115
107,116
108,117
109,118
110,119
111,120
112,121
113,122
114,123
115,124
116,125
117,126
118,127
119,130
120,131
121,132
122,133
123,134
124,135
125,136
126,137
127,138
128,139
129,140
130,141
131,142
132,143
133,144
134,145
135,146
136,147
137,148
138,149
139,150
140,151
141,152
142,153
143,154
144,155
145,156
146,157
147,158
148,159
149,162
150,163
151,164
152,165
153,166
154,167
155,168
156,169
157,171
158,172
159,173
160,174
161,175
162,176
163,178
164,179
165,181
166,182
167,183
168,184
169,185
170,186
171,187
172,188
173,189
174,190
175,191
176,192
177,193
178,194
179,195
180,196
181,197
182,198
183,199
184,201
185,202
186,203
187,204
188,205
189,207
190,208
191,209
192,210
193,211
194,212
195,213
196,214
197,215
198,216
199,217
200,218
201,219
202,220
203,221
204,222
205,223
206,224
207,225
208,226
209,227
210,229
211,230
212,231
213,232
214,233
215,234
216,235
217,236
218,237
219,238
220,239
221,240
222,241
223,242
224,243
225,244
226,245
227,246
228,247
229,249
230,250
231,252
232,253
233,254
234,255
235,256
236,257
237,258
238,259
239,260
240,262
241,263
242,264
243,265
244,266
245,267
246,268
247,269
248,270
249,271
250,272
251,273
252,274
253,275
254,276
255,277
256,278
257,279
258,280
259,281
260,282
261,283
262,284
263,286
264,287
265,288
266,289
267,290
268,291
269,292
270,293
271,294
272,295
273,296
274,297
275,298
276,299
277,300
278,301
279,302
280,304
281,305
282,306
283,307
284,308
285,310
286,311
287,313
288,314
289,315
290,316
291,317
292,318
293,319
294,320
295,321
296,322
297,323
298,324
299,325
300,328
301,329
302,330
303,331
304,332
305,333
306,334
307,335
308,336
309,337
310,338
311,339
312,340
313,341
314,343
315,344
316,345
317,346
318,347
319,348
320,349
321,350
322,351
323,352
324,353
325,354
326,355
327,356
328,357
329,358
330,359
331,360
332,361
333,362
334,363
335,364
336,365
337,366
338,367
339,368
340,370
341,371
342,372
343,373
344,374
345,375
346,376
347,377
348,378
349,379
350,380
351,381
352,382
353,383
354,384
355,385
356,386
357,387
358,388
359,389
360,390
361,391
362,393
363,394
364,395
365,396
366,397
367,398
368,399
369,400
370,401
371,402
372,403
373,404
374,405
375,406
376,407
377,408
378,409
379,410
380,411
381,412
382,413
383,414
384,416
385,417
386,418
387,419
388,420
389,421
390,422
391,423
392,424
393,425
394,426
395,427
396,428
397,429
398,430
399,431
400,432
401,433
402,434
403,435
404,436
405,437
406,438
407,439
408,440
409,441
410,442
411,443
412,444
413,445
414,446
415,447
416,448
417,449
418,450
419,451
420,452
421,453
422,454
423,455
424,456
425,458
426,459
427,460
428,462
429,464
430,465
431,466
432,467
433,468
434,469
435,470
436,471
437,473
438,474
439,475
440,476
441,477
442,478
443,479
444,480
445,481
446,482
447,483
448,484
449,485
450,487
451,488
452,489
453,490
454,491
455,492
456,494
457,495
458,496
459,497
460,498
461,499
462,500
463,501
464,502
465,503
466,504
467,505
468,506
469,507
470,508
471,509
472,510
473,511
474,512
475,513
476,514
477,515
478,516
479,517
480,518
481,521
482,522
483,523
484,524
485,525
486,526
487,527
488,529
489,530
490,531
491,532
492,533
493,534
494,535
495,536
496,539
497,540
498,541
499,543
500,545
501,546
502,547
503,548
504,549
505,550
506,551
507,552
508,553
509,554
510,556
511,557
512,558
513,559
514,560
515,561
516,563
517,564
518,565
519,566
520,567
521,568
522,569
523,570
524,571
525,572
526,574
527,575
528,576
529,577
530,578
531,579
532,580
533,581
534,583
535,584
536,585
537,586
538,588
539,589
540,591
541,592
542,593
543,594
544,595
545,596
546,597
547,598
548,599
549,600
550,601
551,602
552,603
553,604
554,605
555,607
556,608
557,609
558,610
559,612
560,613
561,614
562,615
563,616
564,617
565,618
566,620
567,621
568,622
569,624
570,625
571,626
572,627
573,628
574,629
575,630
576,631
577,632
578,633
579,634
580,635
581,636
582,637
583,638
584,639
585,640
586,641
587,642
588,643
589,644
590,645
591,646
592,647
593,648
594,649
595,651
596,652
597,653
598,654
599,655
600,656
601,657
602,658
603,659
604,660
605,661
606,662
607,663
608,664
609,665
610,666
611,667
612,668
613,669
614,670
615,672
616,673
617,674
618,675
619,676
620,677
621,679
622,680
623,681
624,682
625,683
626,684
627,685
628,686
629,687
630,688
631,689
632,690
633,691
634,692
635,693
636,694
637,695
638,696
639,698
640,699
641,700
642,701
643,702
644,704
645,705
646,706
647,707
648,708
649,709
650,710
651,711
652,712
653,713
654,714
655,715
656,716
657,717
658,718
659,719
660,720
661,722
662,723
663,725
664,726
665,727
666,728
667,729
668,731
669,732
670,733
671,734
672,736
673,737
674,738
675,739
676,740
677,741
678,742
679,743
680,744
681,745
682,746
683,747
684,748
685,749
686,750
687,751
688,752
689,753
690,754
691,755
692,756
693,757
694,758
695,760
696,761
697,762
698,763
699,764
700,765
701,766
702,767
703,768
704,769
705,770
706,771
707,772
708,773
709,774
710,775
711,776
712,778
713,779
714,780
715,781
716,782
717,783
718,785
719,786
720,787
721,789
722,790
723,791
724,792
725,793
726,794
727,795
728,796
729,797
730,799
731,801
732,802
733,803
734,804
735,805
736,806
737,807
738,810
739,811
740,812
741,814
742,815
743,817
744,818
745,819
746,820
747,821
748,822
749,824
750,825
751,826
752,827
753,828
754,829
755,830
756,831
757,832
758,833
759,835
760,836
761,837
762,838
763,839
764,840
765,842
766,843
767,844
768,845
769,846
770,847
771,849
772,850
773,852
774,853
775,854
776,855
777,856
778,858
779,859
780,860
781,861
782,862
783,863
784,864
785,865
786,866
787,867
788,868
789,869
790,870
791,871
792,872
793,873
794,874
795,875
796,876
797,877
798,879
799,880
800,881
801,882
802,883
803,884
804,885
805,886
806,887
807,888
808,889
809,890
810,891
811,892
812,893
813,895
814,896
815,897
816,898
817,899
818,900
819,901
820,902
821,903
822,904
823,905
824,906
825,907
826,908
827,910
828,911
829,912
830,913
831,914
832,915
833,916
834,917
835,918
836,919
837,920
838,921
839,922
840,923
841,924
842,925
843,927
844,928
845,929
846,930
847,931
848,932
849,933
850,934
851,935
852,936
853,937
854,938
855,939
856,940
857,942
858,943
859,944
860,945
861,946
862,947
863,948
864,949
865,950
866,951
867,952
868,953
869,954
870,955
871,956
872,957
873,958
874,959
875,960
876,961
877,962
878,963
879,964
880,965
881,966
882,967
883,968
884,970
885,971
886,972
887,973
888,974
889,975
890,976
891,977
892,978
893,979
894,980
895,981
896,982
897,983
898,984
899,986
900,987
901,988
902,989
903,990
904,991
905,992
906,993
907,994
908,995
909,996
910,997
911,998
912,999
913,1000
914,1001
915,1003
916,1004
917,1005
918,1006
919,1007
920,1008
921,1011
922,1012
923,1013
924,1014
925,1015
926,1016
927,1017
928,1018
929,1019
930,1020
931,1021
932,1022
933,1023
934,1024
935,1025
936,1026
937,1027
938,1028
939,1029
940,1030
941,1031
942,1032
943,1033
944,1034
945,1035
946,1036
947,1037
948,1038
949,1039
950,1040
951,1041
952,1042
953,1043
954,1044
955,1045
956,1046
957,1047
958,1048
959,1049
960,1050
961,1051
962,1052
963,1053
964,1054
965,1055
966,1056
967,1057
968,1058
969,1059
970,1060
971,1061
972,1062
973,1063
974,1064
975,1065
976,1066
977,1067
978,1068
979,1069
980,1070
981,1071
982,1072
983,1073
984,1074
985,1075
986,1076
987,1078
988,1079
989,1080
990,1081
991,1082
992,1083
993,1084
994,1085
995,1086
996,1088
997,1089
998,1090
999,1091
1000,1092
1001,1093
1002,1094
1003,1095
1004,1096
1005,1097
1006,1098
1007,1099
1008,1100
1009,1101
1010,1102
1011,1103
1012,1104
1013,1105
1014,1106
1015,1107
1016,1108
1017,1109
1018,1110
1019,1111
1020,1112
1021,1114
1022,1115
1023,1116
1024,1117
1025,1118
1026,1119
1027,1120
1028,1121
1029,1122
1030,1123
1031,1124
1032,1125
1033,1126
1034,1127
1035,1128
