,42_9
0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,8
8,9
9,10
10,11
11,12
12,13
13,15
14,16
15,17
16,18
17,19
18,20
19,21
20,22
21,24
22,25
23,27
24,29
25,30
26,31
27,33
28,34
29,35
30,37
31,38
32,39
33,40
34,42
35,43
36,44
37,45
38,46
39,47
40,48
41,49
42,50
43,51
44,52
45,54
46,55
47,56
48,57
49,58
50,59
51,60
52,61
53,62
54,63
55,64
56,65
57,66
58,67
59,68
60,69
61,71
62,72
63,73
64,74
65,75
66,76
67,77
68,79
69,80
70,81
71,82
72,83
73,84
74,85
75,86
76,87
77,88
78,89
79,90
80,91
81,92
82,93
83,95
84,97
85,98
86,99
87,100
88,101
89,102
90,103
91,104
92,105
93,106
94,107
95,108
96,109
97,110
98,111
99,112
100,113
101,114
102,116
103,117
104,118
105,119
106,120
107,122
108,123
109,124
110,125
111,127
112,128
113,129
114,130
115,131
116,133
117,134
118,135
119,136
120,137
121,138
122,139
123,140
124,141
125,142
126,143
127,144
128,146
129,147
130,148
131,149
132,150
133,151
134,153
135,154
136,155
137,156
138,157
139,158
140,159
141,160
142,162
143,163
144,164
145,165
146,166
147,167
148,168
149,169
150,170
151,171
152,172
153,173
154,174
155,175
156,176
157,177
158,178
159,179
160,180
161,181
162,183
163,184
164,185
165,186
166,187
167,188
168,190
169,191
170,192
171,193
172,194
173,195
174,196
175,197
176,198
177,199
178,201
179,202
180,203
181,204
182,205
183,208
184,209
185,210
186,212
187,213
188,214
189,215
190,216
191,217
192,218
193,219
194,220
195,222
196,223
197,224
198,225
199,226
200,227
201,228
202,229
203,230
204,232
205,233
206,234
207,235
208,236
209,237
210,238
211,239
212,240
213,241
214,242
215,243
216,244
217,245
218,247
219,248
220,249
221,251
222,252
223,253
224,254
225,255
226,256
227,258
228,260
229,261
230,262
231,263
232,264
233,265
234,266
235,267
236,268
237,269
238,271
239,272
240,273
241,274
242,275
243,276
244,277
245,278
246,279
247,280
248,281
249,282
250,283
251,284
252,285
253,286
254,287
255,288
256,289
257,290
258,291
259,292
260,293
261,294
262,295
263,296
264,297
265,298
266,299
267,300
268,301
269,302
270,304
271,305
272,306
273,307
274,308
275,309
276,310
277,311
278,312
279,313
280,314
281,315
282,316
283,317
284,318
285,319
286,320
287,321
288,323
289,324
290,325
291,327
292,328
293,329
294,330
295,331
296,332
297,333
298,334
299,335
300,336
301,337
302,339
303,340
304,341
305,342
306,343
307,344
308,345
309,346
310,347
311,348
312,349
313,350
314,352
315,353
316,355
317,356
318,357
319,358
320,359
321,360
322,361
323,362
324,363
325,364
326,365
327,366
328,367
329,368
330,369
331,370
332,371
333,372
334,373
335,374
336,375
337,376
338,377
339,378
340,379
341,380
342,381
343,382
344,383
345,386
346,387
347,388
348,389
349,390
350,391
351,392
352,393
353,394
354,395
355,396
356,398
357,399
358,400
359,401
360,403
361,404
362,405
363,406
364,407
365,408
366,410
367,411
368,412
369,413
370,414
371,416
372,417
373,419
374,420
375,421
376,422
377,423
378,424
379,425
380,426
381,427
382,428
383,429
384,432
385,433
386,434
387,435
388,436
389,437
390,439
391,440
392,441
393,443
394,444
395,445
396,446
397,447
398,448
399,449
400,451
401,452
402,453
403,454
404,455
405,456
406,457
407,458
408,459
409,460
410,462
411,463
412,464
413,465
414,466
415,467
416,468
417,469
418,470
419,471
420,472
421,473
422,475
423,476
424,477
425,478
426,479
427,480
428,481
429,482
430,483
431,484
432,485
433,487
434,488
435,490
436,492
437,493
438,494
439,495
440,496
441,497
442,498
443,499
444,500
445,501
446,502
447,503
448,504
449,505
450,507
451,508
452,509
453,511
454,512
455,513
456,514
457,515
458,516
459,517
460,518
461,519
462,522
463,523
464,524
465,525
466,526
467,527
468,528
469,529
470,530
471,532
472,533
473,534
474,535
475,536
476,537
477,538
478,539
479,540
480,541
481,542
482,543
483,544
484,545
485,547
486,549
487,550
488,551
489,552
490,553
491,554
492,555
493,556
494,557
495,558
496,559
497,560
498,561
499,563
500,564
501,565
502,567
503,568
504,569
505,570
506,571
507,572
508,574
509,575
510,576
511,577
512,578
513,579
514,580
515,581
516,582
517,583
518,584
519,585
520,586
521,587
522,588
523,589
524,590
525,592
526,593
527,594
528,595
529,596
530,597
531,598
532,599
533,600
534,601
535,603
536,604
537,605
538,606
539,607
540,608
541,609
542,610
543,611
544,612
545,613
546,614
547,615
548,616
549,617
550,618
551,619
552,620
553,621
554,622
555,623
556,624
557,625
558,626
559,627
560,628
561,629
562,631
563,632
564,633
565,634
566,635
567,636
568,637
569,638
570,640
571,641
572,642
573,643
574,644
575,646
576,647
577,648
578,649
579,650
580,651
581,652
582,654
583,655
584,656
585,657
586,658
587,659
588,660
589,661
590,663
591,664
592,665
593,666
594,667
595,668
596,669
597,670
598,671
599,672
600,673
601,674
602,675
603,676
604,678
605,679
606,680
607,682
608,683
609,684
610,685
611,686
612,687
613,688
614,689
615,690
616,691
617,692
618,693
619,694
620,695
621,697
622,698
623,699
624,701
625,702
626,703
627,704
628,705
629,706
630,707
631,708
632,709
633,710
634,711
635,712
636,713
637,714
638,715
639,716
640,717
641,719
642,720
643,721
644,723
645,724
646,725
647,726
648,727
649,728
650,729
651,730
652,732
653,733
654,734
655,735
656,736
657,737
658,738
659,739
660,740
661,741
662,742
663,744
664,745
665,746
666,747
667,748
668,749
669,750
670,752
671,753
672,754
673,755
674,756
675,757
676,759
677,760
678,761
679,762
680,763
681,764
682,765
683,767
684,768
685,769
686,770
687,771
688,772
689,773
690,774
691,775
692,776
693,777
694,778
695,779
696,780
697,781
698,782
699,783
700,784
701,785
702,786
703,787
704,788
705,789
706,790
707,791
708,792
709,793
710,794
711,795
712,796
713,797
714,798
715,799
716,800
717,801
718,802
719,803
720,805
721,806
722,807
723,808
724,810
725,811
726,813
727,814
728,815
729,817
730,818
731,819
732,820
733,821
734,822
735,823
736,824
737,825
738,826
739,828
740,830
741,831
742,832
743,833
744,835
745,836
746,837
747,839
748,840
749,841
750,842
751,843
752,844
753,846
754,847
755,848
756,849
757,850
758,851
759,852
760,854
761,856
762,857
763,858
764,859
765,860
766,861
767,862
768,863
769,865
770,866
771,867
772,868
773,869
774,870
775,871
776,872
777,873
778,874
779,875
780,876
781,877
782,878
783,879
784,880
785,881
786,882
787,883
788,884
789,885
790,886
791,887
792,888
793,889
794,890
795,891
796,892
797,893
798,894
799,895
800,896
801,898
802,899
803,900
804,901
805,902
806,903
807,904
808,905
809,906
810,907
811,908
812,909
813,910
814,911
815,912
816,913
817,915
818,916
819,917
820,918
821,919
822,920
823,921
824,922
825,923
826,925
827,926
828,927
829,928
830,931
831,933
832,934
833,936
834,937
835,938
836,939
837,940
838,941
839,942
840,943
841,944
842,945
843,946
844,948
845,949
846,951
847,952
848,953
849,954
850,955
851,956
852,957
853,958
854,959
855,960
856,961
857,962
858,963
859,964
860,965
861,966
862,968
863,969
864,970
865,971
866,972
867,974
868,975
869,976
870,977
871,978
872,979
873,980
874,981
875,982
876,983
877,984
878,985
879,986
880,987
881,988
882,989
883,990
884,992
885,993
886,994
887,995
888,996
889,997
890,998
891,999
892,1000
893,1001
894,1002
895,1003
896,1004
897,1005
898,1006
899,1007
900,1008
901,1009
902,1010
903,1011
904,1012
905,1013
906,1014
907,1015
908,1016
909,1017
910,1018
911,1019
912,1020
913,1021
914,1022
915,1024
916,1025
917,1026
918,1027
919,1028
920,1029
921,1030
922,1031
923,1032
924,1033
925,1034
926,1035
927,1036
928,1037
929,1038
930,1039
931,1040
932,1041
933,1042
934,1043
935,1044
936,1045
937,1046
938,1047
939,1048
940,1049
941,1050
942,1052
943,1053
944,1054
945,1055
946,1056
947,1058
948,1059
949,1060
950,1061
951,1062
952,1063
953,1064
954,1065
955,1066
956,1067
957,1069
958,1070
959,1071
960,1072
961,1073
962,1074
963,1077
964,1078
965,1079
966,1080
967,1081
968,1082
969,1084
970,1085
971,1086
972,1087
973,1088
974,1089
975,1090
976,1091
977,1092
978,1093
979,1094
980,1095
981,1096
982,1097
983,1098
984,1099
985,1100
986,1101
987,1102
988,1103
989,1104
990,1105
991,1106
992,1107
993,1108
994,1109
995,1110
996,1111
997,1112
998,1113
999,1114
1000,1115
1001,1116
1002,1118
1003,1119
1004,1120
1005,1121
1006,1122
1007,1123
1008,1124
1009,1125
1010,1126
1011,1127
1012,1129
1013,1130
1014,1131
1015,1132
1016,1133
1017,1134
1018,1136
1019,1137
1020,1139
1021,1140
1022,1141
1023,1142
1024,1144
1025,1146
1026,1148
1027,1149
1028,1150
1029,1151
1030,1152
1031,1153
1032,1154
