,42_9
0,0
1,1
2,2
3,3
4,4
5,7
6,8
7,9
8,10
9,11
10,13
11,14
12,15
13,16
14,17
15,18
16,19
17,20
18,21
19,23
20,24
21,25
22,26
23,27
24,28
25,30
26,31
27,32
28,33
29,34
30,35
31,36
32,37
33,38
34,39
35,40
36,41
37,42
38,43
39,44
40,45
41,46
42,49
43,50
44,51
45,52
46,53
47,54
48,57
49,58
50,59
51,60
52,61
53,62
54,64
55,66
56,67
57,68
58,69
59,70
60,71
61,73
62,74
63,75
64,76
65,77
66,78
67,79
68,80
69,81
70,82
71,84
72,85
73,86
74,87
75,88
76,89
77,90
78,91
79,92
80,93
81,94
82,95
83,96
84,97
85,98
86,100
87,101
88,103
89,104
90,105
91,106
92,107
93,108
94,109
95,110
96,111
97,112
98,113
99,115
100,116
101,117
102,119
103,120
104,121
105,122
106,123
107,124
108,126
109,127
110,128
111,129
112,130
113,131
114,132
115,133
116,134
117,135
118,136
119,137
120,138
121,139
122,140
123,141
124,142
125,143
126,144
127,145
128,146
129,147
130,150
131,151
132,152
133,153
134,154
135,155
136,157
137,158
138,159
139,160
140,161
141,162
142,163
143,164
144,166
145,168
146,169
147,170
148,171
149,173
150,175
151,176
152,177
153,178
154,179
155,180
156,181
157,182
158,183
159,184
160,185
161,186
162,187
163,188
164,189
165,190
166,191
167,192
168,193
169,194
170,195
171,197
172,198
173,199
174,200
175,202
176,203
177,204
178,205
179,206
180,207
181,208
182,209
183,210
184,211
185,212
186,213
187,214
188,216
189,217
190,218
191,219
192,220
193,221
194,222
195,223
196,225
197,226
198,227
199,228
200,230
201,231
202,232
203,233
204,234
205,236
206,237
207,239
208,240
209,241
210,242
211,243
212,244
213,245
214,246
215,248
216,249
217,250
218,251
219,252
220,253
221,254
222,255
223,256
224,257
225,258
226,259
227,260
228,262
229,263
230,264
231,265
232,266
233,268
234,270
235,271
236,272
237,273
238,274
239,275
240,276
241,277
242,278
243,279
244,280
245,282
246,283
247,284
248,285
249,286
250,287
251,288
252,289
253,290
254,291
255,292
256,293
257,294
258,295
259,296
260,297
261,298
262,299
263,300
264,302
265,303
266,304
267,305
268,306
269,307
270,308
271,309
272,310
273,311
274,312
275,313
276,314
277,315
278,316
279,317
280,318
281,319
282,320
283,322
284,323
285,324
286,325
287,326
288,327
289,328
290,329
291,330
292,331
293,332
294,333
295,334
296,335
297,336
298,337
299,338
300,339
301,340
302,341
303,342
304,343
305,345
306,347
307,348
308,349
309,351
310,352
311,353
312,354
313,355
314,356
315,358
316,359
317,360
318,361
319,362
320,363
321,364
322,365
323,366
324,367
325,368
326,369
327,370
328,371
329,372
330,373
331,374
332,375
333,377
334,378
335,379
336,380
337,381
338,382
339,383
340,384
341,385
342,386
343,387
344,388
345,389
346,390
347,391
348,392
349,393
350,394
351,395
352,396
353,397
354,398
355,399
356,400
357,401
358,402
359,403
360,404
361,405
362,406
363,407
364,408
365,409
366,410
367,411
368,412
369,413
370,414
371,415
372,417
373,418
374,419
375,420
376,421
377,422
378,423
379,424
380,425
381,426
382,428
383,429
384,430
385,431
386,433
387,434
388,435
389,438
390,439
391,440
392,441
393,442
394,443
395,444
396,445
397,446
398,448
399,450
400,451
401,452
402,453
403,454
404,455
405,456
406,457
407,458
408,460
409,462
410,464
411,465
412,466
413,467
414,469
415,470
416,471
417,472
418,473
419,474
420,475
421,476
422,477
423,478
424,479
425,480
426,481
427,482
428,483
429,484
430,485
431,487
432,488
433,489
434,491
435,492
436,493
437,494
438,495
439,496
440,497
441,498
442,499
443,500
444,501
445,502
446,503
447,504
448,505
449,506
450,507
451,508
452,509
453,510
454,511
455,512
456,513
457,514
458,516
459,517
460,518
461,519
462,520
463,521
464,522
465,523
466,524
467,525
468,526
469,527
470,529
471,530
472,531
473,532
474,533
475,534
476,535
477,536
478,537
479,538
480,539
481,540
482,541
483,543
484,544
485,545
486,546
487,547
488,550
489,551
490,552
491,553
492,554
493,555
494,556
495,558
496,559
497,561
498,562
499,563
500,564
501,565
502,566
503,567
504,568
505,569
506,570
507,571
508,572
509,573
510,575
511,576
512,577
513,580
514,581
515,582
516,583
517,584
518,585
519,586
520,587
521,588
522,589
523,590
524,592
525,593
526,594
527,595
528,597
529,598
530,599
531,600
532,601
533,603
534,604
535,605
536,606
537,608
538,609
539,610
540,611
541,612
542,615
543,616
544,618
545,619
546,620
547,621
548,622
549,623
550,624
551,625
552,626
553,627
554,628
555,629
556,630
557,631
558,632
559,633
560,634
561,635
562,636
563,638
564,639
565,640
566,641
567,642
568,643
569,644
570,645
571,646
572,647
573,648
574,649
575,650
576,651
577,652
578,653
579,654
580,655
581,656
582,657
583,658
584,659
585,660
586,661
587,662
588,664
589,665
590,666
591,668
592,669
593,671
594,672
595,673
596,674
597,675
598,676
599,677
600,678
601,679
602,680
603,681
604,682
605,683
606,684
607,685
608,687
609,688
610,689
611,690
612,692
613,693
614,694
615,695
616,696
617,697
618,698
619,699
620,700
621,701
622,702
623,704
624,705
625,706
626,707
627,708
628,709
629,710
630,711
631,712
632,713
633,714
634,715
635,716
636,717
637,718
638,719
639,720
640,721
641,722
642,723
643,724
644,725
645,726
646,727
647,728
648,729
649,730
650,731
651,732
652,733
653,734
654,735
655,736
656,737
657,738
658,739
659,740
660,741
661,742
662,743
663,744
664,745
665,746
666,748
667,749
668,750
669,751
670,752
671,753
672,754
673,755
674,756
675,758
676,759
677,760
678,761
679,762
680,763
681,764
682,765
683,766
684,767
685,770
686,771
687,772
688,773
689,774
690,775
691,776
692,777
693,778
694,779
695,780
696,781
697,782
698,783
699,784
700,785
701,786
702,788
703,789
704,790
705,791
706,792
707,793
708,794
709,795
710,796
711,797
712,798
713,799
714,800
715,801
716,802
717,803
718,804
719,805
720,806
721,808
722,809
723,810
724,811
725,812
726,813
727,814
728,815
729,816
730,817
731,818
732,819
733,820
734,821
735,822
736,823
737,824
738,825
739,828
740,829
741,830
742,831
743,832
744,833
745,834
746,835
747,836
748,837
749,839
750,840
751,841
752,843
753,844
754,845
755,846
756,847
757,848
758,849
759,850
760,851
761,852
762,853
763,854
764,855
765,856
766,857
767,858
768,859
769,860
770,861
771,862
772,863
773,864
774,865
775,866
776,867
777,868
778,869
779,870
780,871
781,875
782,876
783,877
784,878
785,879
786,880
787,882
788,883
789,884
790,885
791,886
792,887
793,888
794,889
795,890
796,891
797,892
798,893
799,894
800,895
801,896
802,897
803,898
804,899
805,900
806,901
807,903
808,904
809,905
810,906
811,907
812,909
813,910
814,911
815,912
816,913
817,914
818,915
819,917
820,918
821,919
822,920
823,922
824,923
825,924
826,925
827,927
828,928
829,929
830,930
831,931
832,932
833,933
834,934
835,935
836,936
837,937
838,940
839,941
840,942
841,943
842,944
843,945
844,946
845,947
846,948
847,949
848,950
849,951
850,952
851,953
852,954
853,955
854,956
855,957
856,958
857,959
858,960
859,961
860,962
861,963
862,964
863,965
864,966
865,967
866,968
867,969
868,971
869,973
870,974
871,975
872,976
873,978
874,980
875,981
876,982
877,983
878,984
879,985
880,986
881,987
882,988
883,989
884,990
885,991
886,992
887,994
888,995
889,996
890,998
891,999
892,1000
893,1001
894,1003
895,1006
896,1007
897,1008
898,1010
899,1012
900,1013
901,1014
902,1015
903,1016
904,1017
905,1018
906,1019
907,1020
908,1021
909,1022
910,1023
911,1024
912,1025
913,1026
914,1027
915,1029
916,1030
917,1031
918,1032
919,1033
920,1034
921,1035
922,1036
923,1037
924,1038
925,1040
926,1041
927,1042
928,1043
929,1044
930,1045
931,1046
932,1047
933,1048
934,1049
935,1050
936,1051
937,1052
938,1053
939,1054
940,1055
941,1056
942,1057
943,1059
944,1060
945,1061
946,1062
947,1063
948,1064
949,1065
950,1066
951,1067
952,1068
953,1069
954,1070
955,1071
956,1072
957,1073
958,1074
959,1075
960,1077
961,1078
962,1079
963,1080
964,1082
965,1083
966,1084
967,1085
968,1086
969,1087
970,1088
971,1089
972,1090
973,1091
974,1092
975,1093
976,1094
977,1095
978,1096
979,1097
980,1099
981,1102
982,1103
983,1104
984,1105
985,1106
986,1107
987,1108
988,1109
989,1110
990,1111
991,1112
992,1113
993,1115
994,1117
995,1118
996,1119
997,1120
998,1121
999,1122
1000,1124
1001,1125
1002,1126
1003,1127
1004,1128
1005,1129
1006,1130
1007,1131
1008,1133
1009,1135
1010,1136
1011,1137
1012,1138
1013,1139
1014,1140
1015,1141
1016,1142
1017,1143
1018,1144
1019,1145
1020,1146
1021,1147
1022,1148
1023,1149
1024,1150
1025,1151
1026,1152
1027,1154
1028,1155
1029,1158
1030,1159
1031,1160
1032,1162
